_Vehicle_Number,Fuel_Type,Gallons_Pumped,Mileage,Prior_Mileage,Date,Station_ID,OBJECTID
1532,Unleaded,15.226,99969,99709,00:00:00,6,3281
1532,Unleaded,13.542,105487,105275,00:00:00,9,3282
1532,Unleaded,15.501,89698,89461,00:00:00,1,3283
1532,Unleaded,15.183,89461,89244,00:00:00,1,3284
1532,Unleaded,16.959,104649,104413,00:00:00,9,3285
1532,Unleaded,0.0,123488,123175,00:00:00,8,3286
1532,Unleaded,17.005,123494,123488,00:00:00,1,3287
1532,Unleaded,14.001,123175,122962,00:00:00,8,3288
1532,Unleaded,15.002,124988,122717,00:00:00,3,3289
1532,Unleaded,15.761,125518,125227,00:00:00,1,3290
1532,Unleaded,16.138,125800,125518,00:00:00,6,3291
1532,Unleaded,0.01,125225,125143,00:00:00,9,3292
1532,Unleaded,13.003,125227,125225,00:00:00,8,3293
1532,Unleaded,11.003,104413,104246,00:00:00,1,3294
1532,Unleaded,11.822,104054,103863,00:00:00,1,3295
1532,Unleaded,13.002,104246,104054,00:00:00,1,3296
1532,Unleaded,15.603,122962,122544,00:00:00,1,3297
1532,Unleaded,13.738,122544,122324,00:00:00,6,3298
1532,Unleaded,12.675,122324,122126,00:00:00,1,3299
1532,Unleaded,8.229,101285,101134,00:00:00,3,3300
1532,Unleaded,15.617,89946,89698,00:00:00,9,3301
1532,Unleaded,14.797,89051,88813,00:00:00,9,3302
1532,Unleaded,11.314,85340,85180,00:00:00,9,3303
1532,Unleaded,13.548,84351,84124,00:00:00,5,3304
1532,Unleaded,12.94,94216,94020,00:00:00,9,3305
1532,Unleaded,9.174,94361,94216,00:00:00,9,3306
1532,Unleaded,17.001,85000,84764,00:00:00,1,3307
1532,Unleaded,14.843,84764,84514,00:00:00,8,3308
1532,Unleaded,12.842,84514,84351,00:00:00,8,3309
1532,Unleaded,16.0,85580,85340,00:00:00,1,3310
1532,Unleaded,14.03,85810,85580,00:00:00,1,3311
1532,Unleaded,19.002,97477,93271,00:00:00,1,3312
1532,Unleaded,16.002,94020,93788,00:00:00,8,3313
1532,Unleaded,13.84,101856,101647,00:00:00,9,3314
1532,Unleaded,15.017,112686,112466,00:00:00,8,3315
1532,Unleaded,10.859,113467,113310,00:00:00,1,3316
1532,Unleaded,14.13,112909,112686,00:00:00,5,3317
1532,Unleaded,13.001,113105,112909,00:00:00,1,3318
1532,Unleaded,13.938,118001,117775,00:00:00,1,3319
1532,Unleaded,16.0,116502,116252,00:00:00,1,3320
1532,Unleaded,12.083,117513,117323,00:00:00,1,3321
1532,Unleaded,0.0,118383,118160,00:00:00,1,3322
1532,Unleaded,12.594,118383,118383,00:00:00,1,3323
1532,Unleaded,16.972,110539,110289,00:00:00,8,3324
1532,Unleaded,10.13,118160,118001,00:00:00,8,3325
1532,Unleaded,0.008,117773,117513,00:00:00,9,3326
1532,Unleaded,16.007,117775,117773,00:00:00,8,3327
1532,Unleaded,16.415,115561,115294,00:00:00,9,3328
1532,Unleaded,10.8,89244,89051,00:00:00,3,3329
1532,Unleaded,12.003,101470,101285,00:00:00,1,3330
1532,Unleaded,12.001,101647,101470,00:00:00,1,3331
1532,Unleaded,13.0,95778,95413,00:00:00,1,3332
1532,Unleaded,12.347,95413,96112,00:00:00,1,3333
1532,Unleaded,17.502,96005,97477,00:00:00,1,3334
1532,Unleaded,12.733,95317,95217,00:00:00,1,3335
1532,Unleaded,15.502,110150,109915,00:00:00,1,3336
1532,Unleaded,13.295,103220,103015,00:00:00,1,3337
1532,Unleaded,12.781,109487,108360,00:00:00,1,3338
1532,Unleaded,11.14,109677,109487,00:00:00,8,3339
1532,Unleaded,15.653,109915,109677,00:00:00,1,3340
1532,Unleaded,13.001,109243,108107,00:00:00,8,3341
1532,Unleaded,15.501,102566,102335,00:00:00,1,3342
1532,Unleaded,16.002,102112,101856,00:00:00,1,3343
1532,Unleaded,14.0,102335,102112,00:00:00,1,3344
1532,Unleaded,13.762,124350,124735,00:00:00,2,3345
1532,Unleaded,8.748,110289,110150,00:00:00,8,3346
1532,Unleaded,9.0,95550,95317,00:00:00,9,3347
1532,Unleaded,16.354,86883,86600,00:00:00,9,3348
1532,Unleaded,17.004,87162,86883,00:00:00,9,3349
1532,Unleaded,18.0,88524,88226,00:00:00,8,3350
1532,Unleaded,14.85,96360,95778,00:00:00,9,3351
1532,Unleaded,6.001,96112,96007,00:00:00,9,3352
1532,Unleaded,13.812,96007,95550,00:00:00,9,3353
1532,Unleaded,13.044,120548,120324,00:00:00,8,3354
1532,Unleaded,13.501,120324,120099,00:00:00,1,3355
1532,Unleaded,11.0,120721,120548,00:00:00,5,3356
1532,Unleaded,11.366,122717,124350,00:00:00,3,3357
1532,Unleaded,0.0,120912,120721,00:00:00,8,3358
1532,Unleaded,14.01,120960,120912,00:00:00,9,3359
1532,Unleaded,13.002,117323,117117,00:00:00,1,3360
1532,Unleaded,14.14,120099,119862,00:00:00,1,3361
1532,Unleaded,15.005,119862,119617,00:00:00,1,3362
1532,Unleaded,13.502,116728,116502,00:00:00,5,3363
1532,Unleaded,14.918,111151,110927,00:00:00,8,3364
1532,Unleaded,15.001,111856,111651,00:00:00,1,3365
1532,Unleaded,14.004,110927,110721,00:00:00,1,3366
1532,Unleaded,10.74,110721,110539,00:00:00,3,3367
1532,Unleaded,13.229,114552,114342,00:00:00,5,3368
1532,Unleaded,14.072,116051,115826,00:00:00,1,3369
1532,Unleaded,13.276,117117,116909,00:00:00,9,3370
1532,Unleaded,0.001,107360,108570,00:00:00,9,3371
1532,Unleaded,16.001,99709,99453,00:00:00,1,3372
1532,Unleaded,17.42,103671,103403,00:00:00,6,3373
1532,Unleaded,16.001,100516,100260,00:00:00,1,3374
1532,Unleaded,17.909,100260,99969,00:00:00,8,3375
1532,Unleaded,10.584,100658,100516,00:00:00,1,3376
1532,Unleaded,11.989,105275,105078,00:00:00,1,3377
1532,Unleaded,14.626,101134,100859,00:00:00,1,3378
1532,Unleaded,13.77,100859,100658,00:00:00,1,3379
1532,Unleaded,11.291,91896,91736,00:00:00,1,3380
1532,Unleaded,17.004,91736,91501,00:00:00,1,3381
1532,Unleaded,7.002,91195,90700,00:00:00,8,3382
1532,Unleaded,14.022,107114,107897,00:00:00,9,3383
1532,Unleaded,14.588,91067,90683,00:00:00,1,3384
1532,Unleaded,16.001,91501,91067,00:00:00,1,3385
1532,Unleaded,15.313,106454,106226,00:00:00,9,3386
1532,Unleaded,12.0,90166,89946,00:00:00,8,3387
1532,Unleaded,12.234,90683,94744,00:00:00,1,3388
1532,Unleaded,15.001,90410,90166,00:00:00,8,3389
1532,Unleaded,16.0,88813,88524,00:00:00,8,3390
1532,Unleaded,16.222,104907,104649,00:00:00,9,3391
1532,Unleaded,0.309,124095,123902,00:00:00,6,3392
1532,Unleaded,10.97,124103,124095,00:00:00,9,3393
1532,Unleaded,11.344,124520,124103,00:00:00,1,3394
1532,Unleaded,13.001,124735,124520,00:00:00,8,3395
1532,Unleaded,10.287,123682,123494,00:00:00,6,3396
1532,Unleaded,13.938,123902,123682,00:00:00,1,3397
1532,Unleaded,12.582,106647,106454,00:00:00,1,3398
1532,Unleaded,17.701,106909,106647,00:00:00,1,3399
1532,Unleaded,9.845,106226,106091,00:00:00,1,3400
1532,Unleaded,13.246,106091,105881,00:00:00,1,3401
1532,Unleaded,13.031,105692,105487,00:00:00,1,3402
1532,Unleaded,12.0,105078,104907,00:00:00,8,3403
1532,Unleaded,17.002,115294,115039,00:00:00,9,3404
1532,Unleaded,16.505,84124,83855,00:00:00,3,3405
1532,Unleaded,14.001,115039,114818,00:00:00,8,3406
1532,Unleaded,12.658,116909,116728,00:00:00,1,3407
1532,Unleaded,14.852,90700,90410,00:00:00,3,3408
1532,Unleaded,17.361,112291,112009,00:00:00,1,3409
1532,Unleaded,16.001,114818,114552,00:00:00,1,3410
1532,Unleaded,12.85,116252,116051,00:00:00,6,3411
1532,Unleaded,10.504,112466,112291,00:00:00,6,3412
1532,Unleaded,9.283,112009,111856,00:00:00,1,3413
1532,Unleaded,15.573,111651,111411,00:00:00,5,3414
1532,Unleaded,15.141,111411,111151,00:00:00,4,3415
1532,Unleaded,15.386,108360,109036,00:00:00,3,3416
1532,Unleaded,12.544,121670,121469,00:00:00,1,3417
1532,Unleaded,0.0,121438,121226,00:00:00,8,3418
1532,Unleaded,15.006,121469,121438,00:00:00,1,3419
1532,Unleaded,14.515,86010,85810,00:00:00,8,3420
1532,Unleaded,11.984,86203,86010,00:00:00,8,3421
1532,Unleaded,12.11,86600,86425,00:00:00,1,3422
1532,Unleaded,15.278,86425,86203,00:00:00,8,3423
1532,Unleaded,15.008,102796,102566,00:00:00,9,3424
1532,Unleaded,13.0,97931,97725,00:00:00,1,3425
1532,Unleaded,9.731,98338,98195,00:00:00,2,3426
1532,Unleaded,15.001,99453,99209,00:00:00,1,3427
1532,Unleaded,14.001,98994,98768,00:00:00,1,3428
1532,Unleaded,13.5,99209,98994,00:00:00,1,3429
1532,Unleaded,14.004,98560,98338,00:00:00,8,3430
1532,Unleaded,14.0,98768,97931,00:00:00,1,3431
1532,Unleaded,14.004,87404,87162,00:00:00,1,3432
1532,Unleaded,0.002,103015,103017,00:00:00,9,3433
1532,Unleaded,15.504,92155,91195,00:00:00,5,3434
1532,Unleaded,15.0,92364,91896,00:00:00,1,3435
1532,Unleaded,14.0,92580,92364,00:00:00,1,3436
1532,Unleaded,14.502,92792,92580,00:00:00,1,3437
1532,Unleaded,14.002,93027,92792,00:00:00,1,3438
1532,Unleaded,15.501,93271,93027,00:00:00,1,3439
1532,Unleaded,13.003,108107,106909,00:00:00,8,3440
1532,Unleaded,11.119,108739,107679,00:00:00,1,3441
1532,Unleaded,14.003,107897,107369,00:00:00,5,3442
1532,Unleaded,9.287,107679,107537,00:00:00,1,3443
1532,Unleaded,11.028,107537,107360,00:00:00,1,3444
1532,Unleaded,16.501,107369,109243,00:00:00,5,3445
1532,Unleaded,19.002,109036,108739,00:00:00,1,3446
1532,Unleaded,13.774,108570,107114,00:00:00,2,3447
1533,Unleaded,13.941,130600,130350,00:00:00,1,3448
1533,Unleaded,9.974,129730,129340,00:00:00,1,3449
1533,Unleaded,12.6,130150,129730,00:00:00,1,3450
1533,Unleaded,11.566,130350,130150,00:00:00,1,3451
1533,Unleaded,0.08,144328,0,00:00:00,2,3452
1533,Unleaded,11.718,144328,0,00:00:00,2,3453
1533,Unleaded,9.752,116200,115600,00:00:00,5,3454
1533,Unleaded,12.535,116600,116000,00:00:00,1,3455
1533,Unleaded,7.714,116000,115900,00:00:00,1,3456
1533,Unleaded,9.356,115900,115700,00:00:00,1,3457
1533,Unleaded,5.782,115700,115400,00:00:00,1,3458
1533,Unleaded,12.586,115400,115200,00:00:00,1,3459
1533,Unleaded,9.736,115200,115000,00:00:00,1,3460
1533,Unleaded,12.677,109350,109100,00:00:00,1,3461
1533,Unleaded,9.93,109500,109350,00:00:00,1,3462
1533,Unleaded,11.543,114760,114500,00:00:00,1,3463
1533,Unleaded,14.266,115000,114760,00:00:00,1,3464
1533,Unleaded,11.603,121000,120200,00:00:00,2,3465
1533,Unleaded,12.611,121300,121000,00:00:00,2,3466
1533,Unleaded,14.165,121580,121100,00:00:00,1,3467
1533,Unleaded,10.849,121780,121580,00:00:00,1,3468
1533,Unleaded,10.37,129340,129150,00:00:00,1,3469
1533,Unleaded,10.332,129150,129890,00:00:00,1,3470
1533,Unleaded,7.982,121100,120780,00:00:00,1,3471
1533,Unleaded,10.296,120780,120600,00:00:00,1,3472
1533,Unleaded,9.911,120600,120400,00:00:00,1,3473
1533,Unleaded,10.931,120400,121300,00:00:00,1,3474
1533,Unleaded,12.86,120000,119810,00:00:00,5,3475
1533,Unleaded,0.566,108170,107900,00:00:00,2,3476
1533,Unleaded,5.006,108174,108170,00:00:00,2,3477
1533,Unleaded,0.064,108660,108450,00:00:00,1,3478
1533,Unleaded,10.595,108665,108660,00:00:00,1,3479
1533,Unleaded,12.742,107580,107360,00:00:00,2,3480
1533,Unleaded,11.13,107900,107700,00:00:00,2,3481
1533,Unleaded,7.748,107700,107580,00:00:00,2,3482
1533,Unleaded,16.061,142321,139380,00:00:00,1,3483
1533,Unleaded,16.439,142620,139380,00:00:00,1,3484
1533,Unleaded,15.431,130900,129915,00:00:00,3,3485
1533,Unleaded,12.459,117260,116600,00:00:00,3,3486
1533,Unleaded,13.338,132400,132350,00:00:00,1,3487
1533,Unleaded,4.124,132350,132150,00:00:00,2,3488
1533,Unleaded,11.237,136700,136490,00:00:00,3,3489
1533,Unleaded,12.094,137950,137250,00:00:00,1,3490
1533,Unleaded,15.684,132700,132400,00:00:00,3,3491
1533,Unleaded,12.645,142834,139380,00:00:00,1,3492
1533,Unleaded,12.232,117000,116800,00:00:00,3,3493
1533,Unleaded,14.523,108900,108665,00:00:00,3,3494
1533,Unleaded,14.418,106052,105800,00:00:00,3,3495
1533,Unleaded,11.402,109100,108900,00:00:00,3,3496
1533,Unleaded,12.487,135690,135480,00:00:00,3,3497
1533,Unleaded,14.555,136900,136700,00:00:00,3,3498
1533,Unleaded,7.855,135800,135690,00:00:00,3,3499
1533,Unleaded,11.712,127200,127000,00:00:00,1,3500
1533,Unleaded,16.42,127500,127200,00:00:00,5,3501
1533,Unleaded,9.38,127700,127500,00:00:00,1,3502
1533,Unleaded,13.769,128100,127900,00:00:00,1,3503
1533,Unleaded,11.864,127900,127700,00:00:00,1,3504
1533,Unleaded,15.505,128400,128100,00:00:00,1,3505
1533,Unleaded,13.43,128800,128590,00:00:00,1,3506
1533,Unleaded,10.786,128590,128400,00:00:00,1,3507
1533,Unleaded,14.503,144877,139380,00:00:00,5,3508
1533,Unleaded,0.072,145311,139380,00:00:00,5,3509
1533,Unleaded,16.132,145311,145311,00:00:00,5,3510
1533,Unleaded,11.185,145756,139380,00:00:00,9,3511
1533,Unleaded,13.751,145572,139380,00:00:00,5,3512
1533,Unleaded,12.706,143066,139380,00:00:00,1,3513
1533,Unleaded,12.109,114000,113790,00:00:00,1,3514
1533,Unleaded,11.034,113550,112850,00:00:00,8,3515
1533,Unleaded,12.59,113790,113300,00:00:00,1,3516
1533,Unleaded,12.152,118460,118000,00:00:00,6,3517
1533,Unleaded,9.692,114200,114000,00:00:00,1,3518
1533,Unleaded,12.496,118225,117700,00:00:00,6,3519
1533,Unleaded,10.778,114340,114200,00:00:00,1,3520
1533,Unleaded,12.166,114500,114340,00:00:00,1,3521
1533,Unleaded,12.339,123600,123300,00:00:00,1,3522
1533,Unleaded,10.143,123300,123100,00:00:00,2,3523
1533,Unleaded,12.045,127000,126850,00:00:00,1,3524
1533,Unleaded,13.781,123100,122850,00:00:00,1,3525
1533,Unleaded,11.407,122850,122650,00:00:00,1,3526
1533,Unleaded,8.048,122300,122200,00:00:00,1,3527
1533,Unleaded,11.892,122500,122300,00:00:00,1,3528
1533,Unleaded,12.231,122200,121900,00:00:00,1,3529
1533,Unleaded,14.422,138200,137250,00:00:00,1,3530
1533,Unleaded,11.749,132900,132700,00:00:00,1,3531
1533,Unleaded,12.824,132150,131936,00:00:00,9,3532
1533,Unleaded,14.727,136490,136230,00:00:00,1,3533
1533,Unleaded,11.65,131700,131550,00:00:00,3,3534
1533,Unleaded,11.998,136230,136000,00:00:00,3,3535
1533,Unleaded,0.344,131930,131700,00:00:00,1,3536
1533,Unleaded,13.604,131936,131930,00:00:00,1,3537
1533,Unleaded,10.239,141570,139380,00:00:00,1,3538
1533,Unleaded,13.521,134680,134400,00:00:00,3,3539
1533,Unleaded,11.288,140880,139380,00:00:00,1,3540
1533,Unleaded,13.765,135480,135250,00:00:00,3,3541
1533,Unleaded,11.881,111500,111250,00:00:00,3,3542
1533,Unleaded,9.491,141730,139380,00:00:00,1,3543
1533,Unleaded,14.227,141140,139380,00:00:00,1,3544
1533,Unleaded,13.894,141380,139380,00:00:00,1,3545
1533,Unleaded,15.608,105500,105280,00:00:00,1,3546
1533,Unleaded,17.617,146944,146644,00:00:00,2,3547
1533,Unleaded,13.622,117700,117260,00:00:00,9,3548
1533,Unleaded,11.577,116800,116400,00:00:00,3,3549
1533,Unleaded,7.616,122650,122500,00:00:00,3,3550
1533,Unleaded,9.697,120200,120000,00:00:00,3,3551
1533,Unleaded,11.936,116400,116200,00:00:00,3,3552
1533,Unleaded,9.556,112200,112000,00:00:00,3,3553
1533,Unleaded,12.927,111700,111500,00:00:00,3,3554
1533,Unleaded,16.225,137250,0,00:00:00,3,3555
1533,Unleaded,13.676,139380,0,00:00:00,3,3556
1533,Unleaded,14.027,140700,0,00:00:00,3,3557
1533,Unleaded,10.23,124750,124600,00:00:00,1,3558
1533,Unleaded,10.476,124600,124400,00:00:00,1,3559
1533,Unleaded,12.709,124980,124750,00:00:00,1,3560
1533,Unleaded,10.119,125100,124980,00:00:00,1,3561
1533,Unleaded,12.223,131550,131360,00:00:00,1,3562
1533,Unleaded,11.327,125300,125100,00:00:00,1,3563
1533,Unleaded,14.116,117500,118225,00:00:00,1,3564
1533,Unleaded,9.416,124400,124260,00:00:00,1,3565
1533,Unleaded,12.937,118000,117500,00:00:00,1,3566
1533,Unleaded,8.979,123800,123600,00:00:00,8,3567
1533,Unleaded,15.103,124000,123800,00:00:00,1,3568
1533,Unleaded,13.516,108450,108200,00:00:00,3,3569
1533,Unleaded,10.955,112850,112650,00:00:00,3,3570
1533,Unleaded,12.505,108200,108174,00:00:00,3,3571
1533,Unleaded,10.902,115600,115600,00:00:00,3,3572
1533,Unleaded,17.092,142046,0,00:00:00,3,3573
1533,Unleaded,9.369,138600,137250,00:00:00,1,3574
1533,Unleaded,13.722,138850,137250,00:00:00,1,3575
1533,Unleaded,14.915,107360,107100,00:00:00,3,3576
1533,Unleaded,14.264,139100,137250,00:00:00,1,3577
1533,Unleaded,11.882,138450,137250,00:00:00,1,3578
1533,Unleaded,12.032,136000,135800,00:00:00,1,3579
1533,Unleaded,9.235,133400,133250,00:00:00,1,3580
1533,Unleaded,8.63,133950,133800,00:00:00,1,3581
1533,Unleaded,13.468,134400,134200,00:00:00,9,3582
1533,Unleaded,13.206,133250,133000,00:00:00,1,3583
1533,Unleaded,9.197,133000,132900,00:00:00,1,3584
1533,Unleaded,13.266,133800,133580,00:00:00,1,3585
1533,Unleaded,8.01,106860,106700,00:00:00,1,3586
1533,Unleaded,14.076,106300,106052,00:00:00,1,3587
1533,Unleaded,13.846,106700,106505,00:00:00,1,3588
1533,Unleaded,0.038,106500,106300,00:00:00,1,3589
1533,Unleaded,12.198,106505,106500,00:00:00,1,3590
1533,Unleaded,15.002,105800,105500,00:00:00,1,3591
1533,Unleaded,13.252,129570,130600,00:00:00,3,3592
1533,Unleaded,10.755,129915,129570,00:00:00,3,3593
1533,Unleaded,11.021,124260,124000,00:00:00,3,3594
1533,Unleaded,9.325,126850,126700,00:00:00,3,3595
1533,Unleaded,0.969,143504,139380,00:00:00,1,3596
1533,Unleaded,13.726,143505,143504,00:00:00,1,3597
1533,Unleaded,9.136,143885,139380,00:00:00,1,3598
1533,Unleaded,0.072,144115,139380,00:00:00,1,3599
1533,Unleaded,12.542,144115,144115,00:00:00,1,3600
1533,Unleaded,12.932,143733,139380,00:00:00,1,3601
1533,Unleaded,10.976,126500,126000,00:00:00,1,3602
1533,Unleaded,10.596,126000,125900,00:00:00,1,3603
1533,Unleaded,7.502,126700,126550,00:00:00,1,3604
1533,Unleaded,12.688,126550,126500,00:00:00,1,3605
1533,Unleaded,0.138,146444,146156,00:00:00,2,3606
1533,Unleaded,15.717,146444,146444,00:00:00,2,3607
1533,Unleaded,11.634,146644,146444,00:00:00,5,3608
1533,Unleaded,0.104,145936,0,00:00:00,3,3609
1533,Unleaded,11.672,145936,0,00:00:00,3,3610
1533,Unleaded,12.418,146156,146071,00:00:00,3,3611
1533,Unleaded,15.616,144604,139380,00:00:00,1,3612
1533,Unleaded,10.575,143249,0,00:00:00,3,3613
1533,Unleaded,9.07,111900,111700,00:00:00,1,3614
1533,Unleaded,8.835,112000,111900,00:00:00,1,3615
1533,Unleaded,0.0,111200,111100,00:00:00,2,3616
1533,Unleaded,9.108,112650,112500,00:00:00,1,3617
1533,Unleaded,14.748,112500,112200,00:00:00,2,3618
1533,Unleaded,4.354,113100,113045,00:00:00,1,3619
1533,Unleaded,12.193,113300,113100,00:00:00,1,3620
1533,Unleaded,11.34,113045,117000,00:00:00,1,3621
1533,Unleaded,0.515,119100,118900,00:00:00,1,3622
1533,Unleaded,11.841,119120,119100,00:00:00,1,3623
1533,Unleaded,8.69,119290,119120,00:00:00,1,3624
1533,Unleaded,10.091,118900,118800,00:00:00,1,3625
1533,Unleaded,9.764,118800,118600,00:00:00,1,3626
1533,Unleaded,8.882,125900,125700,00:00:00,1,3627
1533,Unleaded,9.186,125700,125600,00:00:00,1,3628
1533,Unleaded,0.036,125580,125521,00:00:00,2,3629
1533,Unleaded,13.877,125600,125580,00:00:00,2,3630
1533,Unleaded,12.707,119500,119290,00:00:00,1,3631
1533,Unleaded,0.0,119800,119500,00:00:00,1,3632
1533,Unleaded,10.184,119810,119800,00:00:00,1,3633
1533,Unleaded,14.701,111250,111200,00:00:00,3,3634
1533,Unleaded,12.007,140000,139380,00:00:00,1,3635
1533,Unleaded,15.885,139850,139380,00:00:00,1,3636
1533,Unleaded,14.297,139620,139380,00:00:00,1,3637
1533,Unleaded,10.696,140250,139380,00:00:00,1,3638
1533,Unleaded,12.379,140160,139380,00:00:00,1,3639
1533,Unleaded,13.609,137750,137250,00:00:00,1,3640
1533,Unleaded,14.749,137500,137250,00:00:00,1,3641
1533,Unleaded,11.798,134200,133950,00:00:00,3,3642
1533,Unleaded,14.463,134900,134680,00:00:00,3,3643
1533,Unleaded,8.828,135250,134900,00:00:00,1,3644
1533,Unleaded,8.661,133580,133400,00:00:00,1,3645
1533,Unleaded,11.568,131100,130900,00:00:00,3,3646
1533,Unleaded,15.982,131360,131100,00:00:00,3,3647
1533,Unleaded,14.328,107100,106860,00:00:00,9,3648
1533,Unleaded,8.232,76580,125300,00:00:00,3,3649
1533,Unleaded,8.875,121900,121780,00:00:00,3,3650
1533,Unleaded,8.534,118600,118460,00:00:00,3,3651
1534,Unleaded,12.059,134174,133959,00:00:00,3,3652
1534,Unleaded,14.105,133724,133456,00:00:00,3,3653
1534,Unleaded,12.799,133959,133724,00:00:00,3,3654
1534,Unleaded,13.487,138542,138334,00:00:00,3,3655
1534,Unleaded,11.786,151788,150438,00:00:00,5,3656
1534,Unleaded,7.493,151925,150438,00:00:00,5,3657
1534,Unleaded,9.775,118530,118359,00:00:00,9,3658
1534,Unleaded,12.734,119167,118944,00:00:00,9,3659
1534,Unleaded,7.995,142580,142450,00:00:00,4,3660
1534,Unleaded,10.267,142925,142767,00:00:00,3,3661
1534,Unleaded,12.978,133211,132973,00:00:00,9,3662
1534,Unleaded,10.883,132279,132101,00:00:00,9,3663
1534,Unleaded,13.187,119814,119622,00:00:00,8,3664
1534,Unleaded,13.615,131819,131580,00:00:00,9,3665
1534,Unleaded,11.254,123880,123659,00:00:00,9,3666
1534,Unleaded,11.936,146768,146562,00:00:00,5,3667
1534,Unleaded,11.536,148099,147903,00:00:00,9,3668
1534,Unleaded,8.055,147903,147770,00:00:00,3,3669
1534,Unleaded,10.778,146244,146088,00:00:00,5,3670
1534,Unleaded,9.922,149000,148830,00:00:00,5,3671
1534,Unleaded,9.027,146397,146244,00:00:00,5,3672
1534,Unleaded,8.923,151245,150438,00:00:00,8,3673
1534,Unleaded,10.522,150994,150438,00:00:00,5,3674
1534,Unleaded,5.417,151095,150438,00:00:00,5,3675
1534,Unleaded,9.543,117447,117277,00:00:00,3,3676
1534,Unleaded,11.643,117277,117066,00:00:00,3,3677
1534,Unleaded,11.676,150654,150438,00:00:00,5,3678
1534,Unleaded,8.768,150812,150438,00:00:00,5,3679
1534,Unleaded,11.454,120868,120714,00:00:00,3,3680
1534,Unleaded,0.046,117647,117447,00:00:00,3,3681
1534,Unleaded,11.87,117648,117647,00:00:00,3,3682
1534,Unleaded,8.349,125104,125035,00:00:00,3,3683
1534,Unleaded,10.332,124745,124552,00:00:00,3,3684
1534,Unleaded,14.911,124552,124261,00:00:00,3,3685
1534,Unleaded,15.854,129274,128966,00:00:00,3,3686
1534,Unleaded,15.41,123659,123337,00:00:00,5,3687
1534,Unleaded,9.058,154810,150438,00:00:00,5,3688
1534,Unleaded,6.698,156397,156308,00:00:00,5,3689
1534,Unleaded,8.475,156127,156116,00:00:00,5,3690
1534,Unleaded,9.778,154426,150438,00:00:00,5,3691
1534,Unleaded,6.3,154660,150438,00:00:00,5,3692
1534,Unleaded,9.166,154563,150438,00:00:00,5,3693
1534,Unleaded,13.006,154163,149506,00:00:00,5,3694
1534,Unleaded,11.672,153786,150438,00:00:00,5,3695
1534,Unleaded,9.652,153943,150438,00:00:00,5,3696
1534,Unleaded,5.268,154259,150438,00:00:00,5,3697
1534,Unleaded,9.149,138334,138186,00:00:00,3,3698
1534,Unleaded,9.139,138186,138028,00:00:00,3,3699
1534,Unleaded,11.873,138028,137832,00:00:00,3,3700
1534,Unleaded,11.361,130595,130412,00:00:00,4,3701
1534,Unleaded,8.618,130754,130595,00:00:00,3,3702
1534,Unleaded,7.614,116740,116490,00:00:00,9,3703
1534,Unleaded,7.978,117863,117648,00:00:00,9,3704
1534,Unleaded,14.935,122297,122002,00:00:00,9,3705
1534,Unleaded,16.707,122934,122297,00:00:00,9,3706
1534,Unleaded,8.504,123337,123171,00:00:00,9,3707
1534,Unleaded,15.694,126601,126330,00:00:00,9,3708
1534,Unleaded,16.884,128089,127792,00:00:00,9,3709
1534,Unleaded,11.498,128327,128089,00:00:00,9,3710
1534,Unleaded,11.335,135215,135022,00:00:00,9,3711
1534,Unleaded,15.115,136027,135737,00:00:00,9,3712
1534,Unleaded,14.979,136294,136027,00:00:00,9,3713
1534,Unleaded,11.449,135737,135525,00:00:00,9,3714
1534,Unleaded,10.373,136674,136495,00:00:00,9,3715
1534,Unleaded,16.33,118121,117863,00:00:00,5,3716
1534,Unleaded,6.782,145513,145307,00:00:00,5,3717
1534,Unleaded,7.697,145902,145788,00:00:00,5,3718
1534,Unleaded,11.339,146088,145902,00:00:00,5,3719
1534,Unleaded,8.229,145788,145513,00:00:00,5,3720
1534,Unleaded,7.124,146893,146768,00:00:00,5,3721
1534,Unleaded,9.14,150316,150156,00:00:00,5,3722
1534,Unleaded,7.881,148664,148523,00:00:00,5,3723
1534,Unleaded,4.664,143621,143544,00:00:00,5,3724
1534,Unleaded,8.382,149922,149506,00:00:00,5,3725
1534,Unleaded,10.341,147770,147592,00:00:00,5,3726
1534,Unleaded,8.927,149789,149506,00:00:00,5,3727
1534,Unleaded,14.268,125906,125633,00:00:00,3,3728
1534,Unleaded,10.833,126118,125906,00:00:00,3,3729
1534,Unleaded,12.424,125633,125391,00:00:00,3,3730
1534,Unleaded,13.511,118780,118530,00:00:00,3,3731
1534,Unleaded,12.168,118359,118121,00:00:00,3,3732
1534,Unleaded,11.536,123171,122934,00:00:00,3,3733
1534,Unleaded,9.155,118944,118780,00:00:00,3,3734
1534,Unleaded,9.785,136495,136294,00:00:00,5,3735
1534,Unleaded,14.733,128778,128506,00:00:00,8,3736
1534,Unleaded,12.958,142064,141841,00:00:00,5,3737
1534,Unleaded,11.283,142259,142064,00:00:00,5,3738
1534,Unleaded,10.498,142450,141441,00:00:00,5,3739
1534,Unleaded,8.113,143368,143083,00:00:00,5,3740
1534,Unleaded,10.415,143083,142925,00:00:00,5,3741
1534,Unleaded,10.673,142767,142580,00:00:00,5,3742
1534,Unleaded,16.751,137442,137333,00:00:00,5,3743
1534,Unleaded,9.69,137617,137442,00:00:00,5,3744
1534,Unleaded,8.821,150438,150156,00:00:00,3,3745
