GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21600099,1610612740,NOP,New Orleans,203524,Solomon Hill,F,,7:46,93.0,88.9,130.3,129.4,-37.3,-40.5,0.167,1.0,33.3,0.0,0.375,0.231,33.3,0.0,0.0,0.111,0.116,105.31,108.15,90.13,18,0.05
21600099,1610612740,NOP,New Orleans,203076,Anthony Davis,F,,5:56,83.8,85.7,158.5,157.1,-74.7,-71.4,0.0,0.0,0.0,0.0,0.333,0.111,50.0,0.5,0.615,0.267,0.261,114.0,113.19,94.33,14,0.031
21600099,1610612740,NOP,New Orleans,202734,E'Twaun Moore,G,,10:07,82.3,82.6,145.0,143.5,-62.7,-60.9,0.0,0.0,0.0,0.111,0.0,0.059,0.0,0.4,0.51,0.25,0.249,108.71,109.09,90.91,23,0.072
21600099,1610612740,NOP,New Orleans,204025,Tim Frazier,G,,2:39,50.0,50.0,225.4,183.3,-175.4,-133.3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.54,108.68,90.57,6,-0.083
21600099,1610612740,NOP,New Orleans,1627741,Buddy Hield,,,6:05,108.1,107.1,108.1,107.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.133,0.134,109.46,110.41,92.0,14,0.0
21600099,1610612740,NOP,New Orleans,201967,Dante Cunningham,,,11:59,92.3,92.6,130.8,129.6,-38.5,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.833,0.107,0.107,107.8,108.12,90.1,27,0.078
21600099,1610612740,NOP,New Orleans,204038,Langston Galloway,,,9:20,104.4,100.0,109.7,109.1,-5.3,-9.1,0.571,4.0,40.0,0.0,0.0,0.0,10.0,0.25,0.41,0.261,0.272,110.43,113.1,94.25,22,0.11
21600099,1610612740,NOP,New Orleans,201582,Alexis Ajinca,,,6:03,101.9,100.0,100.9,100.0,0.9,0.0,0.0,0.0,0.0,0.0,0.286,0.182,25.0,1.0,0.868,0.308,0.313,101.71,103.14,85.95,13,0.2
21600099,1610612744,GSW,Golden State,201142,Kevin Durant,F,,10:24,114.2,113.0,99.7,95.8,14.6,17.2,0.143,1.0,12.5,0.0,0.0,0.0,12.5,0.875,0.955,0.259,0.262,105.75,108.43,90.36,23,0.264
21600099,1610612744,GSW,Golden State,203110,Draymond Green,F,,5:48,158.5,157.1,79.3,78.6,79.3,78.6,0.25,2.0,50.0,0.333,0.667,0.556,25.0,0.0,0.0,0.125,0.126,114.8,115.8,96.5,14,0.143
21600099,1610612744,GSW,Golden State,202691,Klay Thompson,G,,10:07,145.0,143.5,82.3,82.6,62.7,60.9,0.0,0.0,0.0,0.0,0.111,0.059,0.0,0.643,0.643,0.259,0.262,108.71,109.09,90.91,23,0.124
21600099,1610612744,GSW,Golden State,201939,Stephen Curry,G,,5:56,158.5,157.1,83.8,85.7,74.7,71.4,0.5,1.0,20.0,0.333,0.0,0.111,20.0,0.917,0.917,0.5,0.504,114.0,113.19,94.33,14,0.292
21600099,1610612744,GSW,Golden State,2738,Andre Iguodala,,,10:16,114.2,113.0,97.2,95.7,17.1,17.4,0.1,0.0,50.0,0.0,0.111,0.056,0.0,0.0,0.0,0.037,0.037,106.1,107.5,89.58,23,0.047
21600099,1610612744,GSW,Golden State,203546,Ian Clark,,,1:52,50.0,50.0,150.0,150.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,102.86,85.71,4,0.0
21600099,1610612744,GSW,Golden State,2733,Shaun Livingston,,,7:46,130.3,129.4,93.0,88.9,37.3,40.5,0.0,0.0,0.0,0.0,0.4,0.154,0.0,0.0,0.0,0.105,0.106,105.31,108.15,90.13,17,-0.025
21600099,1610612744,GSW,Golden State,2561,David West,,,7:46,130.3,129.4,93.0,88.9,37.3,40.5,0.167,1.0,20.0,0.25,0.2,0.231,20.0,0.667,0.667,0.211,0.212,105.31,108.15,90.13,17,0.15
