OBJECTID,COMMENT,STEWARD1,STEWARD2,GlobalID,Shape_Length,Shape_Area
606,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{CD07630E-DAA4-4583-916B-E5A5A46412FD},1591.54289050388,158204.011080404
607,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{75C5788D-7BE3-4CFF-81A1-0677B89B00C8},1592.5257862706,158449.584875522
608,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{8CFF5CB2-08CB-4B80-B1EE-8D7FEAD3813A},1588.48721631259,157666.40576549
609,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{BA971734-0B0D-46F7-A51B-B2E65C083B87},1589.62552160162,157903.729489316
610,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{AB89C931-B4C9-4610-9572-D501012DE98C},1599.05883074475,159772.812208374
611,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{AD74EC8D-0504-4C61-9FA3-2FCFFBEFA7E6},1600.32241379246,160030.679674729
612,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{367D9BCC-B9BA-416B-8786-9C7A460773D5},1595.83565548954,159135.491175421
613,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{30697B25-636F-46D2-AF7E-19E3A60955D8},1595.62968798899,159107.957166124
614,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{3659739F-E117-45AC-8ED7-398B91D4EF26},1558.88341258137,152049.275627194
615,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{C2387715-4A9F-4F10-BD4D-A49176B7F95E},1570.17548809855,153991.742757601
616,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{26DB4334-AD6C-4D28-A1D3-1224FBC0ADA9},1580.60390606807,156349.114678201
617,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{ADED124F-7C3B-497B-91B5-06B70E50C5EE},1594.79343063832,158853.039936312
618,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{BFEE80B2-5730-4266-B996-141E82B0405D},1596.86870195773,159296.71867476
619,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D9B14189-98CF-4410-BBA9-64EC0BD28446},1595.45061943977,159021.732511903
620,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{5DDBEE5F-1B54-494F-96D2-CD6D6C235107},1597.69131731263,159450.478951446
621,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1667E0A1-AFEE-497D-A308-0C1BB44107E6},1598.87812537717,159676.364547186
622,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{021F4777-D699-44F6-B550-0BEB7F803B5D},1600.95305602114,160119.852454486
623,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F1209F15-4EEF-485A-87F6-2B4E58BC636F},1592.36651307599,158420.031965863
624,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D172FE6F-744B-4F98-92B6-7047A029F7F5},1594.60725046582,158848.630215649
625,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{B02E4464-2D18-42BC-AFA7-850A7AF8B2F9},1606.47287376922,161274.595978728
626,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{92913034-6F99-4C78-9F4F-D02AE36B0E80},1610.01868025035,161978.188199787
627,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{9E2C0EA5-C546-4E54-9562-00ED0ABEE5A0},1600.45183628639,160048.228564671
628,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{64D29C71-ED86-45B4-9DFE-7D0888713802},1599.05482572721,159784.953769777
629,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{4113BED0-4535-4C2F-ADAD-F2BBB242391F},1610.49835928238,162121.593485928
630,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{A0DB3A67-CADC-41FE-9972-906001A51F4A},1602.23343464251,160402.013172111
631,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{5A66C108-ADFE-4122-8DC9-49C2E41CA494},1592.82534169458,158560.074799586
632,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{499C5277-2F0B-4286-9180-39FAAFA3EF12},1589.11933912724,157789.866046988
633,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F7D746E2-B54D-4A5B-AAA4-24C645E01B25},1537.58141464497,141660.906785497
634,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{71728154-BD32-49D5-9DF5-5F5FE1776372},1591.59541902865,151580.937986247
635,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E4E917DC-4972-47FA-82B9-FA6A87722C96},1555.14830282955,144711.064250012
636,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0D48C935-2D07-477B-B762-C151347CC7D6},1575.08893514512,148401.626340612
637,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{ED93316F-D840-47B6-B56A-4E8357AD47C3},1566.15162250848,146868.399169061
638,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{DBA40271-8A92-45B7-9538-141F1F4552A3},1575.913505104,148769.907887347
639,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{5C691E23-74AE-4FD7-9076-CDDFE6854E8C},1499.31507287306,140394.20800035
640,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E4BBF970-11EE-4D50-BBF0-032678ED117E},1550.07102519381,150030.931650908
641,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{86F9D9D7-4376-452B-8FEF-E15C159FF965},6329.45940128063,2509515.68808329
642,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{000B074E-DCA3-49E6-98DB-640F7E0511B6},1482.47574264543,137196.565566679
643,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{EE0F8405-37F0-40D4-B3FD-92A5EC296856},1465.80141823429,134029.812488567
644,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{CFAB8003-C2BC-4389-988C-4B6C2949D37B},1449.31314913617,130899.061600427
645,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{FC0F7CD1-92AE-4C0A-BDD6-CAB4C68C51B9},1496.25557738851,139048.533221275
646,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{62C4CA51-226E-4FD5-A59A-BF835085909E},1511.48512285045,142103.667041197
647,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{8F74CE7C-25ED-42AD-9074-1CFB9269E8DA},1526.90590389025,145153.363334935
648,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{19957A03-A216-480D-8566-F983BE2FE779},1542.89553220465,148261.889195705
649,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0608CDF4-2203-4DCA-AD41-8050EAEEA38D},6128.23081540061,2345971.42276716
650,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{7D2230D0-21EE-4E23-B714-CAACC64FEBD8},6161.3023245611,2368449.22085428
651,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1B39306D-61E9-4A17-9DDD-7620390D5BC7},1504.90758779199,135546.352544809
652,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E1376D15-B689-4131-B104-F6601532EB6B},1532.59309216131,140863.374697673
653,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{7EF6C112-1F41-489E-887D-DB22C8E3762B},6216.48362528037,2342025.64758611
654,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{EF6BA606-5B60-4B84-BB75-7F9CEB37609D},6238.43161718402,2424507.8556267
655,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F369130A-E39A-4095-AF78-F951F6967B04},5972.87247140927,2243247.29131222
656,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{FB00AACD-509B-4139-9DE7-541C621E227C},6221.72888507858,2409315.15284767
657,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{6D5E56E8-B406-496B-9F27-1C48C174AE11},6370.20757439937,2535432.84574914
658,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{5C8A077F-34B6-42B9-A176-3F2304484DA2},6431.49543342242,2584180.95059347
659,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E9AFD398-3A5F-40F5-810B-F27D46233BC9},6438.68732889209,2590761.36949278
660,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{A431D296-66CF-48D9-A211-E43B30835859},6438.46946066071,2590738.5487884
661,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{7A0CE141-82B2-40EF-891E-892EA06CD696},6254.03913023198,2443189.21873013
662,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D9C7D19A-183D-4330-8650-3A278BE53D93},6234.34214491543,2426732.8531615
663,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{9D9FC2CA-DFB8-4AC0-9042-619B345692F2},6136.68654727658,2350235.23359215
664,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D81B8EFE-01CC-43D6-B8C1-CEB5827D43C9},6246.43983365815,2436733.23856798
665,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{ACED0CEF-385B-465E-A9F5-3A300989406D},1617.19215882428,163447.9963874
666,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{C2D67D9F-F949-4BA2-97FB-C830707A7361},1616.95170962028,163404.398958256
667,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{7CCC04D8-372F-4CF1-87EA-0DC0955E25AE},1613.04938918824,162608.41690297
668,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{3B7FB664-A88A-4F87-A907-B48BF1C1EB1F},1613.00779746964,162557.688177344
669,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{15E8DC00-D38D-4BA0-83A1-A63FAA4835CC},1612.09045055578,162421.172827123
670,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{80D9566B-4242-4D99-8D52-B78F549D0905},1611.85181590814,162377.952697456
671,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{2B1FD37B-E700-49C5-B178-664050F33396},1600.51245257069,160085.26947995
672,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{CED6B3E1-388B-4B16-A66C-946D97386877},1600.47068430092,160034.439423219
673,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0BED4083-2D0A-42E3-9BFA-9A6FD50758DB},1605.26152521298,161036.815784328
674,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{42929511-C2D6-4E5B-B837-125B7326AF2D},1604.80345330508,160957.733681353
675,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{8B5214CE-691E-4CB5-856B-21FBC256BEA7},1594.09884416906,158807.401975375
676,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{727CE635-F9CE-47B9-BB5C-3AEB60A7BC37},1592.78158450004,158542.226831323
677,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{8E2233F0-FA9D-492A-9AA9-2747D7ADC06E},1384.24644202878,117184.155221818
678,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{45EAC016-E83B-40E6-8D1C-3661773319AC},1388.53480171402,118064.52176393
679,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0169FE1E-B5C3-4C0C-9C2E-A6CB52AA3DED},1390.05103397996,118520.819775433
680,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1DBE87AA-F270-4CBC-9964-08CED85151D8},1393.53466787362,119264.142960387
681,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{9220D251-6092-47B3-B0E9-E7DD8FEE17C9},1523.53466929045,144587.433363152
682,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{CD5391C9-7E91-44E1-99AE-99C141282043},1522.37630487739,144396.17003274
683,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F3150E77-5AE6-41EA-B120-39505AF45D5F},1520.77211271603,144017.098718868
684,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{9CA8D99E-55A5-450D-8F20-898F3DA0753F},1520.53280486225,143822.484744277
685,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{58FEB4BA-FFAE-4267-9E17-0D92C1229F0C},1544.2134821756,148740.420191404
686,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{AB17B46C-C305-4298-B857-9651F9CF31D7},1543.05995261829,148550.051024961
687,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{845971E7-3D9F-404E-A701-57D7A5976142},1539.60582226532,147799.917468762
688,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{A70BB2A8-B067-4FE1-9865-80746513F7BD},1539.36062954551,147604.335277825
689,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{20B476C2-6A43-4D7C-9731-6016F9488C78},1560.02582993103,151951.080213303
690,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{6C731B5E-5E59-4CB7-8F9D-32064985165F},1558.86471726339,151703.140595151
691,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{3FA298BA-C737-4D52-9427-413614B442AA},1555.81993562706,151064.24086099
692,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F57A2400-E7A0-4F3B-82A6-269E19C7B94F},1555.85583629882,151017.634189434
693,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{3E2F8A5E-67D0-4005-B55E-F84435582EAD},1371.52322997939,116092.408174659
694,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1E752EDF-A698-46B8-BE45-A2DC74A36A97},1373.7488364002,116551.138201527
695,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{6DCDE1E7-0366-4A15-ABDE-1D066D9E0963},1377.04315785344,117181.127372728
696,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{FDA2CC28-D3EC-4C90-A3BE-CE19DC555026},1382.59702116685,118168.610882443
697,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{34D1D68F-C384-4B64-A54F-DFEBDF1F8D2F},1616.25644553421,163263.479715398
698,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{172FC589-B957-4A1A-AB43-003A259EC860},1613.44077758392,162692.026954286
699,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{50CA97E3-B1EA-4416-8798-A2F643C89051},1608.36712577657,161649.681091427
700,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{068BC6A4-4410-4519-BC8B-86D1556E5579},1605.75128120732,161079.23311692
701,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{2F8EF0CE-D1C4-4B41-8DA1-F920F3B21B1C},1611.15561597102,162226.530519382
702,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F9926367-44FB-4B04-A437-074DFDCBE37D},1608.3489322455,161656.872869985
703,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{38422B28-67D9-46B3-81E7-B230FE72AB2E},1598.60831782336,159672.619132896
704,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{BAA8035F-45C7-419E-AF72-1566D976866B},1595.98699964975,159101.025791041
705,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{4942B7E5-AFD0-4D0C-B7C2-3C6DFE6D55F9},1601.86867446717,160357.408496509
706,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{CD2B0FBF-2361-454D-8121-0D1F08E72534},1599.74251530766,159922.754685586
707,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{10DEBBE8-BD3C-4583-9F6E-FEC4F48AE40D},1591.6183327412,158285.684317861
708,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{7D124220-68F6-4DFC-8DE5-4654C83FB14C},1590.08582086576,157974.99141824
709,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F8E7177B-8603-4C36-B1A6-DDFFB38E6B26},1423.80711665751,125215.303595531
710,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{160397A9-1C81-4D9A-B7AF-C59B141E7DB5},1421.30909985083,124713.404897352
711,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{B54F99C3-E38E-4CD7-852E-8BF00C62E73F},1416.1794305097,123777.436365989
712,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{040AAA90-E205-49C3-A385-0E432182230E},1411.64805773825,122919.402658299
713,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E59AA5A0-5541-4D73-A37A-534705AEA45D},1609.75580260345,161530.178590699
714,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{DF6C44EB-A240-440D-87F2-41E08176689D},1618.82580768686,163374.842731322
715,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{9BD3BC09-F2FE-46D5-8542-BFF96C0E0227},1627.09357176047,165057.117939689
716,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{71823FB7-ACC7-45A6-AADE-9176C9D61175},1636.06356183471,166887.770790523
717,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{91B211AD-5397-4662-A4FD-591A752BB5DC},1606.41835067653,160707.438513799
718,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{A5500BEF-C1E5-462C-89BB-4F6C3D9ED98E},1615.49774224293,162554.118860505
719,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E1A04ACB-4568-47CB-AA16-20CE8F182899},1622.26493718185,163925.826765363
720,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{48F02B27-B87B-45B1-8E1A-30356B4B1F40},1631.23527458563,165756.740747277
721,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{648330FD-A752-48FC-B7F7-E0AC12ECE52F},1593.33394626892,158079.616078508
722,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{9BA7C98A-7428-47D5-9985-CCA0A3E46077},1591.35142101829,157741.763790435
723,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F31A70B4-FF11-47C6-B0B6-2D342923AB04},1583.00824330297,156189.721866364
724,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{BDD8B5D1-4F6B-418C-A395-16B79573A996},1572.8387342456,154227.387182075
725,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{EE600801-2A9E-41C5-8E24-62AA0E64F3D6},1414.56296695563,123273.945821641
726,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1E10FF85-EE71-46EB-8366-C5D89B1E8FAF},1406.31773174227,121696.784295398
727,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{DEC918DB-3807-4C6D-BE16-7C13CADBD5F4},1401.10373024406,120785.226115192
728,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0761220A-E629-48DD-B063-565241341350},1400.49889600735,120691.432881415
729,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{07E2F0F8-6BD3-44F7-A9CC-93DBC522101F},1574.67428200105,150092.075164291
730,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{F52FF8A0-E949-494A-9BE3-98B4EA4B8A51},1593.8405135467,154420.033162865
731,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{DE2331F5-4225-41DD-A812-0A0217A852E5},1618.36544759306,159590.389323196
732,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0D2695CB-6717-42A6-BBFC-9A72A434F836},1639.91196486035,164002.147530879
733,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D84020DE-6993-4B82-864B-6CC7EAAFCDF6},1566.99625819103,147543.260949892
734,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{16787CDA-6901-445E-85A5-ECC77CE20528},1586.16306956773,151872.616813367
735,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{047EF9C3-EA7E-4240-8FBF-00855DAA855A},1618.93387777464,158645.895720772
736,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D8200EE5-3C8E-4981-8D93-857D8C3EED98},1640.48487907523,163059.412555417
737,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{07487962-1C9F-468A-AE4A-6FBFB203007F},1587.67912639466,151705.147846153
738,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{C0569FEB-7CE1-4FF3-ACE0-85AE0F63DB7B},1597.13835170691,154152.070937108
739,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{2FA224A5-61AB-44D6-B738-A7350014D49A},1587.81399251849,152736.27849919
740,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{55B3B2B3-A4AB-4E1C-9609-16039BC3B117},1411.79485763776,118476.338671068
741,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E3D06EDE-78C0-4BD4-9169-8EC461588240},1402.85522648292,116637.451430916
742,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{98FFAC19-C156-4A5E-81AF-1DD53D671B39},1401.51803357234,116803.952405516
743,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{97FA88BA-DBD1-48FB-BF70-95BAF0BF996B},1599.33522934916,153565.522276657
744,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{3C9033B1-62B0-4B26-AE57-5F0CC118D5D0},1601.75895087416,154187.451311776
745,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1D30FFBD-596A-4BCD-A49D-038DCE1876AF},1597.6960769572,153108.877474707
746,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{4A1ABFA8-38E0-4666-A853-E37C9212E809},1600.12025371301,153730.855337122
747,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{D1D54C49-1201-4E9C-AB71-AFD4DF836010},1604.50371570782,154647.416486252
748,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{A34E4EB8-CE09-4429-80DC-58A1A2F897A6},1607.1702903417,161435.382530763
749,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{228CE9FF-F7EF-44CA-BFA8-6C3F4F8D213F},1606.9743370753,161396.051598638
750,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{09D21B2A-C254-45A8-A511-3B4D590A9386},1607.15428541817,161432.64661527
751,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1BB3EDD2-2CA1-4522-B956-BE00DF8D6DBF},1607.00076692402,161401.133605336
752,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{93758303-8A2D-4DA3-85C8-3BDEE56B482C},1606.80211585755,161361.25501256
753,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{6C8BD8DB-C823-4E57-9540-C4FD9E7A4CA9},1607.7658527588,161555.695090786
754,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{2D1B43A7-FDA9-47AA-AF24-A2DB5953A96D},1606.33575449897,161267.177724379
755,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{297C603B-DB07-46A6-A8C8-99D1C6ADA3E2},1606.09813085033,161220.024376976
756,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{1A0ED437-81E4-44A9-994F-E46D41EE5073},1607.11881047517,161425.662242325
757,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{6D302E80-3CCB-42DF-AACD-89FAD51FE234},1427.22984886716,125372.043790646
758,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{724758D6-D0F2-4847-ABF3-FC7C47352E9B},1431.2987255184,126185.244171653
759,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{4AAA9F18-3BDB-4C5F-8C69-913943DE3C12},1435.50716018443,127014.220918915
760,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{7E895A7E-F608-4B97-B097-F5A042B8D70F},1607.64671065594,161518.920986121
761,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{BA4B7C05-5EC0-48A7-AD9B-E9BF7D6FC200},1607.83203549543,161555.78705001
762,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{2C12F298-521F-42BA-AE78-3AABCE079B9A},1608.27736596033,161645.826281103
763,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{EE81C7CF-A1EB-4056-8085-9DCA92B6E70D},1608.41719917453,161675.035722133
764,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{774B9746-93DF-4E87-83D5-A78B8E761F8C},1607.50716823105,161491.322421864
765,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{4DC2C729-0405-42DA-AEF5-EAB0DCC9F592},1607.69064767726,161527.777649784
766,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{71B39C17-A015-4E37-ADD3-A9EBDE3CDB7B},1608.69152502353,161729.659676108
767,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{56892D34-14C8-423F-B058-3060CBF558EA},1608.83195664154,161758.890226997
768,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{CFF82FEE-BE62-4984-AD1B-F7AEFFD2E1F1},1607.00793270412,161389.510516222
769,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{01D07CB7-EFD3-498B-95F3-5416704EA4C3},1606.91504335592,161371.772420205
770,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{121AFEA1-C81A-4AA3-A12D-005C9D8E033F},1607.79012365017,161548.468160025
771,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{DE0727C8-2871-427D-B51B-0A18A9D829DD},1608.1526072783,161620.737527347
772,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{318954B0-A4A4-44D4-A195-3212396C9808},1420.25275811906,123930.020028188
773,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{286DC755-9DBC-4F8D-94F3-04D6A88A1745},1422.14011560226,124307.193697643
774,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{71BC5936-111E-41B6-8485-DA14B8D8045D},1424.04045619494,124678.040104144
775,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{00936126-F5F9-4D34-B1D5-7EA7B409A975},1425.58308395223,124984.276100088
776,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E9772952-3119-4DD9-8D7F-1FF8BF018610},1608.27595634595,161611.689598351
777,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{ABD14A35-19D0-48F1-B6FF-EC5AEF25A73C},1608.23765084773,161600.975421173
778,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{99C05DE3-C549-4C06-8269-4EB7D492E0E4},1608.07340672925,161565.244622026
779,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{A02D9F87-9786-4E96-B029-3F29F9F7B887},1607.99024010991,161546.342761141
780,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{E8530928-903C-423E-B024-36C53364E20E},1608.8541869749,161728.27492678
781,Suspended. See Memo dated 7/31/1958.,BLM Cadastral - NV,,{0F5C423C-1BDF-406B-B52D-4C21A6801ACE},1608.81558599749,161717.647667726
