GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21801087,1610612738,BOS,Boston,1628369,Jayson Tatum,F,,6:35,168.4,166.7,124.2,123.1,44.1,43.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.286,0.288,90.26,91.14,75.95,12,0.097
21801087,1610612738,BOS,Boston,202694,Marcus Morris Sr.,F,,9:40,158.4,160.0,95.6,95.0,62.8,65.0,0.125,0.0,16.7,0.125,0.188,0.167,0.0,0.8,0.8,0.227,0.225,99.51,99.31,82.76,20,0.217
21801087,1610612738,BOS,Boston,203935,Marcus Smart,G,,8:02,162.6,160.0,119.6,126.7,43.0,33.3,0.375,3.0,60.0,0.0,0.0,0.0,20.0,0.0,0.0,0.118,0.119,91.54,89.63,74.69,15,0.0
21801087,1610612738,BOS,Boston,202681,Kyrie Irving,G,,11:56,134.9,141.7,101.9,108.3,33.0,33.3,0.444,0.0,33.3,0.0,0.105,0.067,0.0,0.571,0.661,0.296,0.294,102.01,96.54,80.45,24,0.236
21801087,1610612738,BOS,Boston,1628464,Daniel Theis,,,8:36,165.0,162.5,118.2,123.5,46.7,39.0,0.143,0.0,33.3,0.167,0.077,0.105,0.0,1.0,1.0,0.111,0.113,93.54,92.09,76.74,16,0.118
21801087,1610612738,BOS,Boston,1627759,Jaylen Brown,,,5:21,105.1,116.7,79.1,83.3,26.0,33.3,0.0,0.0,0.0,0.0,0.1,0.063,0.0,0.5,0.694,0.231,0.225,116.46,107.66,89.72,12,0.263
21801087,1610612738,BOS,Boston,1628400,Semi Ojeleye,,,2:16,40.0,50.0,124.1,140.0,-84.1,-90.0,0.0,0.0,0.0,0.0,0.333,0.167,100.0,0.0,0.0,0.2,0.2,112.66,95.29,79.41,4,-0.5
21801087,1610612738,BOS,Boston,1626179,Terry Rozier,,,3:54,95.8,111.1,72.6,77.8,23.2,33.3,0.0,0.0,0.0,0.0,0.143,0.083,0.0,0.5,0.5,0.2,0.192,123.57,110.77,92.31,9,0.087
21801087,1610612738,BOS,Boston,1627824,Guerschon Yabusele,,,3:20,84.7,100.0,64.4,71.4,20.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.84,108.0,90.0,8,0.0
21801087,1610612766,CHA,Charlotte,1628970,Miles Bridges,F,,8:02,119.6,126.7,162.6,160.0,-43.0,-33.3,0.333,0.0,28.6,0.083,0.0,0.056,0.0,0.5,0.5,0.227,0.229,91.54,89.63,74.69,15,0.126
21801087,1610612766,CHA,Charlotte,101107,Marvin Williams,F,,6:05,109.4,108.3,183.8,181.8,-74.4,-73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.111,0.118,89.79,90.74,75.62,12,0.031
21801087,1610612766,CHA,Charlotte,202687,Bismack Biyombo,C,,2:48,82.0,66.7,143.4,140.0,-61.5,-73.3,0.0,0.0,0.0,0.2,0.25,0.222,0.0,1.0,0.532,0.222,0.254,83.66,94.29,78.57,6,0.091
21801087,1610612766,CHA,Charlotte,1628407,Dwayne Bacon,G,,3:55,101.5,114.3,153.1,128.6,-51.5,-14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.167,0.168,84.32,85.79,71.49,7,-0.087
21801087,1610612766,CHA,Charlotte,202689,Kemba Walker,G,,9:07,111.9,116.7,155.1,152.9,-43.2,-36.3,0.429,3.0,30.0,0.077,0.429,0.2,10.0,0.3,0.425,0.28,0.283,93.51,92.14,76.78,18,0.146
21801087,1610612766,CHA,Charlotte,203087,Jeremy Lamb,,,8:01,102.0,105.9,129.4,138.9,-27.4,-33.0,0.0,0.0,0.0,0.083,0.0,0.053,33.3,0.0,0.0,0.136,0.133,110.65,104.78,87.32,17,-0.057
21801087,1610612766,CHA,Charlotte,1626195,Willy Hernangomez,,,9:08,106.6,115.8,132.9,142.1,-26.3,-26.3,0.2,1.0,16.7,0.286,0.143,0.238,16.7,0.5,0.5,0.192,0.188,107.63,99.85,83.21,19,0.101
21801087,1610612766,CHA,Charlotte,1628370,Malik Monk,,,5:51,95.3,100.0,97.8,107.7,-2.5,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.75,0.868,0.176,0.17,114.71,106.67,88.89,13,0.087
21801087,1610612766,CHA,Charlotte,1626163,Frank Kaminsky,,,3:54,72.6,77.8,95.8,111.1,-23.2,-33.3,1.0,1.0,33.3,0.143,0.4,0.25,33.3,0.0,0.0,0.167,0.158,123.57,110.77,92.31,9,0.043
21801087,1610612766,CHA,Charlotte,1628984,Devonte' Graham,,,2:49,74.0,83.3,94.8,114.3,-20.8,-31.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.174,0.333,0.307,129.51,110.77,92.31,6,-0.095
