OBJECTID,GEOID10,TRACT,NAME10,ACRES_TOTAL,ACRES_LAND,ACRES_WATER,GEO_TYPE,Total_Population,Total_Households,Family_households,Family_households_husband_wife,Family_households_other_family,Family_households_other_family_,Family_households_other_family1,Nonfamily_households,Nonfamily_households_Householde,Nonfamily_households_Househol_1,Households_one_or_more_people_u,Households_one_or_more_people_1,Households_one_or_more_under_65,Households_one_or_more_under_66,Households_one_or_more_under_67,Households_one_or_more_under_68,Households_no_people_under_65_y,Households_no_people_under_65_1,Households_no_people_under_65_2,Households_no_people_under_65_3,Households_no_people_under_65_4,Family_households2,Family_households_2_person,Family_households_3_person,Family_households_4_person,Family_households_5_person,Family_households_6_person,Family_households_7_or_more_per,Nonfamily_households2,Nonfamily_households_1_person,Nonfamily_households_2_person,Nonfamily_households_3_person,Nonfamily_households_4_person,Nonfamily_households_5_person,Nonfamily_households_6_person,Nonfamily_households_7_or_more_,Population_in_households,Population_in_family_households,Pop_in_family_households_househ,Pop_in_family_households_hous_1,Pop_in_family_households_hous_2,Pop_in_family_households_spouse,Pop_in_family_households_biolog,Pop_in_family_households_adopte,Pop_in_family_households_stepch,Pop_in_family_households_grandc,Pop_in_family_households_brothe,Pop_in_family_households_parent,Pop_in_family_households_pare_1,Pop_in_family_households_son_da,Pop_in_family_households_other_,Pop_in_family_households_nonrel,Pop_in_nonfamily_households,Pop_in_nonfamily_households_mal,Pop_in_nonfamily_households_m_1,Pop_in_nonfamily_households_m_2,Pop_in_nonfamily_households_fem,Pop_in_nonfamily_households_f_1,Pop_in_nonfamily_households_f_2,Pop_in_nonfamily_households_non,Population_in_group_quarters,Pop_in_group_quarters_instituti,Pop_in_group_quarters_noninstit,Population_under_18_years,Population_under_18_in_househol,Population_under_18_householder,Population_under_18_related_chi,Population_under_18_own_child,Population_under_18_in_husband_,Population_under_18_in_other_fa,Population_under_18_male_househ,Population_under_18_female_hous,Population_under_18_other_relat,Population_under_18_other_rel_1,Population_under_18_other_rel_2,Population_under_18_nonrelative,Population_under_18_in_group_qu,Population_under_18_in_group__1,Population_under_18_in_group__2,Population_in_families,Population_in_families_under_18,Population_in_families_18_years,Families,Families_husband_wife,Families_with_own_children_unde,Families_under_6_years_only,Families_under_6_years_and_6_17,Families_6_17_years_only,Families_No_own_children_under_,Families_other_family,Families_oth_fam_male_household,Families_oth_fam_male_hhlder_no,Families_oth_fam_male_hhlder__1,Families_oth_fam_male_hhlder__2,Families_oth_fam_male_hhlder__3,Families_oth_fam_male_hhlder__4,Families_oth_fam_female_hhlder_,Families_oth_fam_female_hhlder1,Families_oth_fam_female_hhlde_1,Families_oth_fam_female_hhlde_2,Families_oth_fam_female_hhlde_3,Families_oth_fam_female_hhlde_4,Grandchildren_under_18_living_w,Grandchildren_under_18_living_1,Grandchildren_under_18_living_2,Grandchildren_under_18_living_3,Grandchildren_under_18_living_4,Grandchildren_under_18_living_5,Population_in_group_quarters2,Pop_in_group_quarters_institu_1,Pop_in_group_qrtrs_institutiona,Pop_in_group_quarters_institu_2,Pop_in_group_quarters_institu_3,Pop_in_group_qrtrs_institutio_1,Pop_in_group_quarters_noninst_1,Pop_in_group_quarters_noninst_2,Pop_in_group_quarters_noninst_3,Pop_in_group_quarters_noninst_4,Population_in_group_quarters3,Pop_in_group_quarters_male,Pop_in_group_quarters_male_unde,Pop_in_group_quarters_male_un_1,Pop_in_group_quarters_male_un_2,Pop_in_group_qrtrs_male_under_1,Pop_in_group_quarters_male_18_6,Pop_in_group_quarters_male_18_7,Pop_in_group_quarters_male_18_8,Pop_in_group_qrtrs_male_18_64_n,Pop_in_group_quarters_male_65_a,Pop_in_group_quarters_male_65_1,Pop_in_group_quarters_male_65_2,Pop_in_group_quarters_female,Pop_in_group_quarters_female_un,Pop_in_group_quarters_female__1,Pop_in_group_quarters_female__2,Pop_in_group_qrtr_female_under_,Pop_in_group_quarters_female_18,Pop_in_group_quarters_female_19,Pop_in_group_quarters_female_20,Pop_in_group_qrtrs_female_18_64,Pop_in_group_quarters_female_65,Pop_in_group_quarters_female_66,Popin_group_quarters_female_65_,Population_65_years_and_over,Population_65_in_households,Population_65_in_family_househo,Population_65_in_family_house_1,Population_65_in_family_house_2,Population_65_in_family_house_3,Population_65_in_family_house_4,Population_65_in_family_house_5,Population_65_in_family_house_6,Population_65_in_family_house_7,Population_65_in_family_house_8,Population_65_in_nonfamily_hous,Population_65_in_nonfamily_ho_1,Population_65_in_nonfamily_ho_2,Population_65_in_nonfamily_ho_3,Population_65_in_nonfamily_ho_4,Population_65_in_nonfam_househo,Population_65_in_nonfam_house_1,Population_65_in_nonfamily_ho_5,Population_65_in_group_quarters,Population_65_in_group_quarte_1,Population_65_in_group_quarte_2,Housing_units_owner_occupied,Housing_units_owner_occupied_fa,Housing_units_owner_occupied_no,Housing_units_renter_occupied,Housing_units_renter_occupied_f,Housing_units_renter_occupied_n,Housing_units_owner_occupied_wi,Housing_units_renter_occupied_w,Householder_15_64_years,Householder_15_64_years_family_,Hhlder_15_64_family_households_,Hhlder_15_64_fam_hhlds_husband_,Hhlder_15_64_fam_hhlds_husband1,Hhlder_15_64_family_households1,Hhlder_15_64_family_hhlds_other,Hhlder_15_64_other_fam_male_no_,Hhlder_15_64_other_fam_male_no1,Hhlder_15_64_other_fam_female_h,Hhlder_15_64_other_fam_female_n,Hhlder_15_64_other_fam_female_1,Householder_15_64_years_nonfami,Householder_15_64_nonfamily_hou,Householder_15_64_nonfamily_h_1,Householder_65_years_and_over,Householder_65_years_and_over_f,Householder_65_years_and_over_h,Hhlder_65_and_ovr_fam_hhlds_hus,Hhlder_65_and_ovr_fam_hhlds_h_1,Hhlder_65_and_over_family_house,Hhlder_65_and_over_other_family,Hhlder_65_and_over_othr_fam_mal,Hhlder_65_and_over_othe_fam_mal,Hhlder_65_and_over_other_fami_1,Hhlder_65_and_ovr_oth_fam_femal,Hhlder_65_and_ovr_oth_fam_fem_1,Hhlder_65_years_and_over_nonfam,Hhlder_65_years_and_over_nonf_1,Hhlder_65_years_and_over_nonf_2,Shape__Area,Shape__Length
100,53033010100,10100,101.0,616.509038381388,,,Tract,6553,2533,1521,1003,518,139,379,1012,726,286,796,606,266,340,310,30,1927,460,1467,1211,256,1521,582,393,278,144,58,66,1012,726,231,34,17,2,2,0,6417,5037,1521,876,645,1003,1692,70,34,146,125,85,7,28,150,176,1380,452,309,143,560,417,143,368,136,127,9,1482,1482,1,1462,1292,869,423,76,347,170,120,50,19,0,0,0,4861,1463,3398,1521,1003,463,170,102,191,540,518,139,52,14,5,33,87,379,197,42,47,108,182,120,24,14,6,39,37,136,127,0,0,127,0,9,0,0,9,136,51,0,0,0,0,17,13,4,0,34,34,0,85,0,0,0,0,14,9,5,0,71,71,0,841,736,435,232,159,73,119,62,4,14,4,301,87,79,8,202,187,15,12,105,105,0,1526,1006,520,1007,515,492,459,336,2012,1289,851,466,385,438,116,62,54,322,221,101,723,460,263,521,232,152,16,136,80,23,4,19,57,15,42,289,266,23,26855133.7121735,26431.9276059889
101,53033009500,9500,95.0,629.162344076957,,,Tract,5906,2418,1462,1046,416,98,318,956,676,280,739,542,181,361,328,33,1876,495,1381,1134,247,1462,596,383,317,108,36,22,956,676,223,32,14,7,2,2,5875,4539,1462,888,574,1046,1427,81,25,121,63,53,12,20,85,144,1336,463,307,156,493,369,124,380,31,3,28,1279,1277,1,1260,1162,869,293,41,252,98,79,19,16,2,2,0,4395,1260,3135,1462,1046,490,161,89,240,556,416,98,33,7,2,24,65,318,151,24,28,99,167,79,12,9,3,19,36,31,3,0,3,0,0,28,0,0,28,31,29,2,2,0,0,27,0,27,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,704,704,480,263,167,96,156,34,7,17,3,224,83,70,13,121,111,10,20,0,0,0,1605,1114,491,813,348,465,548,190,1951,1199,867,492,375,332,84,37,47,248,170,78,752,495,257,467,263,179,15,164,84,14,1,13,70,17,53,204,181,23,27406311.7079926,30363.8884672654
102,53033010002,10002,100.02,234.310990800343,,,Tract,4313,1711,949,640,309,100,209,762,513,249,432,400,122,278,263,15,1311,391,920,686,234,949,368,264,169,68,43,37,762,513,172,43,26,4,2,2,4257,3117,949,576,373,640,856,22,29,78,112,77,23,18,161,152,1140,407,251,156,355,262,93,378,56,0,56,707,705,0,692,584,442,142,37,105,108,54,54,13,2,0,2,2965,692,2273,949,640,276,100,45,131,364,309,100,25,6,6,13,75,209,76,26,10,40,133,54,16,8,2,19,9,56,0,0,0,0,0,56,0,0,56,56,47,0,0,0,0,43,0,43,0,4,0,4,9,2,0,2,0,4,0,4,0,3,0,3,526,519,377,190,120,70,98,53,15,13,8,142,34,30,4,100,92,8,8,7,0,7,909,576,333,802,373,429,250,182,1387,759,524,282,242,235,87,32,55,148,89,59,628,391,237,324,190,116,12,104,74,13,3,10,61,7,54,134,122,12,10206586.7591705,14049.2910188845
103,53033009400,9400,94.0,425.765560572099,,,Tract,5700,2402,1168,768,400,137,263,1234,840,394,540,525,236,289,273,16,1877,604,1273,895,378,1168,505,267,211,99,43,43,1234,840,272,71,31,10,4,6,5588,3747,1168,711,457,768,1082,17,12,64,147,87,16,20,167,199,1841,671,432,239,563,408,155,607,112,35,77,901,899,1,874,775,528,247,64,183,99,51,48,24,2,0,2,3548,875,2673,1168,768,309,102,59,148,459,400,137,48,13,7,28,89,263,123,34,11,78,140,51,18,9,3,10,11,112,35,35,0,0,0,77,0,0,77,112,57,2,0,2,0,55,1,54,0,0,0,0,55,0,0,0,0,55,34,21,0,0,0,0,682,682,427,209,152,57,131,52,12,17,6,255,86,82,4,163,154,9,6,0,0,0,984,568,416,1418,600,818,233,306,1944,959,613,315,298,346,126,58,68,220,134,86,985,604,381,458,209,155,12,143,54,11,2,9,43,4,39,249,236,13,18546347.818573,19268.3852562003
104,53033008900,8900,89.0,314.301141559081,,,Tract,4829,2080,976,609,367,76,291,1104,702,402,517,328,139,189,170,19,1752,563,1189,806,383,976,440,255,161,62,25,33,1104,702,319,53,20,6,1,3,4653,3012,976,519,457,609,983,39,34,72,52,31,4,12,89,111,1641,553,326,227,551,376,175,537,176,137,39,900,900,0,885,784,450,334,55,279,101,57,44,15,0,0,0,2901,885,2016,976,609,251,112,42,97,358,367,76,40,9,3,28,36,291,165,42,26,97,126,57,15,2,2,21,17,176,137,0,0,137,0,39,0,0,39,176,90,0,0,0,0,51,28,23,0,39,39,0,86,0,0,0,0,43,28,15,0,43,42,1,484,402,241,144,85,59,64,18,2,9,4,161,56,54,2,98,85,13,7,82,81,1,1140,608,532,940,368,572,286,231,1782,832,520,264,256,312,66,41,25,246,184,62,950,563,387,298,144,89,6,83,55,10,3,7,45,12,33,154,139,15,13690957.725647,19330.3976072001
105,53033009000,9000,90.0,202.799415981607,,,Tract,2925,1492,486,301,185,46,139,1006,809,197,210,461,323,138,126,12,1031,486,545,360,185,486,261,93,61,33,18,20,1006,809,161,21,9,5,1,0,2734,1473,486,293,193,301,452,17,8,51,35,15,2,10,35,61,1261,504,389,115,502,420,82,255,191,144,47,400,399,0,397,347,199,148,29,119,50,34,16,2,1,0,1,1412,397,1015,486,301,94,31,30,33,207,185,46,22,7,1,14,24,139,72,13,9,50,67,34,10,6,1,11,6,191,144,0,0,144,0,47,0,0,47,191,86,1,0,1,0,47,3,44,0,38,38,0,105,0,0,0,0,7,5,2,0,98,98,0,690,554,214,115,90,25,81,8,0,6,4,340,114,109,5,219,214,5,7,136,136,0,417,173,244,1075,313,762,63,147,1044,371,213,99,114,158,39,23,16,119,80,39,673,486,187,448,115,88,4,84,27,7,1,6,20,1,19,333,323,10,8833942.56033325,13601.1893800814
106,53033009100,9100,91.0,103.491747344556,,,Tract,2508,1470,484,308,176,43,133,986,919,67,183,555,392,163,158,5,915,527,388,326,62,484,288,101,57,13,10,15,986,919,61,3,2,1,0,0,2413,1350,484,290,194,308,393,13,5,35,29,25,0,12,21,25,1063,509,466,43,477,453,24,77,95,0,95,338,336,2,332,286,145,141,26,115,46,31,15,2,2,0,2,1325,334,991,484,308,68,10,19,39,240,176,43,18,3,1,14,25,133,72,13,12,47,61,31,10,1,3,6,11,95,0,0,0,0,0,95,0,0,95,95,56,1,0,1,0,44,0,44,0,11,0,11,39,1,0,1,0,22,0,22,0,16,0,16,667,640,241,140,113,27,80,17,0,4,0,399,120,118,2,276,274,2,3,27,0,27,59,17,42,1411,467,944,3,180,934,344,197,69,128,147,29,20,9,118,81,37,590,527,63,536,140,111,5,106,29,14,3,11,15,5,10,396,392,4,4508100.51428223,10577.2433790972
107,53033012100,12100,121.0,422.294112795824,,,Tract,2681,1164,788,675,113,32,81,376,289,87,302,349,121,228,205,23,815,168,647,583,64,788,411,193,134,37,8,5,376,289,83,4,0,0,0,0,2673,2206,788,588,200,675,582,37,14,19,11,12,5,2,11,50,467,150,107,43,226,182,44,91,8,5,3,493,493,0,489,475,385,90,28,62,14,11,3,4,0,0,0,2156,489,1667,788,675,235,74,32,129,440,113,32,19,5,1,13,13,81,42,3,4,35,39,11,2,1,1,4,3,8,5,0,0,0,5,3,0,0,3,8,1,0,0,0,0,1,1,0,0,0,0,0,7,0,0,0,0,3,0,3,0,4,4,0,498,494,340,184,166,18,137,10,4,3,2,154,45,34,11,96,87,9,13,4,4,0,1008,705,303,156,83,73,255,47,839,604,504,237,267,100,29,20,9,71,43,28,235,168,67,325,184,171,1,170,13,3,0,3,10,0,10,141,121,20,18395131.5533752,25850.3223607036
108,53033012000,12000,120.0,357.68454201191,,,Tract,3349,1448,867,684,183,54,129,581,433,148,413,265,110,155,140,15,1183,323,860,727,133,867,372,252,168,52,14,9,581,433,125,14,6,3,0,0,3349,2585,867,594,273,684,740,30,26,57,20,33,9,9,25,85,764,270,198,72,311,235,76,183,0,0,0,668,668,0,654,606,483,123,33,90,48,42,6,14,0,0,0,2500,654,1846,867,684,290,118,35,137,394,183,54,24,1,0,23,30,129,59,12,6,41,70,42,9,8,2,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,339,207,107,76,31,64,23,8,4,1,132,38,35,3,85,75,10,9,0,0,0,1182,732,450,266,135,131,325,88,1218,760,607,303,304,153,48,27,21,105,66,39,458,323,135,230,107,77,4,73,30,6,0,6,24,5,19,123,110,13,15580738.6501007,17328.0300800889
109,53033011402,11402,114.02,293.095677893461,,,Tract,4174,1744,955,595,360,96,264,789,613,176,530,431,245,186,175,11,1313,368,945,780,165,955,387,226,184,81,39,38,789,613,137,27,8,3,1,0,4174,3153,955,547,408,595,1100,30,46,83,75,45,9,20,77,118,1021,355,256,99,434,357,77,232,0,0,0,989,989,0,969,873,559,314,62,252,96,69,27,20,0,0,0,3035,969,2066,955,595,287,107,77,103,308,360,96,44,16,4,24,52,264,150,42,30,78,114,69,11,14,4,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,252,131,89,42,68,32,7,12,2,257,76,70,6,178,175,3,3,0,0,0,782,463,319,962,492,470,202,328,1359,824,508,295,213,316,84,48,36,232,164,68,535,368,167,385,131,87,5,82,44,12,1,11,32,8,24,254,245,9,12767247.7290649,17329.7364208416
110,53033011600,11600,116.0,769.56875538477,,,Tract,6413,2908,1627,1355,272,79,193,1281,965,316,715,728,341,387,343,44,2180,624,1556,1284,272,1627,796,403,311,90,20,7,1281,965,277,30,9,0,0,0,6310,4665,1627,1107,520,1355,1309,60,42,40,30,33,10,11,44,104,1645,563,389,174,718,576,142,364,103,86,17,1184,1184,0,1171,1134,931,203,59,144,37,28,9,13,0,0,0,4561,1171,3390,1627,1355,543,199,88,256,812,272,79,45,14,3,28,34,193,95,32,14,49,98,28,7,1,0,9,11,103,86,0,0,86,0,17,0,0,17,103,20,0,0,0,0,3,0,3,0,17,13,4,83,0,0,0,0,0,0,0,0,83,73,10,1044,944,547,279,218,61,212,27,10,15,4,397,111,94,17,267,247,20,19,100,86,14,2093,1357,736,815,270,545,568,147,2251,1348,1122,550,572,226,73,45,28,153,98,55,903,624,279,657,279,233,5,228,46,6,1,5,40,7,33,378,341,37,33522414.9847412,31928.9021557164
111,53033011300,11300,113.0,790.590939580674,,,Tract,5984,2368,1406,949,457,136,321,962,685,277,703,457,196,261,247,14,1911,489,1422,1159,263,1406,553,336,274,138,51,54,962,685,233,30,8,3,2,1,5966,4653,1406,865,541,949,1466,33,58,114,121,83,24,30,131,238,1313,463,316,147,499,369,130,351,18,4,14,1250,1250,1,1225,1084,702,382,98,284,141,92,49,24,0,0,0,4415,1226,3189,1406,949,398,156,87,155,551,457,136,63,16,10,37,73,321,172,51,31,90,149,92,29,8,3,25,27,18,4,0,0,4,0,14,0,0,14,18,6,0,0,0,0,6,1,5,0,0,0,0,12,0,0,0,0,9,3,6,0,3,0,3,570,567,352,182,131,51,95,41,17,15,2,215,65,61,4,139,135,4,11,3,0,3,1449,940,509,919,466,453,411,292,1982,1224,816,411,405,408,122,68,54,286,192,94,758,489,269,386,182,133,9,124,49,14,5,9,35,6,29,204,196,8,34438141.3281708,26299.4479606126
112,53033011500,11500,115.0,380.134360718302,,,Tract,4191,1900,1023,770,253,76,177,877,603,274,490,302,139,163,152,11,1598,464,1134,871,263,1023,466,285,193,55,13,11,877,603,245,16,11,1,1,0,4191,2995,1023,633,390,770,834,31,35,51,49,36,13,14,40,99,1196,394,251,143,483,352,131,319,0,0,0,746,746,0,731,674,504,170,61,109,57,43,14,15,0,0,0,2896,731,2165,1023,770,330,150,34,146,440,253,76,37,9,7,21,39,177,81,21,8,52,96,43,10,3,7,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,374,221,113,78,35,65,27,9,7,0,153,46,44,2,100,95,5,7,0,0,0,1328,792,536,572,231,341,357,133,1641,910,697,343,354,213,68,40,28,145,86,59,731,464,267,259,113,73,3,70,40,8,2,6,32,5,27,146,139,7,16558652.7528534,19887.3089363247
113,53033011401,11401,114.01,304.714177602183,,,Tract,4027,1679,951,583,368,91,277,728,478,250,508,197,70,127,119,8,1482,408,1074,832,242,951,408,232,181,70,30,30,728,478,213,23,12,2,0,0,4027,2996,951,529,422,583,993,19,19,63,66,44,8,18,87,145,1031,342,207,135,386,271,115,303,0,0,0,868,868,0,850,757,392,365,70,295,93,53,40,18,0,0,0,2851,850,2001,951,583,238,80,48,110,345,368,91,39,10,10,19,52,277,182,47,23,112,95,53,23,4,6,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,247,167,87,60,27,44,24,4,7,1,80,22,21,1,51,49,2,7,0,0,0,794,494,300,885,457,428,215,293,1519,864,529,250,279,335,81,42,39,254,197,57,655,408,247,160,87,54,5,49,33,10,1,9,23,2,21,73,70,3,13273349.5764008,17478.0591080378
114,53033010800,10800,108.0,1000.66749920555,,,Tract,4596,1667,1062,716,346,103,243,605,356,249,567,252,64,188,178,10,1415,292,1123,884,239,1062,383,265,211,98,47,58,605,356,195,37,7,7,2,1,4583,3644,1062,661,401,716,1215,34,47,96,88,70,23,26,89,178,939,326,182,144,279,174,105,334,13,10,3,1061,1061,0,1045,935,607,328,78,250,110,82,28,16,0,0,0,3466,1045,2421,1062,716,328,108,60,160,388,346,103,48,12,7,29,55,243,131,23,33,75,112,82,25,18,2,27,10,13,10,0,0,3,7,3,0,0,3,13,6,0,0,0,0,5,4,1,0,1,1,0,7,0,0,0,0,3,1,2,0,4,4,0,327,322,245,117,79,38,54,43,15,11,5,77,23,19,4,49,45,4,5,5,5,0,1213,803,410,454,259,195,377,190,1478,945,643,348,295,302,94,57,37,208,142,66,533,292,241,189,117,73,4,69,44,9,3,6,35,5,30,72,64,8,43589076.2654572,37967.9949837691
115,53033010701,10701,107.01,359.89033057523,,,Tract,3385,1280,769,423,346,89,257,511,319,192,461,142,43,99,95,4,1138,276,862,674,188,769,296,198,147,55,39,34,511,319,150,24,12,3,2,1,3332,2558,769,396,373,423,948,14,32,75,77,33,14,18,61,94,774,290,172,118,221,147,74,263,53,53,0,864,863,1,843,754,388,366,55,311,89,60,29,19,1,1,0,2464,843,1621,769,423,197,74,49,74,226,346,89,33,11,3,19,56,257,182,49,29,104,75,60,20,9,3,17,11,53,53,0,0,0,53,0,0,0,0,53,33,0,0,0,0,32,32,0,0,1,1,0,20,1,1,0,0,16,16,0,0,3,3,0,173,169,122,68,45,23,25,15,9,4,1,47,17,14,3,30,29,1,0,4,4,0,580,357,223,700,412,288,156,303,1165,701,386,204,182,315,77,41,36,238,193,45,464,276,188,115,68,37,6,31,31,12,4,8,19,4,15,47,43,4,15676822.7998657,21916.754549041
116,53033010600,10600,106.0,624.108977175297,,,Tract,7310,3605,1762,1400,362,109,253,1843,1345,498,764,671,315,356,319,37,2934,1030,1904,1443,461,1762,912,472,283,73,10,12,1843,1345,447,34,13,3,0,1,7302,4887,1762,1165,597,1400,1289,60,25,49,56,27,14,11,63,131,2415,825,581,244,1018,764,254,572,8,0,8,1187,1187,1,1169,1111,833,278,75,203,58,34,24,17,0,0,0,4756,1169,3587,1762,1400,522,238,68,216,878,362,109,56,15,2,39,53,253,144,40,11,93,109,34,7,6,2,5,14,8,0,0,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,8,0,0,0,0,847,847,476,273,216,57,162,16,12,8,5,371,102,93,9,241,222,19,28,0,0,0,2246,1357,889,1359,405,954,557,206,2989,1489,1181,529,652,308,98,57,41,210,153,57,1500,1030,470,616,273,219,3,216,54,11,4,7,43,4,39,343,315,28,27186187.0457306,29931.0495374852
117,53033010702,10702,107.02,193.902876096265,,,Tract,3679,1344,833,448,385,59,326,511,383,128,581,239,136,103,90,13,1105,247,858,743,115,833,276,186,162,106,58,45,511,383,100,15,9,3,1,0,3674,2989,833,350,483,448,1397,20,30,58,36,28,1,4,53,81,685,221,152,69,290,231,59,174,5,0,5,1309,1309,1,1294,1227,672,555,56,499,67,49,18,14,0,0,0,2908,1295,1613,833,448,270,110,94,66,178,385,59,28,7,3,18,31,326,245,52,66,127,81,49,12,9,3,12,13,5,0,0,0,0,0,5,0,0,5,5,2,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,273,273,122,63,36,27,33,16,1,8,1,151,43,35,8,103,101,2,5,0,0,0,492,278,214,852,555,297,139,442,1135,770,411,272,139,359,52,30,22,307,261,46,365,247,118,209,63,37,3,34,26,7,2,5,19,6,13,146,136,10,8446409.2827301,15550.3196613014
118,53033010500,10500,105.0,424.497200577183,,,Tract,6342,3310,1280,972,308,92,216,2030,1572,458,560,738,503,235,208,27,2572,1069,1503,1072,431,1280,690,309,212,52,11,6,2030,1572,420,29,5,2,1,1,6070,3528,1280,820,460,972,924,45,30,45,53,28,5,7,32,107,2542,830,598,232,1200,974,226,512,272,272,0,852,852,0,838,795,582,213,53,160,43,33,10,14,0,0,0,3421,838,2583,1280,972,363,167,53,143,609,308,92,44,16,2,26,48,216,115,29,8,78,101,33,10,3,1,13,6,272,272,0,0,272,0,0,0,0,0,272,43,0,0,0,0,5,5,0,0,38,38,0,229,0,0,0,0,12,12,0,0,217,217,0,1114,859,324,174,130,44,115,16,4,13,2,535,119,109,10,401,394,7,15,255,255,0,1527,850,677,1783,430,1353,374,186,2616,1106,835,368,467,271,83,47,36,188,126,62,1510,1069,441,694,174,137,5,132,37,9,1,8,28,6,22,520,503,17,18491098.0571594,19150.9737793408
119,53033009900,9900,99.0,1612.58200155386,,,Tract,4787,2403,989,701,288,96,192,1414,982,432,444,259,117,142,127,15,2144,865,1279,862,417,989,515,245,145,49,18,17,1414,982,375,35,16,4,2,0,4770,2837,989,606,383,701,739,26,25,51,57,25,10,5,55,154,1933,738,483,255,676,499,177,519,17,1,16,683,683,1,665,606,404,202,52,150,59,39,20,17,0,0,0,2683,665,2018,989,701,256,121,39,96,445,288,96,40,15,0,25,56,192,105,29,14,62,87,39,11,3,3,10,12,17,1,1,0,0,0,16,0,0,16,17,11,0,0,0,0,11,1,10,0,0,0,0,6,0,0,0,0,6,0,6,0,0,0,0,308,308,169,99,70,29,40,15,6,7,2,139,49,42,7,80,75,5,10,0,0,0,1276,616,660,1127,373,754,236,207,2175,890,636,257,379,254,88,44,44,166,115,51,1285,865,420,228,99,65,5,60,34,8,3,5,26,5,21,129,117,12,70244071.9879608,64638.7574652728
120,53033009702,9702,97.02,548.327052403798,,,Tract,5173,2201,1319,1104,215,50,165,882,662,220,661,410,181,229,212,17,1791,481,1310,1107,203,1319,575,330,299,89,19,7,882,662,194,17,6,2,1,0,5086,3945,1319,882,437,1104,1231,35,18,48,31,17,9,7,29,97,1141,394,273,121,488,389,99,259,87,78,9,1096,1096,0,1087,1043,879,164,28,136,44,32,12,9,0,0,0,3848,1087,2761,1319,1104,524,208,86,230,580,215,50,20,5,1,14,30,165,88,15,9,64,77,32,11,5,1,5,10,87,78,0,0,78,0,9,0,0,9,87,39,0,0,0,0,19,18,1,0,20,16,4,48,0,0,0,0,13,13,0,0,35,31,4,570,515,312,173,131,42,111,13,8,5,2,203,56,51,5,138,130,8,9,55,47,8,1732,1130,602,469,189,280,545,116,1834,1146,975,533,442,171,41,23,18,130,92,38,688,481,207,367,173,129,2,127,44,9,1,8,35,5,30,194,181,13,23885126.40271,28387.5152084928
121,53033009701,9701,97.01,442.863782508335,,,Tract,5290,2798,1207,944,263,90,173,1591,1194,397,475,551,252,299,259,40,2247,942,1305,948,357,1207,682,286,185,50,4,0,1591,1194,360,30,4,0,2,1,5275,3236,1207,835,372,944,828,37,39,19,32,21,1,8,16,84,2039,732,527,205,859,667,192,448,15,0,15,737,737,0,722,705,494,211,62,149,17,16,1,15,0,0,0,3152,722,2430,1207,944,307,93,43,171,637,263,90,43,12,3,28,47,173,98,16,7,75,75,16,4,0,1,4,7,15,0,0,0,0,0,15,0,0,15,15,8,0,0,0,0,3,0,3,0,5,0,5,7,0,0,0,0,0,0,0,0,7,0,7,727,715,400,223,184,39,155,16,1,4,1,315,86,73,13,198,179,19,31,12,0,12,1470,855,615,1328,352,976,315,160,2291,984,749,307,442,235,83,42,41,152,102,50,1307,942,365,507,223,195,7,188,28,7,2,5,21,3,18,284,252,32,19291146.3660583,29764.5675626063
122,53033009800,9800,98.0,477.056552496098,,,Tract,6198,2861,1516,1277,239,61,178,1345,1024,321,763,478,226,252,226,26,2383,798,1585,1290,295,1516,701,368,339,75,24,9,1345,1024,273,35,11,1,0,1,6187,4455,1516,1017,499,1277,1342,56,33,42,32,20,10,11,25,91,1732,577,410,167,768,614,154,387,11,0,11,1254,1250,0,1232,1197,1024,173,36,137,35,30,5,18,4,0,4,4364,1232,3132,1516,1277,603,269,95,239,674,239,61,28,10,1,17,33,178,101,19,6,76,77,30,7,2,3,10,8,11,0,0,0,0,0,11,0,0,11,11,9,3,0,3,0,3,0,3,0,3,0,3,2,1,0,1,0,1,0,1,0,0,0,0,596,593,334,177,139,38,128,14,8,5,2,259,61,56,5,184,170,14,14,3,0,3,1867,1234,633,994,282,712,623,140,2439,1339,1139,610,529,200,53,27,26,147,109,38,1100,798,302,422,177,138,3,135,39,8,2,6,31,2,29,245,226,19,20780583.4266815,19647.3666991524
