OBJECTID,SUBJ_FIRE1940,SHAPE_Length,SHAPE_Area
87,100_199,0.110728232729013,0.0004634297394928
88,50_99,0.12539855349717,0.0005886677614178
89,100_199,0.217776830876715,0.0012748072177362
90,50_99,0.0855995495573968,0.0003931078272046
91,0_49,0.119939454749511,0.0006225039117391
92,50_99,0.174234834084807,0.0010002397396084
93,0_49,0.574678021959044,0.005900990611104
94,100_199,0.205667433795689,0.0011510927812464
95,50_99,0.343008405374389,0.0024643825950453
96,0_49,0.0842448946983158,0.0004002544770913
97,50_99,0.137892857077962,0.0008734007521593
98,0_49,0.0552419556705657,0.0001912264829138
99,100_199,0.0312473347263257,6.68530633222025e-05
100,50_99,0.38590919453152,0.0017478216584473
101,50_99,0.112073820669844,0.0005925003111262
102,0_49,0.0575182850716635,0.0001467835757469
103,50_99,0.528516184294841,0.0034489341474219
104,0_49,0.296108452534846,0.0020129265657326
105,100_199,0.195912293809637,0.0017684755515894
106,100_199,0.185903212532885,0.0008892929236438
107,50_99,0.271822769348733,0.0024857048826479
108,100_199,0.0476108642232467,0.000134870281917
109,200+,4.47438132033779,0.0818584151580671
110,0_49,0.325686832386997,0.0026084716755998
111,100_199,0.0738764796476136,0.0002928861343827
112,100_199,1.2683928673568,0.018732410287413
113,0_49,0.446073651480028,0.0058667485213643
114,100_199,0.176632803516116,0.0017417707297612
115,100_199,0.161938944913464,0.0011003241031172
116,100_199,0.061062096157861,0.0002443578347858
117,100_199,0.780815638890542,0.0143793774799657
118,50_99,0.247729251386181,0.0016600223170199
119,50_99,0.0603123593148239,0.0002440691947591
120,0_49,1.13442954324053,0.0397188841614238
121,0_49,0.332992347545046,0.0043733596729402
122,50_99,0.504635282013555,0.0033934543407233
123,100_199,0.236613205323526,0.002723928542724
124,0_49,2.48112792119083,0.0399197574796015
125,100_199,0.439236779572908,0.0039333377432283
126,100_199,0.178554985061677,0.0009334843454788
127,100_199,0.0503371531196351,0.0001265646218775
128,0_49,0.892830633883747,0.0113903814077049
129,100_199,0.116854201460483,0.0005920921222643
130,0_49,0.163391398075111,0.0012273156449564
131,0_49,0.130798082530473,0.0007084255277305
132,100_199,0.548251440177401,0.0048249000118797
133,100_199,0.0821489632322049,0.0003746676295404
134,100_199,0.200882596589622,0.0012643139820598
135,100_199,0.254378765951472,0.0029314654731249
136,100_199,0.186956451351598,0.0016197305519555
137,100_199,0.971476233026938,0.0113933188839661
138,50_99,0.0751319991773886,0.000312517788353
139,100_199,0.0894604641385415,0.000429609997077
140,100_199,0.11921778258259,0.0007422577140874
141,100_199,0.0890559730514196,0.0005806311373864
142,100_199,0.0921929673015213,0.0005620028557455
143,0_49,0.0558220477788672,0.000215502286951
144,0_49,0.0862484352405614,0.0003449853356725
145,100_199,0.416438427414313,0.002908253627191
146,0_49,0.0483693879353229,0.0001326283385211
147,100_199,6.57020759107448,0.203317975417505
148,100_199,0.289183185106183,0.0023945101120705
149,100_199,0.0701869453645353,0.0002772404541868
150,100_199,0.153306819925747,0.0007743303121179
151,0_49,0.0707557017259487,0.0003650607761468
152,200+,0.147213671432442,0.0008468488922031
153,100_199,0.142737663914656,0.0007067212838352
154,0_49,0.160722160704898,0.0008420033318676
155,100_199,0.101929121702448,0.0004474009810365
156,0_49,0.452062778992558,0.002432758156924
157,0_49,0.932336360981276,0.0117763365695131
158,100_199,0.102532825317308,0.0004757852268821
159,50_99,0.484284071018854,0.0033044933946336
160,100_199,0.116651242410909,0.0006976821909142
161,200+,0.306832041209762,0.0026571988923186
162,100_199,0.187117345286663,0.0009885366864674
163,100_199,0.0912971560450962,0.0003624915838422
164,50_99,0.11272383051381,0.0005580977473788
165,0_49,0.0935470285905319,0.0003965014406696
166,0_49,0.396726474272561,0.0036477540346357
167,200+,0.881063852268294,0.0085728869029076
168,0_49,0.140496704003586,0.0009072880897894
169,100_199,0.218506231525718,0.0013374409416507
170,50_99,0.219273623638348,0.0011743545357264
171,0_49,0.436067158251705,0.0038277211524157
172,100_199,0.118678718936798,0.0004545888873581
173,100_199,0.207662191692504,0.0014562027501839
174,200+,0.312309898575027,0.002190795336679
175,100_199,0.0942968606995806,0.000334670919967
176,100_199,0.147067839000477,0.0007624978307505
177,0_49,0.328746920327379,0.006735572122409
178,50_99,0.472191573665969,0.0037318441396444
179,200+,0.173686312442243,0.0011390253846803
180,0_49,0.211217434274574,0.0014826565018599
181,100_199,0.26816880392575,0.001649912971183
182,0_49,0.125176210976013,0.0004408640157454
183,200+,1.12173311780408,0.0207448933903696
184,100_199,0.0765048028419422,0.000341685334743
185,50_99,0.102326913698928,0.0005586945956293
186,0_49,0.289347561954408,0.001651913220071
187,100_199,0.130213854268963,0.0005666131454128
188,200+,0.178852814941129,0.0012112931487548
189,0_49,0.334625667422398,0.002393650145434
190,100_199,0.272379885080006,0.0020611244373691
191,0_49,0.0684232495694748,8.47305011037914e-05
192,100_199,0.35922928459854,0.002345308782563
193,200+,11.20446400342,0.138958414100524
194,100_199,0.0994247622460356,0.0005481337023003
195,0_49,0.278333112854756,0.0016513138854758
196,100_199,0.543702138843877,0.0035891707423208
197,100_199,0.0773067059005902,0.0003349927113593
198,100_199,0.120328065251148,0.0006755501393934
199,100_199,0.119732309409672,0.0005693193476381
200,100_199,0.0825149977393024,0.0003714968903817
201,0_49,0.1020068288931,0.0004771660684206
202,0_49,0.20412586304778,0.0009998272651027
203,100_199,0.868626779400415,0.0069025066332203
204,0_49,0.676023619474486,0.0080473078219382
205,200+,0.0786236500251822,0.0003824482588166
206,0_49,0.872395320675664,0.0111906552726254
207,100_199,0.0969932729818506,0.0003560216784735
208,50_99,0.104931404865708,0.0006779768346458
209,0_49,0.13872948697655,0.0010336316630724
210,100_199,0.210289601160576,0.0011776274279483
211,50_99,0.104610998532363,0.0006916075915942
212,100_199,2.97794809101777,0.0493716770926377
213,100_199,0.10261248236099,0.0005960176558266
214,100_199,0.233589845158297,0.0019578377087368
215,100_199,1.11166156396341,0.0114237263016922
216,0_49,0.0629737150491826,0.0002409939066109
217,100_199,0.0648509336563146,0.0003001871029918
218,100_199,0.101857502554217,0.0005969919620133
219,100_199,0.337946600595964,0.00266746040762
220,0_49,0.113910020457375,0.0006644978208376
221,50_99,0.110762713105399,0.0008436771308239
222,50_99,0.0762677049324373,0.0003855169711907
223,100_199,0.14769585084806,0.0009658266669228
224,50_99,0.151173359184041,0.0011844107997046
225,50_99,0.0689208429318291,0.0002848127318617
226,100_199,0.174865063095247,0.0009637055855431
227,0_49,0.473573524750379,0.0044208061003822
228,100_199,0.0719953168184774,0.0003216933329119
229,0_49,0.543976439689278,0.0044448263512446
230,200+,0.177497409407388,0.0011448599392802
231,100_199,0.116592997847642,0.0006780194115501
232,50_99,0.122713278678427,0.0008470324086188
233,0_49,0.239693375363411,0.00140642992459
234,100_199,0.503114174503427,0.0049554728450327
235,200+,0.230849750967444,0.0015417564840588
236,100_199,0.223175404077288,0.0023853024949187
237,100_199,0.36111794293953,0.0037095251598208
238,100_199,0.901665342993323,0.0100597404131955
239,0_49,0.168918734197382,0.0008964437672684
240,100_199,0.298317241423965,0.0023800656422212
241,0_49,0.106651967951195,0.0007598502889311
242,200+,0.0784074844235562,0.0004579484273576
243,0_49,0.353966650576671,0.0046666309102865
244,100_199,0.124326582476327,0.0006548520123586
245,100_199,0.154243837770541,0.0008748202240721
246,100_199,0.140757833034291,0.0006001623293194
247,0_49,0.0391094878198778,0.0001049766764134
248,100_199,0.433834182936929,0.003195911792666
249,100_199,0.291204801542476,0.0024524491702137
250,0_49,0.267114010814121,0.0027018392330527
251,100_199,0.194600229472184,0.0010271748551077
252,200+,0.262280010859632,0.0023240850704913
253,100_199,0.0925776152335641,0.000444688073842
254,100_199,1.60931223403558,0.016408838369616
255,0_49,0.43270120951066,0.0051648790833259
256,100_199,0.086846504789245,0.0003831035314937
257,100_199,0.0945759053459635,0.0004301733222528
258,100_199,0.082648452246337,0.000394629644159
259,100_199,0.478291038602475,0.0038683266630809
260,100_199,0.0840332782214109,0.0003377748799479
261,100_199,0.173323779554107,0.0010275424833597
262,100_199,0.227822616025314,0.0012043148442799
263,100_199,0.0617074589542264,0.0002491735107985
264,100_199,0.890308309571577,0.012174744766982
265,100_199,0.070753215634663,0.0003002092149062
266,0_49,0.0402423480546003,8.4131607706251e-05
267,100_199,0.221836600174991,0.0013700349370759
268,50_99,0.0874756998931257,0.0004289602257672
269,50_99,0.0954324635445549,0.0004062523596316
270,100_199,0.0579413457507869,0.0001409359870189
271,50_99,0.0735221318807209,0.0002571798953026
272,50_99,0.0960344860898071,0.0004384203943598
273,100_199,0.0786983714097371,0.0003411907986388
274,100_199,0.151747154801793,0.0011250294463724
275,100_199,0.0889184990474234,0.0003833794123674
