GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21900579,1610612741,CHI,Chicago,1627739,Kris Dunn,F,,11:00,147.1,145.5,82.7,78.3,64.3,67.2,0.091,0.0,20.0,0.0,0.267,0.182,0.0,0.5,0.5,0.182,0.184,94.95,98.18,81.82,22,0.13
21900579,1610612741,CHI,Chicago,1628374,Lauri Markkanen,F,,7:54,119.6,118.8,88.2,82.4,31.5,36.4,0.167,0.0,33.3,0.0,0.1,0.063,0.0,1.25,1.25,0.125,0.126,96.49,100.25,83.54,16,0.15
21900579,1610612741,CHI,Chicago,1629655,Daniel Gafford,C,,5:16,101.2,90.9,110.3,109.1,-9.1,-18.2,0.0,0.0,0.0,0.0,0.167,0.1,0.0,1.0,1.0,0.091,0.101,94.6,100.25,83.54,11,0.12
21900579,1610612741,CHI,Chicago,203897,Zach LaVine,G,,9:00,123.9,122.2,84.5,83.3,39.4,38.9,0.5,4.0,40.0,0.0,0.154,0.105,10.0,0.25,0.41,0.333,0.338,94.72,96.0,80.0,18,0.165
21900579,1610612741,CHI,Chicago,203107,Tomas Satoransky,G,,7:54,119.6,118.8,88.2,82.4,31.5,36.4,0.167,0.0,25.0,0.0,0.1,0.063,0.0,0.667,0.667,0.188,0.189,96.49,100.25,83.54,16,0.125
21900579,1610612741,CHI,Chicago,1628436,Luke Kornet,,,6:43,180.1,178.6,62.7,61.5,117.4,117.0,0.2,0.0,14.3,0.0,0.2,0.133,0.0,1.0,1.0,0.4,0.403,95.19,96.48,80.4,14,0.433
21900579,1610612741,CHI,Chicago,1629632,Coby White,,,4:05,203.0,200.0,77.3,75.0,125.7,125.0,0.4,0.0,40.0,0.333,0.0,0.111,0.0,0.75,0.694,0.333,0.338,91.92,94.04,78.37,8,0.189
21900579,1610612741,CHI,Chicago,201152,Thaddeus Young,,,4:05,203.0,200.0,77.3,75.0,125.7,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.92,94.04,78.37,8,-0.054
21900579,1610612741,CHI,Chicago,1627853,Ryan Arcidiacono,,,2:59,216.7,185.7,85.0,83.3,131.6,102.4,0.2,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.57,104.58,87.15,7,0.105
21900579,1610612741,CHI,Chicago,1628990,Chandler Hutchison,,,0:59,150.0,150.0,106.4,100.0,43.6,50.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,94.7,97.63,81.36,2,0.222
21900579,1610612765,DET,Detroit,203503,Tony Snell,F,,7:54,88.2,82.4,119.6,118.8,-31.5,-36.4,0.333,2.0,50.0,0.0,0.167,0.063,25.0,0.0,0.0,0.111,0.118,96.49,100.25,83.54,17,0.038
21900579,1610612765,DET,Detroit,1629635,Sekou Doumbouya,F,,7:54,88.2,82.4,119.6,118.8,-31.5,-36.4,0.0,0.0,0.0,0.0,0.333,0.125,0.0,0.333,0.387,0.222,0.237,96.49,100.25,83.54,17,0.05
21900579,1610612765,DET,Detroit,203083,Andre Drummond,C,,11:59,84.6,83.3,147.3,145.8,-62.7,-62.5,0.0,0.0,0.0,0.063,0.111,0.08,0.0,0.7,0.68,0.222,0.225,94.93,96.13,80.11,24,0.111
21900579,1610612765,DET,Detroit,1629004,Svi Mykhailiuk,G,,10:39,91.5,86.4,146.3,145.5,-54.7,-59.1,0.2,1.0,12.5,0.077,0.375,0.19,12.5,0.333,0.333,0.292,0.308,96.09,99.15,82.63,22,0.042
21900579,1610612765,DET,Detroit,1628971,Bruce Brown,G,,9:14,80.0,78.9,123.9,122.2,-43.9,-43.3,0.0,0.0,0.0,0.077,0.143,0.1,0.0,0.0,0.0,0.095,0.096,94.93,96.17,80.14,19,-0.039
21900579,1610612765,DET,Detroit,201565,Derrick Rose,,,4:05,77.3,75.0,203.0,200.0,-125.7,-125.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.92,94.04,78.37,8,0.054
21900579,1610612765,DET,Detroit,202693,Markieff Morris,,,4:05,77.3,75.0,203.0,200.0,-125.7,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,0.0,0.532,0.3,0.307,91.92,94.04,78.37,8,-0.108
21900579,1610612765,DET,Detroit,204038,Langston Galloway,,,4:05,77.3,75.0,203.0,200.0,-125.7,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.307,91.92,94.04,78.37,8,0.054
