GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21700137,1610612748,MIA,Miami,1626159,Justise Winslow,F,,8:07,101.4,106.3,82.5,81.3,18.9,25.0,0.0,0.0,0.0,0.0,0.182,0.105,0.0,0.0,0.0,0.111,0.113,96.16,94.62,78.85,16,-0.043
21700137,1610612748,MIA,Miami,1627855,Okaro White,F,,5:25,97.4,109.1,68.0,66.7,29.4,42.4,0.0,0.0,0.0,0.0,0.25,0.143,0.0,1.5,1.5,0.077,0.075,106.69,101.91,84.92,11,0.4
21700137,1610612748,MIA,Miami,202355,Hassan Whiteside,C,,9:55,91.5,105.6,80.5,78.9,11.1,26.6,0.0,0.0,0.0,0.167,0.357,0.269,0.0,0.6,0.643,0.227,0.22,95.35,89.55,74.62,18,0.48
21700137,1610612748,MIA,Miami,1626196,Josh Richardson,G,,11:58,109.0,122.7,75.5,73.9,33.6,48.8,0.111,0.5,16.7,0.0,0.0,0.0,33.3,0.75,0.694,0.192,0.187,94.85,90.28,75.23,22,0.028
21700137,1610612748,MIA,Miami,201609,Goran Dragic,G,,3:15,123.0,150.0,85.0,71.4,37.9,78.6,0.333,0.0,33.3,0.0,0.2,0.125,0.0,0.0,0.0,0.25,0.24,97.48,96.0,80.0,6,-0.25
21700137,1610612748,MIA,Miami,204020,Tyler Johnson,,,8:43,103.2,112.5,72.1,70.6,31.1,41.9,0.333,0.0,33.3,0.0,0.0,0.0,0.0,0.25,0.338,0.222,0.217,93.87,90.9,75.75,16,0.107
21700137,1610612748,MIA,Miami,201949,James Johnson,,,6:33,120.6,136.4,83.6,81.8,36.9,54.5,0.5,2.0,28.6,0.0,0.0,0.0,14.3,0.5,0.5,0.385,0.372,85.05,80.65,67.21,11,0.115
21700137,1610612748,MIA,Miami,201961,Wayne Ellington,,,3:51,125.0,142.9,59.2,57.1,65.8,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.222,0.222,92.09,87.35,72.79,7,0.32
21700137,1610612748,MIA,Miami,203482,Kelly Olynyk,,,2:03,200.0,200.0,51.5,50.0,148.5,150.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,92.4,93.81,78.18,4,0.182
21700137,1610612746,LAC,LA,201933,Blake Griffin,F,,8:07,82.5,81.3,101.4,106.3,-18.9,-25.0,0.25,1.0,20.0,0.0,0.5,0.211,20.0,0.0,0.174,0.222,0.225,96.16,94.62,78.85,16,-0.043
21700137,1610612746,LAC,LA,201599,DeAndre Jordan,C,,9:55,80.5,78.9,91.5,105.6,-11.1,-26.6,0.333,0.0,50.0,0.143,0.167,0.154,0.0,1.0,1.0,0.045,0.046,95.35,89.55,74.62,19,0.22
21700137,1610612746,LAC,LA,203085,Austin Rivers,G,,11:58,75.5,73.9,109.0,122.7,-33.6,-48.8,0.5,0.0,14.3,0.063,0.0,0.036,0.0,0.417,0.417,0.231,0.235,94.85,90.28,75.23,23,0.097
21700137,1610612746,LAC,LA,201976,Patrick Beverley,G,,9:55,80.5,78.9,91.5,105.6,-11.1,-26.6,0.25,0.0,20.0,0.0,0.083,0.038,0.0,0.0,0.258,0.182,0.185,95.35,89.55,74.62,19,0.08
21700137,1610612746,LAC,LA,101150,Lou Williams,,,4:54,92.2,90.0,100.0,111.1,-7.8,-21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.644,0.364,0.372,96.85,93.12,77.6,10,0.154
21700137,1610612746,LAC,LA,202325,Wesley Johnson,,,7:04,62.7,57.1,115.2,130.8,-52.5,-73.6,0.0,0.0,0.0,0.0,0.167,0.063,0.0,0.0,0.0,0.188,0.203,93.46,91.7,76.42,14,-0.182
21700137,1610612746,LAC,LA,1628414,Sindarius Thornwell,,,3:51,59.2,57.1,125.0,142.9,-65.8,-85.7,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.347,0.5,0.515,92.09,87.35,72.79,7,-0.08
21700137,1610612746,LAC,LA,203186,Willie Reed,,,2:03,51.5,50.0,200.0,200.0,-148.5,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,93.81,78.18,4,0.0
21700137,1610612746,LAC,LA,1626155,Sam Dekker,,,2:03,51.5,50.0,200.0,200.0,-148.5,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.4,93.81,78.18,4,0.091
