X,Y,OBJECTID,STOPID,STOPABBR,STOPNAME,LON,LAT
1221243.80500001,269832.198750004,2108,4272,13885,Eastern Parkway @ Bardstown,-85.709345,38.23185
1221743.76625,270237.295000002,2109,4273,13895,Eastern Parkway @ Willow,-85.707627,38.232984
1222387.16,270721.353750005,2110,4274,13900,Eastern Parkway @ 2068,-85.705414,38.234341
1222906.23625,271083.921250001,2111,4276,13905,Eastern Parkway @ Cherokee,-85.703627,38.235359
1223558.53,271278.683750004,2112,4277,13910,Cherokee @ Sherwood,-85.701367,38.235922
1223851.31,271355.291250005,2113,4278,13915,Cherokee @ Barney,-85.700352,38.236145
1224557.02375001,271568.540000007,2114,4279,13920,Cherokee @ Alta,-85.697907,38.236761
1224806.0825,271184.754999995,2115,4280,13925,Cherokee @ Bonnycastle,-85.697019,38.235718
1224910.995,270237.618750006,2116,4282,13935,Cherokee @ Spring,-85.696602,38.233122
1224767.8325,269280.540000007,2117,4283,13940,Spring @ Speed,-85.697048,38.230488
1225121.59875,268427.832499996,2118,4284,13945,Spring @ Grasmere,-85.69577,38.228162
1206802.7225,278739.817499995,2119,212,1395,S 6th @ W Market,-85.760121,38.255668
1225353.89875001,268181.987499997,2120,4285,13950,Spring @ Village,-85.694948,38.227497
1226038.83875,268421.826250002,2121,4286,13955,Village @ Dorothy,-85.692577,38.228185
1226735.8925,268830.849999994,2122,4287,13960,Village @ Elanor,-85.690173,38.229338
1226920.90625,268646.946250007,2123,4288,13965,Elanor @ Woodford,-85.689519,38.228841
1227201.77,268161.801249996,2124,4289,13970,Elanor @ Douglass,-85.688515,38.227521
1227512.1275,267669.644999996,2125,4290,13975,Elanor @ Woodbourne,-85.687408,38.226183
1228133.105,267972.086250007,2126,4291,13980,Woodbourne @ Wallace,-85.685263,38.22704
1228451.0125,268184.931250006,2127,4292,13985,Woodbourne @ Talbott,-85.684168,38.227638
1228828.9575,268416.147499993,2128,4293,13990,Woodbourne @ Carolina,-85.682865,38.228289
1229056.41875,268559.022499993,2129,4294,13995,Woodbourne @ Broadmeade,-85.682081,38.228691
1229333.815,268717.147499993,2130,4296,14000,Woodbourne @ Meadow,-85.681124,38.229137
1229628.52249999,268917.253749996,2131,4297,14005,Woodbourne @ Valetta,-85.680109,38.229699
1228441.27625,270566.643749997,2132,4300,14025,Seneca Park @ Alta Vista,-85.684331,38.234177
1229230.4725,271272.947500005,2133,4301,14030,Alta Vista @ Rostrevor,-85.681622,38.23615
1229432.28874999,271467.941249996,2134,4302,14035,Alta Vista @ Red Fox,-85.68093,38.236694
1229187.49250001,271797.348749995,2135,4303,14040,Alta Vista @ 1047,-85.6818,38.237588
1228894.97750001,272105.648750007,2136,4304,14045,Alta Vista @ Presbyterian Seminary,-85.682835,38.238422
1206725.26375,278237.015000001,2137,213,1405,S 6th @ W Jefferson,-85.760362,38.254284
1228304.13124999,272845.450000003,2138,4305,14050,Alta Vista @ 1007,-85.684932,38.240428
1227657.08875,273019.068749994,2139,4306,14055,Alta Vista @ Maple,-85.687194,38.240877
1227613.44374999,273848.326250002,2140,4307,14060,Alta Vista @ Beals Branch,-85.687391,38.243152
1227539.58875,274600.478750005,2141,4308,14065,Alta Vista @ Lexington,-85.687689,38.245214
1227964.01875,274889.231250003,2142,4310,14070,Lexington @ Altagate,-85.686227,38.246025
1228435.39,275168.152500004,2143,4311,14075,Lexington @ Rainbow,-85.684601,38.246811
1228913.15125,275433.872500002,2144,4312,14080,Lexington @ Godfrey,-85.682952,38.247561
1229690.96250001,275805.293750003,2145,4314,14090,Lexington @ Garden,-85.680264,38.248614
1206652.26875,277796.420000002,2146,214,1410,S 6th @ W Liberty,-85.760591,38.253071
1206537.97499999,277044.371250004,2147,215,1415,S 6th @ W Muhammad Ali,-85.760946,38.251001
1206428.02249999,276347.248750001,2148,216,1420,S 6th @ W Chestnut,-85.761289,38.249082
1228699.15125,268382.474999994,2149,4352,14200,Woodbourne @ Carolina,-85.683315,38.228191
1229617.11750001,275840.3125,2150,4334,14245,Lexington @ Stilz,-85.680523,38.248707
1206732.90875,275270.364999995,2151,217,1425,W Broadway @ S 5th,-85.760166,38.246139
1228870.43125001,275457.117500007,2152,4336,14255,Lexington @ Godfrey,-85.683102,38.247623
1228459.76125,275239.157499999,2153,4337,14260,Lexington @ Rainbow,-85.68452,38.247007
1228001.9575,274982.969999999,2154,4338,14265,Lexington @ Altagate,-85.6861,38.246284
1227376.78375,274622.323750004,2155,8657,14266,Lexington @ Alta Vista,-85.688257,38.245267
1227511.64375,274558.302499995,2156,4339,14270,Alta Vista @ Lexington,-85.687784,38.245097
1227566.31,273901.872500002,2157,4340,14275,Alta Vista @ Beals Branch,-85.687558,38.243297
1227552.86,273095.358750001,2158,4341,14280,Alta Vista @ Maple,-85.687561,38.241082
1228084.52625,272817.549999997,2159,4342,14285,Alta Vista @ Doric,-85.685695,38.240342
1228806.26625,272127.423749998,2160,4343,14290,Alta Vista @ Presbyterian Seminary,-85.683145,38.238478
1228893.64749999,271983.295000002,2161,4344,14295,Alta Vista @ 1047,-85.682833,38.238086
1207216.8925,275077.776250005,2162,218,1430,4th @ Broadway,-85.75847,38.245632
1229373.61,271536.959999993,2163,4345,14300,Alta Vista @ Red Fox,-85.681138,38.236881
1228399.2625,270635.768749997,2164,4346,14305,Alta Vista @ Seneca Park,-85.684481,38.234365
1229599.25624999,268956.678749993,2165,4349,14325,Woodbourne @ Valetta,-85.680213,38.229806
1229404.88875,268816.928749993,2166,4350,14330,Woodbourne @ Meadow,-85.680882,38.229414
1229023.99375001,268598.496250004,2167,4351,14335,Woodbourne @ Broadmeade,-85.682196,38.228798
1228418.53749999,268221.128749996,2168,4353,14340,Woodbourne @ Talbott,-85.684283,38.227736
1228086.98875,267999.392499998,2169,4354,14345,Woodbourne @ Wallace,-85.685425,38.227113
1207129.685,274628.672499999,2170,219,1435,4th @ York,-85.758748,38.244395
1227572.06999999,267681.456249997,2171,4355,14350,Woodbourne @ Elanor,-85.6872,38.226218
1227277.32875,268124.928749993,2172,4356,14355,Elanor @ Douglass,-85.68825,38.227423
1226961.47499999,268632.471249998,2173,4357,14360,Elanor @ Woodford,-85.689377,38.228803
1226808.63124999,268889.442499995,2174,4358,14365,Elanor @ Village,-85.689923,38.229502
1226133.52625,268505.932500005,2175,4359,14370,Village @ Dorothy,-85.692252,38.22842
1225442.61,268196.257499993,2176,4360,14375,Village @ Spring,-85.69464,38.22754
1225213.58125,268339.342500001,2177,4361,14380,Spring @ Lauderdale,-85.695445,38.227923
1224819.29875,269228.377499998,2178,4362,14385,Spring @ Speed,-85.696866,38.230347
1225079.2225,270083.829999998,2179,4363,14390,Spring @ Cherokee,-85.696008,38.232707
1224839.9575,271219.915000007,2180,4364,14395,Cherokee @ Bonnycastle,-85.696903,38.235816
1207006.60250001,273795.911249995,2181,220,1440,4th @ Breckinridge,-85.759129,38.242103
1224613.67375,271590.594999999,2182,4365,14400,Cherokee @ Alta,-85.697711,38.236824
1223819.10375001,271407.879999995,2183,4367,14410,Cherokee @ Barney,-85.700467,38.236288
1223556.3925,271343.547499999,2184,4368,14415,Cherokee @ Sherwood,-85.701378,38.2361
1222857.52249999,271146.242500007,2185,7661,14420,Eastern Pkwy @ Cherokee,-85.7038,38.235528
1222187.18625,270646.573750004,2186,4371,14425,Eastern Parkway @ 2061,-85.706106,38.234127
1221716.27124999,270278.886250004,2187,4372,14430,Eastern Parkway @ Willow,-85.707725,38.233097
1221124.83,269811.502499998,2188,4373,14435,Eastern Parkway @ Bardstown,-85.709758,38.231788
1220602.19750001,269481.439999998,2189,4374,14440,Eastern Parkway @ Norris,-85.711559,38.230859
1220337.94125,269303.530000001,2190,4375,14445,Eastern Parkway @ Quadrant,-85.712469,38.230359
1206907.84999999,273151.049999997,2191,221,1445,4th @ Friendship House,-85.759436,38.240328
1219610.45375,268829.234999999,2192,4376,14450,Eastern Parkway @ Baxter,-85.714975,38.229025
1218710.60875,268411.974999994,2193,4377,14455,Eastern Parkway @ Cross,-85.718084,38.22784
1218068.59625,268022.313749999,2194,4378,14460,Eastern Parkway @ Barrett,-85.720297,38.226742
1216907.69499999,267507.302499995,2195,4379,14465,Eastern Parkway @ Dahlia,-85.724309,38.225277
1192791.83,255666.692499995,2196,6345,33750,Crums @ Dixie Highway,-85.807548,38.191677
1194080.72750001,254762.797499999,2197,6347,33760,Crums @ Shivley P,-85.803011,38.189255
1262482.55500001,298465.897499993,2198,6348,33765,Chamberlain @ Brownsboro,-85.567219,38.312176
1263679.24250001,297142.769999996,2199,6352,33775,Chamberlain @ White Pine,-85.562983,38.30859
1264456.595,297340.752499998,2200,6353,33780,Chamberlain @ Shenandoah,-85.560284,38.309164
1265361.12,296046.628749996,2201,6354,33785,Chamberlain @ Windy Oaks,-85.557068,38.305646
1266575.3875,295075.938749999,2202,6356,33795,Chamberlain @ Seven Oaks,-85.552789,38.303028
1212725.395,275435.015000001,2203,2843,3380,Chestnut @ Shelby,-85.739312,38.246859
1267660.53874999,294325.283749998,2204,6357,33800,Chamberlain @ Charter Oaks,-85.548971,38.301009
1270563.355,294147.561250001,2205,5695,33810,Accomack @ Westport,-85.538848,38.300633
1270033.46375,295042.545000002,2206,5696,33820,Accomack @ S Tazwell,-85.540738,38.30307
1270587.70999999,295313.762500003,2207,5697,33823,S.Tazwell @ Loudon Trace,-85.53882,38.303836
1271594.85124999,295958.167500004,2208,5698,33824,S.Tazwell @ Murphy,-85.535342,38.305644
1271882.42,295485.791250005,2209,5699,33865,Murphy @ Nansemond,-85.534317,38.304358
1270645.1425,294044.439999998,2210,7438,33868,Westport @ Accomack,-85.538558,38.300353
1272327.50375,294679.798749998,2211,5715,33870,Murphy @ Westport,-85.532727,38.302162
1212699.09125,275016.231250003,2212,2845,3390,Shelby @ Gray,-85.73938,38.245708
1216559.785,244139.333749995,2213,123,3404,UPS Worldport,-85.724218,38.161101
1212541.9975,273987.686250001,2214,4798,3416,S Shelby @ E Jacob,-85.739869,38.242877
1212492.37,273618.8125,2215,4799,3420,S Shelby @ Roselane,-85.740021,38.241862
1212464.33125,273465.933750004,2216,4800,3425,S Shelby @ Lampton,-85.74011,38.241441
1209097.185,262008.226249993,2217,98,343,Crittenden @ Reed,-85.751182,38.209832
1212385.47375,272959.496250004,2218,4801,3430,S Shelby @ E Breckinridge,-85.740356,38.240047
1212299.895,272428.402500004,2219,4802,3435,S Shelby @ E Caldwell,-85.740624,38.238585
1212213.9875,271877.283749998,2220,4803,3440,S Shelby @ E Kentucky,-85.740892,38.237068
1212148.15875,271448.578749999,2221,4804,3445,S Shelby @ Baroness,-85.741097,38.235888
1267631.84125,294406.90625,2222,6479,34455,Chamberlain @ Charter Oaks,-85.549075,38.301232
1266563.06375,295138.027500004,2223,6480,34460,Chamberlain @ Seven Oaks,-85.552835,38.303198
1266697.3575,295035.243750006,2224,6481,34465,Chamberlain @ Chamberlain,-85.552362,38.302921
1265486.42125,296018.628749996,2225,6482,34470,Chamberlain @ Windy Oaks,-85.55663,38.305574
1264578.7325,297312.792500004,2226,6483,34475,Chamberlain @ Shenandoah,-85.559857,38.309092
1263747.99124999,297214.631249994,2227,6484,34480,Chamberlain @ White Pine,-85.562747,38.30879
1262363.3325,298877.697500005,2228,6486,34490,Chamberlain @ Brownsboro,-85.567655,38.313302
1212096.05,271051.337500006,2229,4805,3450,S Shelby @ E St Catherine,-85.741256,38.234795
1212011.51625,270585.422499999,2230,4806,3455,S Shelby @ E Oak,-85.741524,38.233512
1211944.30875,270036.549999997,2231,4807,3460,S Shelby @ Shelby Parkway,-85.741727,38.232002
1211891.645,269747.126249999,2232,4808,3465,S Shelby @ Camp,-85.741894,38.231205
1211882.50125,268597.456249997,2233,4811,3475,S Shelby @ Meriwether,-85.741861,38.228048
1209104.31,261599.098749995,2234,99,348,Crittenden @ Maylawn,-85.751134,38.208709
1211920.53749999,268231.898750007,2235,4812,3480,S Shelby @ Lydia,-85.741708,38.227046
1211842.05875,267289.132499993,2236,4813,3485,S Shelby @ E Burnett,-85.741928,38.224454
1212200.03125,267003.984999999,2237,4814,3490,E Burnett @ Hoertz,-85.740666,38.223687
1212624.26625,266640.558750004,2238,4815,3495,E Burnett @ Hickory,-85.739169,38.222708
1208096.0775,264581.698750004,2239,7030,3517,Student Activity Center,-85.754812,38.216853
1206268.69,265376.832499996,2240,7207,3518,3rd @ Brandies,-85.761217,38.218954
1208159.75375,264715.417500004,2241,7636,3519,Student Activity Center,-85.754598,38.217223
1213153.03749999,266308.958749995,2242,4816,3520,Texas @ E Burnett,-85.73731,38.221821
1213452.875,266692.731250003,2243,4817,3525,Texas @ Milton,-85.736288,38.222888
1213660.04375,266960.726249993,2244,4818,3530,Texas @ Lydia,-85.735582,38.223633
1211803.11875001,269301.307500005,2245,4809,3535,S Shelby @ Ormsby,-85.742177,38.229977
1213844.92125,267164.981250003,2246,4819,3540,Texas @ Mulberry,-85.73495,38.224202
1214041.19750001,267417.129999995,2247,4820,3545,Texas @ Ash,-85.734281,38.224903
1214314.88249999,267748.523750007,2248,4821,3555,Texas @ Goss,-85.733347,38.225825
1212409.4225,270054.515000001,2249,5002,3590,Logan @ Shelby Parkway,-85.740109,38.232072
1212466.21375,270421.814999998,2250,5004,3595,Logan @ E Oak,-85.739932,38.233083
1188447.88500001,290395.136250004,2251,3176,36165,State @ Elm,-85.824726,38.286825
1205006.4175,275673.872500002,2252,6560,36175,Roy Wilkins @ W Broadway,-85.7662,38.247169
1188465.905,290492.073750004,2253,3302,36190,State @ Elm,-85.824669,38.287092
1188389.735,290704.625,2254,3303,36195,State @ Oak,-85.824947,38.287672
1188039.54875,291645.932500005,2255,3304,36200,State @ Cherry,-85.826223,38.29024
1204407.82875,275533.677499995,2256,3372,3622,10th @ Broadway,-85.768276,38.246757
1204338.06874999,275518.4375,2257,8773,3623,10th @ Broadway,-85.768518,38.246712
1207193.545,293664.778750002,2258,192,36270,Eastern @ Kopp,-85.759612,38.296664
1206784.42375,294305.588750005,2259,194,36280,Eastern @ Bowne,-85.761074,38.298405
1206327.825,295147.503749996,2260,195,36285,Eastern @ Carter,-85.762713,38.300696
1206242.2825,295653.348749995,2261,196,36290,Little League @ Eastern Blvd,-85.76304,38.302081
1206946.405,296131.661249995,2262,197,36295,Little League @ Eastern Commons,-85.760614,38.303426
1207475.65375,296500.678749993,2263,199,36305,Little League @ Longfield,-85.758791,38.304463
1208544.5575,296719.201250002,2264,200,36310,Little League @ Dartmouth,-85.755079,38.305111
1208860.42,297590.708749995,2265,202,36320,Applegate @ Kopp,-85.754028,38.307518
1207574.60875,299072.611249998,2266,204,36330,Applegate @ Goodwill,-85.758593,38.311529
1215837.24250001,289762.907499999,2267,6676,36331,Main @ E 9th,-85.729279,38.286336
1206492.94125,299836.632499993,2268,205,36335,Applegate @ Lewis & Clark Pkwy,-85.762406,38.313578
1206877.3125,300701.530000001,2269,209,36355,Greentree @ Lewis and Clark,-85.761116,38.31597
1205528.18625,302434.795000002,2270,6578,36370,Greentree @ Blakiston View,-85.765917,38.320668
1205052.44625001,303131.001249999,2271,8299,36372,Greentree @ Woodstock,-85.767615,38.322558
1204751.53749999,303379.258750007,2272,6579,36375,Greentree @ Kirkwood,-85.768678,38.323226
1205005.71375,304177.805000007,2273,7530,36384,Clevidence @ Veterans,-85.767838,38.32543
1204654.0975,303351.363749996,2274,6568,36385,Greentree @ Kirkwood,-85.769016,38.323145
1204744.34125,303986.892499998,2275,7531,36386,Veterans @ Lombardy,-85.768738,38.324894
1205480.44374999,276553.662499994,2276,6558,3639,Chestnut @ 8th,-85.7646,38.249606
1205138.05374999,302876.094999999,2277,6569,36390,Greentree @ Greentree Apartments,-85.767302,38.321862
1204771.72875001,303907.769999996,2278,6570,36395,Greentree @ Lombardy,-85.768638,38.324678
1207073.71125001,305607.230000004,2279,7519,36399,Giltner @ Veterans,-85.760712,38.329448
1205397.32125001,302468.271249995,2280,6571,36400,Greentree @ Blakiston View,-85.766375,38.320754
1206112.0125,301574.379999995,2281,8340,36401,Greentree @ River Falls,-85.763833,38.318332
1206823.97125,300686.015000001,2282,6572,36405,Greentree @ Lewis and Clark,-85.761301,38.315925
1206720.985,299621.278750002,2283,36,36415,Applegate @ Bridgepointe Center,-85.761599,38.312997
1207494.16500001,299084.491249993,2284,39,36430,Applegate @ Goodwill,-85.758874,38.311558
1208877.72125,297490.267499998,2285,41,36440,Applegate @ Old Towne Apartments,-85.753962,38.307243
1208590.0625,296729.018749997,2286,44,36455,Little League @ Dartmouth,-85.754921,38.30514
1207492.48999999,296564.868750006,2287,45,36460,Little League @ Longfield,-85.758736,38.30464
1206724.53625,296043.155000001,2288,46,36465,Little League @ Eastern Commons,-85.761382,38.303173
1206289.92,295740.342500001,2289,47,36470,Little League @ Eastern Blvd,-85.762879,38.302322
1206309.26875,295101.188749999,2290,50,36480,Eastern @ Carter,-85.762775,38.300568
1206676.26875,294413.715000004,2291,51,36485,Eastern @ Bowne,-85.761457,38.298697
1207205.53874999,293573.528750002,2292,52,36490,Eastern @ Brooks,-85.759565,38.296414
1223361.24375001,298421.016249999,2293,6608,36530,Middle @ Court Yard,-85.703545,38.310437
1222932.91,297283.786249995,2294,6609,36535,Middle @ French Quarter Apartments,-85.704975,38.307296
1222467.73,296087.415000007,2295,6610,36540,Middle @ 2403,-85.70653,38.303991
1222313.11875001,295620.753749996,2296,6611,36545,Middle @ East Loma Vista,-85.707043,38.302703
1222113.515,295068.123750001,2297,6612,36550,Middle @ West Loma Vista,-85.707708,38.301177
1221819.70874999,294457.618750006,2298,6613,36555,Middle @ Jefferson,-85.708698,38.299488
1221553.7925,294195.228750005,2299,6614,36560,8th @ Lilly,-85.70961,38.298756
1221288.21125001,293936.112499997,2300,6615,36565,8th @ Holly,-85.710521,38.298033
1220621.92625,293260.510000005,2301,6616,36570,8th @ Foxglove,-85.712805,38.296149
1220224.92,292860.357500002,2302,6617,36575,8th @ Ewing,-85.714166,38.295033
1219834.31999999,292466.663749993,2303,6619,36580,8th @ Martha,-85.715505,38.293935
1219477.85124999,292108.125,2304,6620,36585,8th @ Colonial Park,-85.716727,38.292935
1219094.22,291720.887500003,2305,6621,36590,8th @ Springdale,-85.718042,38.291855
1218872.1525,291493.516249999,2306,6622,36595,8th @ Center,-85.718803,38.291221
1212635.13625,271523.375,2307,5006,3660,Logan @ E Kentucky,-85.739406,38.236115
1218441.13,291051.682500005,2308,6623,36600,8th @ Sharron,-85.72028,38.289989
1218252.5775,290856.561250001,2309,6624,36605,8th @ Morris,-85.720926,38.289445
1217639.16625001,290391.431250006,2310,6625,36615,8th @ Brighton,-85.723037,38.288141
1216913.3875,289884.046250001,2311,6626,36620,8th @ Nachand,-85.725537,38.286716
1216176.0825,289393.618750006,2312,6628,36630,8th @ Main,-85.728078,38.285337
1213947.91,289700.811250001,2313,6632,36635,11th @ French,-85.735857,38.286082
1213480.4025,289246.534999996,2314,6633,36640,Penn @ E 11th,-85.73746,38.284814
1213747.99375001,288875.450000003,2315,6634,36645,Penn @ E 10th,-85.736507,38.283807
1214371.6875,287959.227500007,2316,6635,36650,Penn @ E 8th,-85.734283,38.281319
1214660.14624999,287545.203749999,2317,6636,36655,Penn @ 7th,-85.733255,38.280195
1214884.11499999,287226.552499995,2318,8533,36656,Penn @ Court,-85.732457,38.27933
1214662.11,287007.592500001,2319,6638,36665,Court @ Fulton,-85.733218,38.278719
1214285.96125001,286772.907499999,2320,6639,36670,Court @ Mechanic,-85.734515,38.278058
1213876.3,286543.503749996,2321,6640,36675,Court @ Meigs,-85.735929,38.27741
1213036.80875,286046.069999993,2322,6642,36685,Court @ Walnut,-85.738825,38.276007
1212726.16374999,285868.986249998,2323,6643,36690,Court @ Locust,-85.739897,38.275507
1212308.48875,285625.167500004,2324,6644,36695,Court @ Wall,-85.741338,38.274819
1212047.73,285479.698750004,2325,6645,36700,Court @ Spring,-85.742238,38.274408
1216361.78749999,267559.752499998,2326,4380,14470,Eastern Parkway @ Castlevale,-85.726212,38.225397
1215111.9825,266933.340000004,2327,4107,14480,Eastern Pkwy @ Poplar Level,-85.730527,38.223622
1214345.67125,265931.704999998,2328,4109,14490,Eastern Pkwy @ Lydia,-85.733138,38.220838
1214133.3775,265684.547499999,2329,4110,14495,Eastern Pkwy @ Kosair Hospital,-85.733863,38.22015
1206843.175,272710.318749994,2330,222,1450,4th @ Kentucky,-85.759636,38.239115
1213752.81999999,265284.221249998,2331,4111,14500,Eastern Pkwy @ Burnett,-85.735165,38.219034
1213259.51625,264931.247500002,2332,4382,14505,Eastern Parkway @ Pindell,-85.736862,38.218043
1212816.2975,264637.931250006,2333,4383,14510,Eastern Parkway @ Delor,-85.738388,38.217218
1212222.79625,264238.519999996,2334,4384,14515,Eastern Parkway @ Alexander,-85.740431,38.216095
1211630.38625,263854.401250005,2335,4385,14520,Eastern Parkway @ Shelby,-85.742471,38.215014
1215295.1725,266908.178749993,2336,4092,14525,Poplar Level @ Eastern Parkway,-85.729888,38.223561
1215533.44750001,265607.758750007,2337,4094,14535,Poplar Level @ Clarks,-85.728986,38.220001
1211325.87125,263664.120000005,2338,4386,14545,Eastern Parkway @ Preston,-85.74352,38.214478
1206719.61125,272024.34375,2339,223,1455,4th @ St Catherine,-85.760027,38.237226
1210318.9725,263026.707499996,2340,4388,14555,Eastern Parkway @ Bradley,-85.746988,38.212683
1209599.67,262688.765000001,2341,4390,14565,Eastern Parkway @ Concord,-85.749472,38.211723
1209001.46250001,262676.295000002,2342,4391,14570,Eastern Parkway @ Crittenden,-85.751553,38.211662
1206531.74250001,263422.885000005,2343,4393,14580,Eastern Parkway @ Speed School WB,-85.76019,38.213601
1205808.36750001,262927.043750003,2344,4395,14590,2520 S. 3rd Street,-85.762679,38.212207
1205142.4225,262290.418750003,2345,4396,14595,Winkler @ S 4th,-85.76496,38.210429
1206619.64125,271270.96875,2346,225,1460,4th @ Oak,-85.760332,38.235153
1204341.70375,262405.946250007,2347,4398,14605,Winkler @ S 6th,-85.767753,38.21071
1203653.59,262501.064999998,2348,4399,14610,Winkler @ Algonquin Parkway,-85.770153,38.21094
1203384.24875,262322.3125,2349,4400,14615,Taylor @ Euclid,-85.77108,38.210437
1203047.86875001,262017.196250007,2350,4401,14620,Taylor @ Lincoln,-85.772233,38.209584
1202627.27875,261607.855000004,2351,4402,14625,Taylor @ Weller,-85.773673,38.208441
1202304.4725,261290.503749996,2352,4403,14630,Taylor @ Lillian,-85.774778,38.207555
1201829.45874999,260841.284999996,2353,4404,14635,Taylor @ Central,-85.776405,38.2063
1201635.0575,260625.614999995,2354,4405,14640,Taylor @ Larchmont,-85.777069,38.205699
1206497.68375,270491.001249999,2355,226,1465,4th @ Ormsby,-85.760712,38.233006
1199144.8725,257301.318749994,2356,4407,14650,Berry @ Lentz,-85.785541,38.196458
1198209.255,257350.078749999,2357,4408,14653,Berry @ Wheeler,-85.788799,38.196549
1197600.0825,257377.382499993,2358,4409,14660,Berry @ Powell,-85.79092,38.196596
1196853.535,257422.662499994,2359,4410,14670,Berry @ Georgetown,-85.79352,38.196686
1196152.84999999,257460.275000006,2360,4411,14675,Berry @ Continental,-85.79596,38.196757
1195326.565,257481.077500001,2361,4412,14680,Berry @ 7th Street Road,-85.798836,38.196776
1194434.07125001,257120.596249998,2362,4413,14685,7th Street Road @ Noble,-85.80192,38.195745
1193951.22624999,256764.886250004,2363,4414,14690,7th Street Road @ Leroy,-85.803579,38.194746
1193469.97624999,256419.356250003,2364,4415,14695,7th Street Road @ Park,-85.805233,38.193775
1206397.13249999,269825.412499994,2365,227,1470,4th @ Park,-85.761024,38.231174
1192826.05125,255922.521249995,2366,4416,14700,7th Street Road @ Crums,-85.807444,38.192381
1192642.8275,255847.314999998,2367,2257,14705,Dixie @ Crums,-85.808077,38.192166
1192122.05249999,254952.147499993,2368,2259,14715,Dixie @ Garrs,-85.809836,38.189684
1190288.49625,251831.34375,2369,2261,14725,Dixie @ Heaton,-85.81603,38.18103
1206293.33374999,269154.777500004,2370,228,1475,4th @ Magnolia,-85.761347,38.229328
1187823.36750001,249650.201250002,2371,7662,14788,Rockford @ Stonestreet,-85.824475,38.174926
1186179.38124999,250053.136250004,2372,4428,14790,Rockford @ Lynn Lea,-85.830217,38.175955
1185427.905,250090.807500005,2373,4429,14795,Rockford @ Dohn,-85.832833,38.176023
1206212.94750001,268633.086250007,2374,229,1480,4th @ Fountain Court,-85.761597,38.227892
1184706.53,250140.001249999,2375,4430,14800,Rockford @ Graston,-85.835345,38.176124
1183874.0625,250199.143749997,2376,4431,14805,Rockford @ 2317,-85.838244,38.176247
1183081.80125,250272.185000002,2377,4432,14810,Rockford @ Van Hoose,-85.841004,38.17641
1182416.5,250321.566249996,2378,4433,14815,Rockford @ Jean,-85.843321,38.176514
1181845.59875,250476.042500004,2379,4434,14820,Rockford @ Imperial,-85.845316,38.176911
1181069.19125,251047.848749995,2380,4436,14830,Rockford @ Dover,-85.848051,38.178444
1180620.13124999,251346.655000001,2381,4437,14835,Rockford @ Saddlebrook,-85.849631,38.179243
1180095.73625,251644.230000004,2382,4438,14840,Rockford @ Teaneck,-85.851473,38.180035
1206112.31,267998.092500001,2383,230,1485,4th @ Hill,-85.761911,38.226144
1179448.91374999,252537.984999999,2384,4440,14850,Rockford @ Clarion,-85.853777,38.182458
1179098.09125,252994.635000005,2385,4441,14855,Rockford @ Cane Run,-85.855025,38.183695
1179343.70625,253017.307500005,2386,4207,14857,Old Rockford @ Cane Run,-85.854172,38.183769
1206036.98625,267505.091250002,2387,231,1490,4th @ Gaulbert,-85.762145,38.224787
1205965.14749999,267032.064999998,2388,232,1495,4th @ Lee,-85.762368,38.223485
1207823.88375001,275978.012500003,2389,5273,14950,S 3rd @ Chestnut,-85.756408,38.248131
1207717.1275,275281.196250007,2390,5404,14955,S 3rd @ W Broadway,-85.75674,38.246213
1207213.03,275262.859999999,2391,172,14960,W Broadway @ S 4th,-85.758494,38.24614
1209271.69875,277489.53125,2392,22,14965,W Liberty @ S 1st,-85.751453,38.252346
1209627.51125,277452.409999996,2393,1150,14970,E Liberty @ S Brook,-85.750212,38.25226
1244071.69499999,287838.883750007,2394,917,14980,Brownsboro @ Wesboro,-85.630822,38.282257
1244872.0425,288374.299999997,2395,918,14985,Brownsboro @ Herr,-85.628062,38.28376
1245355.9575,287657.587500006,2396,919,14990,Herr @ Ballard High,-85.626339,38.281812
1245828.84875,286892.973749995,2397,921,15005,Herr @ Wesboro,-85.624652,38.279732
1246017.45375,286603.528750002,2398,922,15010,Herr @ Crossmoor,-85.62398,38.278945
1246474.66125,286016.894999996,2399,924,15025,Herr @ Greenlawn,-85.622357,38.277353
1246860.9325,285523.833749995,2400,925,15035,Herr @ Glen Arbor,-85.620986,38.276015
1247170.285,285089.466250002,2401,926,15045,Herr @ Graymoor,-85.619886,38.274835
1247574.27249999,284511.65625,2402,927,15050,Herr @ Boxwood,-85.618449,38.273265
1247990.30374999,283892.882499993,2403,928,15055,Herr @ Moredale,-85.616968,38.271583
1248476.16374999,283179.844999999,2404,7256,15058,Herr @ Westport,-85.615239,38.269645
1248855.66125,283716.888750002,2405,5410,15070,Westport @ Lyndon,-85.613945,38.271135
1249780.44750001,284394.836250007,2406,5411,15075,Westport @ Devondale,-85.610759,38.273034
1250383.45625,284827.715000004,2407,5413,15085,Westport @ Ormsby,-85.608681,38.274247
1251415.2775,285370.841250002,2408,5414,15090,Westport @ Westcreek,-85.605115,38.27578
1252574.17125,285752.620000005,2409,5415,15095,Westport @ Westport Middle School,-85.601098,38.276875
1205768.16249999,265884.751249999,2410,234,1510,4th @ Cardinal Blvd,-85.762988,38.220326
1253988.83875,286410.055000007,2411,5417,15105,Westport @ Japonica,-85.596204,38.278737
