OBJECTID,Class,GIS_acres,CREATE_DATE,MODIFY_DATE,GlobalID,SHAPE_Length,SHAPE_Area
76,K,2.50555173,,,{8CE58B45-864B-49B1-8924-5C42D497E720},487.380359130611,10139.6483970204
77,K,43.53252776,,,{4D2BC48A-3B85-494A-BF97-DB7B0423C67D},1690.93254298655,176170.589306315
78,K,3.18884077,,,{DAF177EC-A68A-4741-A98B-8931CBA267A3},502.54256672222,12904.8320448082
79,K,232.2914129,,,{89217BA7-B1CF-4B05-B557-F1A92D923085},4796.78863475198,940053.729935195
80,K,70.99352252,,,{F5DB0F13-D956-42A2-8F06-2346BF7B326E},2139.89928592437,287301.733692143
81,K,5.31117795,,,{FCA4772E-B806-4352-A5AD-387545BE3675},887.396929280229,21493.6599880546
82,K,521.12162476,,,{E05050BE-4421-4862-803C-B7ED64F9B402},12152.2561827935,2108912.77032437
83,K,5.78571898,,,{E66BCADF-114F-416B-96A5-3D9622FDDD7E},907.884791364896,23414.0670135476
84,K,9.1745629,,,{F054D1FF-047F-4BA1-8B1F-FA37B6F1F79F},1086.78580368687,37128.286265148
85,K,55.99960603,,,{F94B1BC5-0B7E-418D-BC2D-C786AB3BE443},3306.04376153763,226623.265457246
86,K,48.44597478,,,{9BB71328-40E2-468C-887B-BE565CB77725},2602.09819757522,196054.682889501
87,K,53.30786572,,,{0718580E-9CF8-481D-B34B-9C665FA89B82},2335.61173459074,215730.135620679
88,K,92.93182751,,,{C1EE00EB-001C-4B3A-8E18-DF3D50C9D329},2784.73409976697,376083.256757594
89,K,881.70124363,,,{8967F0AE-D501-4369-B473-3ED9F3C3E403},14615.7178596994,3568132.5125627
90,K,772.6663007,,,{FC714567-6E06-4526-9C4D-9F781D206F62},10945.3954673921,3126882.00091356
91,K,49.58011285,,,{487CE66C-895B-468B-8377-F5B127E2C446},3054.33817437026,200644.395063833
92,K,300.76115505,,,{6721BF26-2292-467F-B918-D1CF4B0384D9},6770.06351867477,1217142.04624886
93,K,14688.05149753,,,{077E72B1-D871-4858-A9B9-C60C3FBFA938},72008.0677831847,59440671.6251595
94,K,6201.79703936,,,{ADE98A55-EBB0-42AD-81AC-C2685189EA3F},37339.0008287293,25097881.864381
95,K,82.42503594,,,{637C5D76-5750-417C-9D20-E4AC716424AD},4149.52073094119,333563.610935495
96,K,281.80589983,,,{AFD07A34-E888-47D3-B183-2177BBCFC010},5146.98440450538,1140432.54526202
97,K,511.55433098,,,{6931CE73-C928-4F43-BDA3-137A909834A3},10449.3257956515,2070195.15228546
98,K,1.29322963,,,{4E5DE75B-66D1-4B01-845A-FA21662993D4},595.079439394938,5233.5354418246
99,K,178.99508428,,,{62E07B44-F172-4014-9C7D-3F7CA4347966},5640.75584899101,724370.28352759
100,K,24.68816793,,,{E121095F-555F-4B3E-A20C-FACAD2348887},3978.71266226288,99909.8678029337
101,K,2.71243003,,,{A69D969E-CA83-4F4A-ADAF-C7AD267B40DF},1597.39274905892,10976.8585131198
102,K,2.46861526,,,{A4FD4EDB-8D68-4D8A-BA4B-92E92A60F7A6},501.476783437435,9990.17121822174
103,K,21.62321745,,,{A114A8C1-A484-49B3-B9F7-9C77DAEED042},1897.75011115662,87506.4040026992
104,K,3.76740515,,,{7CCCBCDB-60E9-42BA-89CB-209E6E4E5F36},758.118995961808,15246.2082966162
105,K,1.06683162,,,{E4B83048-155A-483F-ABB6-AC7FC2F84BE7},714.907007424882,4317.33156799928
106,K,196.02354169,,,{3F0679D5-579A-429B-A27D-BF6653B07CC0},6630.71578448463,793282.27944849
107,K,4.51174737,,,{21A387CD-C688-4FE8-AABD-03C5014342DF},1171.69659952343,18258.4663664588
108,K,2.55563075,,,{724A8F5D-2847-4B1B-9323-E3F90CCB6980},1200.579514567,10342.3118085148
109,K,74.5308414,,,{AD674C98-330D-4888-81AF-B0367770AD22},6051.24943962514,301616.812191314
110,K,393.98052574,,,{7D5A8EEE-0341-4B24-A9B3-98870D3203E4},7329.68528505504,1594388.95361147
111,K,60.6454208,,,{D1AABD74-BBA2-4B6C-B585-2E19D4B624C9},3207.61767855256,245424.285452605
112,K,16.37051215,,,{886CB125-0493-4429-91B7-BAAB8C27BD27},1450.60082482745,66249.3753929412
113,K,1183.46241565,,,{EAFB42A7-CCDA-443E-B931-35FCE3D0BB8B},21714.4969732769,4789321.49995288
114,K,6343.47477133,,,{64A67A86-9006-4E84-B4E2-4D1F84C58BD3},22307.0601301983,25671233.5811804
115,K,41.53929474,,,{D085A8CA-4813-47A0-82C5-AACD2C2724C1},2896.13584153487,168104.229396346
116,K,931.14789079,,,{20D055ED-95C8-4B46-9270-FD788909299E},13920.7332996279,3768236.78896598
117,K,576.38539381,,,{5DAA51A5-BB6D-4A4F-9F9D-86EB6BCB046A},6989.94051635131,2332558.19733122
118,K,4742.4743062,,,{069D9B8F-1C1B-486A-9288-A42DBB43A4E4},134887.990892499,19192188.8327539
119,K,1557.24579367,,,{4DB9DB11-E89F-4AB9-9A67-59258C1156D9},15613.5397240116,6301975.17192229
120,K,11.74306908,,,{3C0B0F7F-AF5C-4395-97BC-9DF99B56D970},1016.12224296069,47522.7033028786
121,K,16083.85229186,,,{761B280A-F76E-4005-ACF0-9FDF99801B84},46024.4545452969,65089299.4696253
122,K,69.17236226,,,{0510DD4F-5B56-46AC-A060-B5639B779C68},3223.13843978085,279931.730333265
123,K,397.06432831,,,{155FD8ED-D424-4D1B-8B84-8F7BB61F3BA7},8385.8079402275,1606868.70939337
124,K,140.37023165,,,{95E78039-D5B6-4CF9-823E-368989692045},5167.60251192651,568060.429729742
125,K,172.43677545,,,{DC12A671-1CFC-4413-834F-E65E9AE2BBF3},4693.95530757474,697829.643868613
126,K,10146.90457554,,,{9F6CB657-2E35-45F9-8106-DFEC42974B63},44491.1854187422,41063229.0462854
127,K,1.5467281,,,{51D6EACA-36E2-4412-836D-D43D2844B4BD},2156.81299611719,6259.41143096836
128,K,5857.91719335,,,{91A9C153-E0F0-461E-94C9-1F11BFE7CACA},28088.7791586477,23706243.9736181
129,K,78216.97210785,,,{1C4B1870-5910-4FD1-AC69-A869AB94800D},97867.3036091431,316534113.143494
130,K,4137.65702888,,,{1BE6EFE6-7BD9-426C-B6E4-94746AB0A447},68328.6309614108,16744570.4280669
131,K,23699.97216191,,,{17AB63A2-4B90-4EF9-9A5C-03690958C524},154823.453000888,95910765.4979616
132,K,203.96772719,,,{DF4EA7E3-BFF3-4F1A-BE2B-F9EFB1523A07},3525.81100875405,825431.385272905
133,K,319.65394818,,,{62D2DED7-DF4B-4DF3-A9DD-1DBADD0253A8},5319.59018381772,1293598.77114285
134,K,657.16531288,,,{2C1D9F35-1E9D-4B6E-925F-3F59AD45953F},16086.3272746058,2659464.23002345
135,K,93622.41066212,,,{D9C5CE0F-34D7-41D9-9387-F3163C2BE582},145294.247052592,378877958.717537
136,K,19.49161353,,,{A63A3E09-44F9-467E-86DD-540B2235CCA7},1613.13649442291,78880.0747027919
137,K,199.56692657,,,{C6A34D52-0DE9-4C38-B331-D26F4EE0F665},5036.02637960794,807621.906275107
138,K,54426.63313876,,,{E8EC2935-3E81-449E-BF66-AB67A4026FD0},108895.434798476,220257644.699015
139,K,500.39959958,,,{9680D21B-53A9-462B-B265-323286B6A7C1},7663.40716079393,2025053.37656751
140,K,2.13352749,,,{24CBA242-E6F4-4CE3-9D39-1B03AA155382},572.72497359295,8634.11372543099
141,K,15.16103733,,,{25B2B2B1-FE26-49CB-B72B-B802EC5509E8},1687.42300385674,61354.785006744
142,K,12012.2456892,,,{391BDA9A-35A2-41C5-A57D-0CF08DF5042D},50490.4324638591,48612026.694799
143,K,287.96752787,,,{54B99860-DF95-475C-A9D4-3291ECAA4394},12634.5059007111,1165367.86829374
144,K,44.07079509,,,{CED730D3-96FE-46B8-9EE0-DBB67BBC8CDD},3401.31594534957,178348.888552083
145,K,42.98625216,,,{CDC235F8-EA27-4448-8F1F-94A1ECC06ED9},2401.40031321932,173959.881574815
146,K,59188.86175538,,,{F517C013-10EB-4580-AD12-3FA76408F252},210414.379855841,239529776.707274
147,K,305.24047229,,,{8ADD3A48-5495-4253-834A-10171A96CDA5},6147.42377473167,1235269.27199948
148,K,162.50008054,,,{12CB43BA-2758-4E84-A819-15A40FCA71F2},4347.57796860999,657617.106573953
149,K,14.96679669,,,{317E4173-47CB-4BF3-869E-7F6719871721},2618.17462558511,60568.7179070136
150,K,40.23621995,,,{00AC4984-AEA8-4949-AAE5-3F76EED4B76E},2038.2199247652,162830.851878445
151,K,944.73173294,,,{8219C700-062B-4E7E-976B-36FD5E1EE7DC},14250.2166546815,3823208.86615454
152,K,179.84443701,,,{4E63B97B-7E1D-4D8D-8D0E-9CAAFAA0B860},6459.03270571307,727807.505715253
153,K,3273.27930336,,,{52432C64-43C1-4AD9-8737-B6B48945DBF8},21280.8781504776,13246543.9844889
154,K,17098.41275569,,,{483B140E-68FB-4A62-AA9C-DE7B831CC1A7},129242.705854099,69195096.306241
155,K,984.24810173,,,{26DF85F1-BADA-4695-9753-CB023040A632},22220.2405233396,3983126.57215895
156,K,81.61527168,,,{EA4CAFB1-3C8C-4135-BE5F-A23E70D8BE2F},2515.27604047254,330286.598222439
157,K,230.92427034,,,{8B24502D-82E4-457D-81EF-5C22E1A3D4C7},5378.50606254241,934521.078332771
158,K,2361.32755626,,,{10C3C77E-F090-4CF4-A10C-E75A76F7D4F4},19775.3704823768,9555991.54147336
159,K,25.78749522,,,{2035FE2F-F8FA-494E-82DF-C81E6A9E6456},1359.29326790566,104358.705181456
160,K,803.54971175,,,{CF2F0CD6-0E65-4846-8774-6A3B6F12D5EF},13895.4756690466,3251863.22766241
161,K,102.9740628,,,{01949713-3D31-4EEB-9C14-96CE71303666},7436.149686722,416722.902567113
162,K,8.35759865,,,{461895C1-A3F2-46E2-9034-28B5349150CE},1328.86871268998,33822.1361489749
163,K,1.57745459,,,{E28EA3DD-EA09-44D5-B38E-159DD6DC8380},434.498760736986,6383.75762470283
164,K,140.62560764,,,{6EE000EF-4449-4328-82BC-31608AF605EF},4381.58371117525,569093.903807883
165,K,116.54650212,,,{6AF7E8AC-FE86-44DD-A4C6-46A795AB6911},3223.46608585787,471648.833972392
166,K,306.30898393,,,{B3FD1C82-7348-4E10-AFB9-F37E0DE6A6C1},13612.0378494022,1239593.40235474
167,K,48.83440528,,,{E8879B5F-B9A7-4514-92BB-382F33D60F9D},2775.30163450448,197626.611610821
168,K,229.57202609,,,{A6995CC1-7D76-4249-B22D-ED4D93B84AF4},4645.92083933278,929048.718273501
169,K,89.30380859,,,{22BF97EB-0094-4620-B837-A9DFDF9B3DF6},4375.52820396889,361401.126790411
170,K,40.9304051,,,{0D8F912E-C7F3-4F90-A2B8-E54D51784A02},1832.99222412859,165640.130658059
171,K,641.55726721,,,{991AA14B-8810-4FCD-BB1F-377DF65024BD},6448.27624614868,2596300.45930257
172,K,42.65924257,,,{2393999E-1835-4008-89ED-4C0980B87468},2695.97743176232,172636.51548831
173,K,78.63448948,,,{6307DDD5-4250-4D54-817B-C09A38884848},4348.25992191399,318223.752717885
174,K,161.74779134,,,{0F3D06F8-7415-449C-A5B0-84417836F0C8},4139.24237009445,654572.68807359
175,K,2.00317287,,,{A8109E3C-5EE4-4358-8376-5D14639A274E},798.28320725897,8106.58520713756
176,K,997.64065533,,,{76F0B942-66F1-4317-8D54-25C7A3BDBBC4},18943.6300084691,4037324.52898265
177,K,152.3863253,,,{FD94E4AD-8020-42FF-ADCA-E0610298CFCB},4779.62565923284,616688.028638378
178,K,620.17066369,,,{96240AF2-15D4-4A1B-96F9-D5EFB83E0CA6},10946.3961421372,2509751.60172272
179,K,11489.4629157,,,{2475ADF2-720A-43A6-B91A-F2C0CBF205AE},68136.7635105621,46496391.4673557
180,K,205.84748495,,,{452BCD8D-2EAA-4411-9CF9-FFE65C303B2D},9458.49385946204,833038.525227849
181,K,94.85658002,,,{14427401-568D-4529-A4BF-FF250D2191C4},3394.67754121475,383872.484787371
182,K,20.06066941,,,{CB2BC291-6E14-4271-BD79-ACF584C43C09},2039.88365016847,81182.97131441
183,K,748.81145017,,,{8497B293-A661-40D7-A3B7-8D591240BFCC},8143.24224720912,3030344.46240856
184,K,15715.69288746,,,{ED34CA35-086F-48E4-B72D-DC5078603B7B},38016.7513089818,63599405.3018396
185,K,38.81150211,,,{2A493740-4589-4A01-B39C-D0B078F4D1BB},2266.2106782502,157065.200435484
186,K,6359.19335937,,,{A55CEA32-C07E-485B-848C-2E33E0687376},38932.691711442,25734844.7027727
187,K,463305.49146953,,,{80E3F86A-07B2-4026-8304-B24316B5589D},941363.445924923,1874938250.67274
188,K,2862.29330055,,,{98C0D8B1-7341-40C8-BA38-E62EB02E4353},25650.5574444532,11583336.0334829
189,K,1124.35106818,,,{780E8605-FA16-4745-828D-9A9B2E25A69C},14035.845873779,4550105.41366695
190,K,380.20752091,,,{D61BB035-2572-475A-B0EC-F14B4BD09558},6965.32850496492,1538651.35914377
191,K,2187.62557116,,,{253B766D-EF0A-4888-A2BB-082FE711368E},30561.4262470557,8853041.75550305
192,K,77.02478606,,,{04A2611F-E622-4F07-878B-AA9E072FD03A},3210.11853866009,311709.488241912
193,K,10.05547545,,,{46CEDE09-6E88-4ACC-BB02-4160378712CF},1068.87186554575,40693.2270416762
194,K,7.6599651,,,{1E9919B6-6E92-40AC-B8A9-BB02CB6499D8},731.387767016819,30998.9020989164
195,K,59.19123049,,,{BA437188-4ED4-4C47-B168-6F4E652D0088},3778.77234270938,239539.362686021
196,K,8.49748483,,,{F480A8F9-8B60-4459-B625-B2B35D70E1E4},1575.7496504907,34388.2376699159
197,K,5.70144475,,,{2DB7E44D-10B0-4ED2-8009-14E90C6F06C5},873.856126684957,23073.0199495299
198,K,195.43579012,,,{EBA1FE1A-2BC0-4050-A1B6-8C03E49A5799},7235.67716420325,790903.723787618
199,K,1.98201214,,,{3F044999-9EF0-44BC-B861-0D41A6FE26B4},365.431070099955,8020.95041984734
200,K,7.99806183,,,{AEADCDE7-686E-4A2B-A027-B29181F69BAB},1188.93694690508,32367.1364644606
201,K,73.38354348,,,{191C2EBE-B711-4CE1-AB10-3A71EB75A1AF},4040.11603099866,296973.843789874
202,K,5.49952741,,,{9073BC44-118F-4140-A1EE-6C6862DB2811},664.11743734052,22255.8862188047
203,K,30046.83883794,,,{2722F91E-BFAF-4068-A73D-06CD90F529F3},50467.4119290757,121595725.684955
204,K,78.97691387,,,{1B5EF00E-DCE2-4BE3-9413-C4020F6E97E0},3209.97459627457,319609.500559304
205,K,4998.47836956,,,{23A95C98-B9C9-4000-9FB3-CAA686257927},54664.7506654477,20228204.6356512
206,K,5.42150257,,,{37C0D782-1640-4733-AAF0-AC2D16A1EEE9},724.099044865487,21940.1296766048
207,K,8268.09652154,,,{D5F45BBB-BB7C-48C9-8185-EDFB107DEC39},38378.4745386294,33459932.4072755
208,K,65.59083093,,,{C6F0944E-8E6B-4C90-8D54-CE99CC2426B7},3076.24962106189,265437.729684582
209,K,64.03478888,,,{49A5A583-C570-4EE2-80FF-A3D4FDFC097D},2113.25700131171,259140.625931491
210,K,213.35694597,,,{6CA301C6-FE32-4975-88C7-C55C37602A1D},4290.08846913244,863428.356508201
211,K,162.55555738,,,{1E13A691-3336-4E0F-A08D-180951E0FF6C},4295.31609286797,657841.61426749
212,K,4267.05114501,,,{7F2239DC-4DC1-42CE-84CF-7887E2A278D2},46620.3391347148,17268211.9177925
213,K,10.64665916,,,{96F8E077-46B1-4121-B6F2-E7836E30CF33},3887.06468800446,43085.6721572254
214,K,433.32322051,,,{FDF89894-279B-44EA-848E-6D3189AC1BE5},7703.33079028323,1753603.82297358
215,K,49457.64034605,,,{0BFECE37-338E-481E-8EDF-63AA303B8DE5},214328.799526114,200148764.433411
216,K,3803.05909769,,,{DAD17082-7B4F-4309-B26D-9778AE71B313},23261.8868412373,15390495.2631217
217,K,647.04550649,,,{695B7E79-C846-43CE-B6CE-97DD85634180},8566.69366655937,2618510.66387879
218,K,461.79878072,,,{D24ECCB2-74B7-460D-9BFD-86683603CFA6},7517.29856895666,1868840.78439412
219,K,39008.70291695,,,{7D25A448-6540-41D8-B4E9-61688C4D4EA6},125907.015931613,157863246.93918
220,K,6153.39260219,,,{58FF7551-D750-41E4-A329-0814D89300F6},21944.6261270053,24901995.2788949
221,K,28.34315083,,,{2D9F2092-3514-4782-99C3-79FE5768DFB3},1803.54114687494,114701.117556009
222,K,24.47827692,,,{29244449-BDD1-4FC8-97CC-112B5C502F97},1784.40565442955,99060.4656530923
223,K,111.30860171,,,{C6686B97-EAC5-4394-A5A5-FC8E05F8FB57},3617.80962778153,450451.718843674
224,K,500.36772605,,,{14DD1D92-8467-4F18-8B76-0B65E639B95D},10814.1329202425,2024924.38846478
225,K,2138.86431753,,,{35462417-6F27-4A30-B5C9-7AAAA0546DDF},18422.1408515196,8655711.1793204
226,K,13.03343644,,,{AB35871F-AA95-433F-9467-E1834FBA9A89},1459.99342988058,52744.6554879267
227,K,201065.61843651,,,{001B8404-9D7B-4E5D-9496-BDD98278CB8E},717881.082699754,813686921.141482
228,K,23454.76069193,,,{B8FE1A36-B023-4872-9D46-71C88F153F4E},45322.9544322431,94918425.9443838
229,K,3736.72894971,,,{37E9CC5D-6549-42C9-8FDD-46A6A45B0FA8},32983.7939578719,15122065.6115902
230,K,14.94825496,,,{1E03B405-AA11-41A8-A2CD-7BAE3C3AB0EE},1049.92019045842,60493.6818865331
231,K,579.85783769,,,{655069C2-C4C4-42AD-B10A-52DAB407C039},8696.82685350498,2346610.73496942
232,K,1.32773515,,,{BB950CCB-252C-42E4-872E-CB3DA41BC72F},512.460430233878,5373.1748874164
233,K,5928.76340349,,,{44550639-5399-48BB-8D7E-0019B2ED3008},36246.8548158853,23992949.5528881
234,K,3156.67920566,,,{4A554D81-3A32-4A94-90DF-C9BBDAD1656D},23463.8320186017,12774678.256086
235,K,11573.04726925,,,{4DDAFC7B-D890-4FEC-86E2-EA0E6836DCDA},41374.1863814559,46834646.6888409
236,K,3718.57215455,,,{67BE1EED-1CA0-4F65-BFF7-5D56E7FA5A2F},39755.0465968918,15048587.3766359
237,K,7382.19157589,,,{766C35D6-157E-4D44-BFC0-EC32DD594827},38360.6256448784,29874788.0486557
238,K,1570.44979449,,,{030D6E51-4D75-457F-BA11-1F3683A8C0EA},11223.5089994276,6355410.07969571
239,K,807.03499245,,,{9E8CEC9D-FE33-4E20-B56C-B847FBFCE5FC},9306.36365703926,3265967.71427897
240,K,10135.50112203,,,{84AF183E-A6C4-4F66-A287-6F5320A40DC6},32479.3998779335,41017080.7239286
241,K,2443.31824574,,,{F2BA4726-4E7A-4801-9A76-5616A823B15F},17206.031828175,9887797.40768319
242,K,495.06960617,,,{3E130CEA-564F-4201-82D4-2923A7FDDD45},9140.92812202474,2003483.57282408
243,K,1526312.84243516,,,{B68EC401-F16F-4B77-8E0A-BC785EC0F6B8},1294613.41900404,6176793462.33881
244,K,10931.48989194,,,{E0CB1376-22E5-4E7C-8859-E7375F41F8D2},31665.429725317,44238345.7840007
245,K,7345.5030648,,,{87F9205C-FE3E-4040-81A2-17015FF6C82A},27579.7384008041,29726314.3222254
