OBJECTID,COMMENT,STEWARD1,STEWARD2,GlobalID,Shape_Length,Shape_Area
44,,,,{9C93FF79-7DDF-48BD-ABF0-7C994A01E8E9},0.0143143914272249,1.05957366970036e-05
45,,,,{E1E96DD3-0BFD-438C-9619-F85281A08476},0.0177406334339366,1.97225953570873e-05
46,,,,{450CE93E-1C14-459B-B14C-66AE53E93EDD},0.0215131962924286,2.58054050343206e-05
47,,,,{F62B2BEC-6227-45DA-8C09-BF6DEBE018C4},0.0115715224032349,7.24477604884716e-06
48,,,,{5F217AB0-5982-46C4-AA4C-4FD6F27AA469},0.016937353426878,1.67895693459226e-05
49,,,,{08786B5F-EB7E-463D-BA15-B4A756B6238A},0.0150351631554624,1.44799037335614e-05
50,,,,{097CF6F6-A76F-4C49-A950-144FFE35363E},0.0171374622127061,1.78651523225178e-05
51,,,,{463706C2-00C8-466F-B424-6BC67537F0EF},0.0145452459214163,1.35952903825907e-05
52,,,,{A8216ADD-D2FC-4478-A064-DD2783A65BCD},0.0220090099989825,1.93107851744844e-05
53,,,,{6EBA7D83-1D13-42B0-B435-4BC29110D740},0.0168336166730148,1.51574714977638e-05
54,,,,{E6663051-D753-43E8-8F0A-9248AF070641},0.0180959279148159,1.79864059096788e-05
55,,,,{B580A43C-7159-41F9-B381-538B0D90C51E},0.0142939018391418,1.07428489299933e-05
56,,,,{EA581920-F5ED-4548-A958-A98B2433C655},0.0160647593583775,1.28921033211064e-05
57,,,,{C14089FB-616E-45BC-B4C1-3C79150F1069},0.0205935025735005,2.6392864370318e-05
58,,,,{2BE08D68-F028-449A-81F3-BE6BBC028245},0.0198818695040799,2.51369681218527e-05
59,,,,{689BEE68-E40B-4055-9E50-47A2E040A878},0.0133912298668762,9.14392723613831e-06
60,,,,{90A5749D-20B8-4970-9D39-F372FDE1BE26},0.0186831660084376,1.84801197458758e-05
61,,,,{9D69D13D-4899-4501-80A0-792EAF75063F},0.0213765348215702,2.67037919008928e-05
62,,,,{D932DC4C-8B64-45AC-AC53-B5CCB4DB3707},0.0195780791989728,2.40863545114171e-05
63,,,,{60630EBA-BFAF-4950-9787-D3C61BF6C6EC},0.0148678969254041,1.17868391069122e-05
64,,,,{67865C32-7834-436D-8405-12E79D0C0187},0.0145127690861826,1.09697819610037e-05
65,,,,{43C4883A-459B-4913-A30B-C0ACA2A3BF86},0.0143429395660184,1.06871498197527e-05
66,,,,{9E820F77-7F8B-4ADB-9814-1660FF6401E0},0.0173832091646495,1.66955420919082e-05
67,,,,{6B0F1B08-8472-4A0D-8D02-4C67E9F162E7},0.0194185466200047,2.28075647886811e-05
68,,,,{621AF108-FA4A-4A92-8EDD-6E31D6F2BDAE},0.0155478999462297,1.19021241741408e-05
69,,,,{B9A65C77-FB24-44D0-AC6D-1080EDA59FC2},0.0203537314629607,1.85390808247427e-05
70,,,,{4E270796-09AF-405C-98F0-12E46A428901},0.017131526542725,1.90609458188454e-05
71,,,,{98E4AB91-FF72-45B0-B159-937711AD08F3},0.0276362023380348,1.54094879185545e-05
72,,,,{32936764-B30E-4F0D-9F2E-531A0EC723D2},0.0162600772347565,9.68282780575866e-06
73,,,,{C6CA1F38-3BE6-4428-9495-03FDE3F8A9AA},0.0188862234139533,1.54230254055841e-05
74,,,,{D5C42FAF-4164-4A0D-A761-835819D42294},0.0223013885528072,2.57247850534103e-05
75,,,,{737B5C16-D19F-44B7-AF5D-B2355F711F61},0.0175246300858302,1.50010823437831e-05
76,,,,{661B55A1-0386-4F14-A339-355988C85FB5},0.0212667072771489,2.3617771311046e-05
77,,,,{6CBFD7C6-E54F-434D-954D-4B601EC8CF01},0.0142393477817052,1.2003524022127e-05
78,,,,{D44BF4F1-A8B2-4EC7-BF2C-1F7EBCF49783},0.0143047954884275,1.07323837904986e-05
79,,,,{5953AB76-7D2B-4E25-AD25-4F3633E37795},0.0185602470952997,8.33820340187173e-06
80,,,,{5E44753E-93A9-4DD1-9FE7-B127963F68E4},0.021056585157829,2.37364906333359e-05
81,,,,{A95AF473-8BBC-4F74-BA3D-23F09C988CAD},0.0048563431436902,7.60509696301774e-07
82,,,,{D05278EC-1AFC-4BC0-B27B-7C7FDE95A965},0.0161200492758319,1.44428805357346e-05
83,,,,{F92DC29E-C329-4DDF-A794-D2EA06826553},0.0164449372174556,1.51503181291316e-05
84,,,,{809CE311-3DDD-4F41-98CF-E43B1A98C21D},0.0193969806615614,2.09282229529007e-05
85,,,,{ED3D5CC0-0C38-4E96-999C-433F3D096B71},0.0221988343294072,7.57746128991915e-06
86,,,,{E71D730B-9DF8-443B-A177-79339C6B3E0D},0.0218726775042905,5.04491521442805e-06
87,,,,{1FCCD131-EA38-4D54-B608-A901B565F2BC},0.0166471875824793,1.52126495445545e-05
88,,,,{D81809E7-041D-41F1-A121-0B53B2E322B9},0.015209629224536,1.12280941165603e-05
89,,,,{600F216C-B6BB-4703-882A-B1ADBC7FDB2A},0.019492280144833,2.17827432654794e-05
90,,,,{ADEF7315-D54B-4C74-8E07-A77B87A97D8E},0.0159749432336764,1.38818025151959e-05
91,,,,{FBFFB703-E86A-4A5E-8AE9-49569BCF4288},0.0199402490048085,1.94862795793891e-05
92,,,,{42B4225A-3400-49F8-9738-A675D702176D},0.018583716707698,2.04782668775507e-05
93,,,,{18DC4A18-FD3D-469F-93CF-5E181A04CD4E},0.0131362770084052,5.40186963982297e-06
94,,,,{BB97E961-4DA6-4455-8B3A-76CDF9F97EA3},0.0166226221592199,1.6233864929117e-05
95,,,,{C3E3C171-5692-4A85-9F0D-01464BE3EC9D},0.016645269272467,1.32013471438341e-05
96,,,,{D3729505-89AE-4FBC-A342-1577E2E1AA4E},0.0175366236901543,1.91732066837636e-05
97,,,,{0FFB7F23-9B82-4127-BD97-FC586E2219F5},0.0224016039441781,1.51253633090437e-05
98,,,,{2DE90434-9383-46A1-9DAB-4E57384DBDCF},0.0166302189891626,9.01074429660827e-06
99,,,,{3AFA57C0-AB42-4386-9894-5CB21DD1574C},0.0221496401744777,1.93156239106088e-05
100,,,,{95E7AC2C-17F8-4A24-831B-318FDBCE1394},0.018572042899397,1.90988128486051e-05
101,,,,{6417EC03-BE15-41B0-ABD8-7BD4E6145C8C},0.0220312980924658,1.75493437446577e-05
102,,,,{056A5C55-BFDF-4FF9-BCAD-CB34FD3BFEF1},0.0219622287843416,1.70668395590509e-05
103,,,,{58E814BA-231A-44B5-B8DB-1C02384BEE6D},0.0189389430081674,1.73289805911957e-05
104,,,,{6CEC0BAE-B7D6-4FD2-A355-1F518410FF59},0.0192059827929167,1.7383645973582e-05
105,,,,{017C52FF-5F76-4EC9-A53B-4B6A30A5063E},0.0153719952935063,9.53638979349171e-06
106,,,,{0BC36E5F-8048-4A08-A00E-7ADFBE5806D3},0.0197014092547406,1.63512498937299e-05
107,,,,{D00AEBC7-ED30-4443-8FC7-83E233B6CD97},0.0208961310750585,1.93996761082748e-05
108,,,,{4DC134C5-B67C-4F91-9DAA-47AE47C1344E},0.0248978283502459,2.60066153992339e-05
109,,,,{DD289862-8374-4DFC-A997-6DC311D14186},0.0211342461835024,2.21965080738913e-05
110,,,,{AAFF5BFD-FE18-4CE9-AC47-8FD4F1B99E3B},0.0234768507921789,2.48654382111408e-05
111,,,,{EAB850E4-4973-4EC0-B44A-FE9C9FF67219},0.0129337543509965,6.93124167263309e-06
112,,,,{306A4C7B-5020-4514-9A0B-4FDA9650999E},0.017663533073122,1.65695268298292e-05
113,,,,{D2EAB173-6F8B-4276-840B-6BC2571D4DD4},0.008315278847095,3.08543383417971e-06
114,,,,{5F15C601-E961-4E03-93FC-FD0B55521657},0.0164940686891649,1.14155364285112e-05
115,,,,{124277E5-CC39-4100-8826-F75C46A12120},0.0149806394815672,9.79210907074643e-06
116,,,,{DFA09BE8-6F04-46C7-83C4-1DF2A6334388},0.0140311134996596,5.783134198365e-06
117,,,,{14950E7D-160A-4798-AEDD-0B02BB97D436},0.0211925203083429,1.4562098818333e-05
118,,,,{F0FEF359-3983-488D-931E-EC24F6720D6F},0.0190481706519345,7.17723626644772e-06
119,,,,{80A45AD7-EC03-43FE-903C-0C21429B9713},0.0196157935868042,1.17093492030427e-05
120,,,,{A8FBAD3D-030D-4B46-95C3-23C891402E42},0.0151317857725743,1.07088868960345e-05
121,,,,{D17E085B-E6F7-4E42-9E94-905136F1E82A},0.020716388635567,1.94340066194913e-05
122,,,,{CA6CE609-AE76-439A-8AA7-74AF0E0E6A80},0.0191108074241068,1.6283055370348e-05
123,,,,{1044E75F-7883-4241-85EE-F8598392FC2F},0.0183322094387961,1.37835930496264e-05
124,,,,{8A51C3FA-9DBC-4EAE-97A7-9FC687A61811},0.0071559580167715,3.09101236056443e-06
125,,,,{20B84B45-206C-4D7E-9D62-1BE6E529298B},0.017508556253918,8.77627678862681e-06
126,,,,{D36556EF-F7A7-4CF1-B33F-A276CAD497B8},0.0170641307738337,6.45501209592747e-06
127,,,,{0CB70C33-A813-46A6-92CF-0C1602CCDBFD},0.018743188934109,1.46596963890008e-05
128,,,,{AA086501-D859-4B53-BC8F-88C4CB6365BD},0.018009990146452,1.51105973543394e-05
129,,,,{67CC46F3-4047-485F-B6F6-3C5A9BB25B1D},0.0146150658830346,9.59930883882425e-06
130,,,,{68506BD6-418C-49F7-9D66-593BF9485662},0.0184420490208108,1.37358635889506e-05
131,,,,{597D5790-33A5-48DE-8EDA-EA01A881778B},0.0059053839488173,1.0031578837875e-06
132,,,,{B07BA938-E258-40E5-979D-CF126C71FAF0},0.0217190702628094,1.61704665184437e-05
133,,,,{6E4F2877-1FB8-4103-9A20-0670348BB774},0.0032733479443517,5.80590542873516e-07
134,,,,{D6AD7644-09A5-43C8-9936-EEB96B99CFCE},0.0176393254182152,9.18180851842827e-06
135,,,,{51A2C340-700B-4A3F-B18F-3C144BCAD519},0.0166624523450758,5.18019212250452e-06
136,,,,{016C5229-399F-4F1F-B986-CC977D5B159D},0.0199685955205884,9.67901751673607e-06
137,,,,{95199078-16A1-4CE4-854E-C13C7135F2FC},0.0161650966137421,1.15240607883311e-05
138,,,,{7AE65042-ED41-43EE-93AE-1312A0C1CDDF},0.0037226038122436,2.5802479842831e-07
139,,,,{20FDEC9A-9C16-4C54-BD49-12C7F1C45E89},0.0230441616348149,2.22076985490492e-05
140,,,,{E583CA53-7A65-4FB5-BFD0-2672DD7D9056},0.023915733383186,2.31948898004635e-05
141,,,,{076CFE2B-5D74-4012-BD8A-6939B2C6C2FC},0.0219545294711912,2.56405236525517e-05
142,,,,{981D0B66-B7BB-415B-B907-E0AE6A3031BF},0.0181338057332115,1.17338623233755e-05
143,,,,{C77D76A4-F7CE-4DD2-A09C-BC970FADD4B3},0.0226044511250056,2.45463903879249e-05
144,,,,{610D4500-4E2E-4338-A210-2371840158E4},0.0177478301179671,1.72035402038969e-05
145,,,,{6AE20934-0F02-4E33-8B66-90F869239188},0.0136195554397385,4.58311692812436e-06
146,,,,{AE08F48A-A128-4E6B-9CAE-F97C6094F1F3},0.0179505217603644,1.25110911384906e-05
147,,,,{C38B95F9-48AB-4EEC-90A0-9E1CDBCD0C29},0.0215552954910775,1.64792437466717e-05
148,,,,{41069CBF-073E-479D-8D56-BE4E98B193FA},0.0265802988027237,1.38567522945085e-05
149,,,,{C8F8A744-9E1E-4260-B0E5-F0EA03EA86CE},0.0029638735302039,5.08973623628512e-07
150,,,,{781B6616-75C0-47B7-B9DB-5F786FC96B01},0.029962875008654,2.21388911809365e-05
151,,,,{B470BCE9-8F43-4319-8698-9FB50FA4ABF7},0.0206637040815242,2.31283421875929e-05
152,,,,{40149F71-A159-4D3A-A91B-64B414520EAF},0.0202833729545201,2.40141628437524e-05
153,,,,{D27DB419-414B-42E5-87E5-E5D21F2CB4F9},0.0178612268850374,1.07202838488967e-05
154,,,,{99873F3A-80C2-4670-8BA8-F4B696F7A64E},0.0211725348187406,1.31247753133524e-05
155,,,,{60E124F3-8508-4B18-B4F6-12DB3F5D5405},0.0277355290439181,2.54078288174016e-05
156,,,,{BD8F1C95-3103-4CE7-B360-0CF5FEBF5357},0.0220953887574806,2.0613396328434e-05
157,,,,{7E8D37C6-BB02-4520-8E66-49CC0967A7EA},0.0177029286900577,1.04646247679493e-05
158,,,,{06B338E6-9382-44AD-AD40-43F221BA392B},0.0306634947149556,2.54256527519802e-05
159,,,,{AC900052-36AE-4F60-812F-0EE6447CD987},0.0255954639252604,2.23209188245304e-05
160,,,,{D6D8265A-C45C-48C4-AD17-E9254F6F59AD},0.0268286244735671,2.64396101540616e-05
161,,,,{70959C5D-9005-4B4A-A4E7-3DECA698006D},0.0109306272778582,6.89918144452175e-06
162,,,,{8DC363F1-1C2E-4236-BB4A-D90F6F41F7EA},0.0113570547939098,7.45315772325851e-06
163,,,,{B6B9B9C2-DECC-47CB-A633-EDE5AD219084},0.0129526620422393,1.03063279025345e-05
164,,,,{22538268-2DB1-45A8-AA97-291C393C0DC2},0.0043619322922332,1.01780635983677e-06
165,,,,{D53CF963-5537-422A-9CFB-99DF9D697909},0.0169064907102142,1.74946728656791e-05
166,,,,{BBE06E73-EF70-4AE2-A02E-1096F6F82A17},0.0167692894117353,1.72415840850617e-05
167,,,,{E45AF0EA-7FD0-445A-BAC8-467922B0E70C},0.0167776300241404,1.72554777093325e-05
168,,,,{61E1C9C6-A22C-4A69-BCA6-AD5DED8F42D2},0.0335978863918633,6.91600349067564e-05
169,,,,{A5EB6C19-B526-4194-857F-4C817D9890BC},0.0136833438306326,8.33070082332156e-06
170,,,,{60716DE9-2268-4EBD-8CF5-49B641E4921A},0.0232417651185382,1.60201557005706e-05
171,,,,{DC9245BC-63DA-4FBB-93AC-78B079DAECD3},0.0168352196417667,1.73770795272108e-05
172,,,,{A13464A2-8A8D-4A0E-96C5-4D8E3C12AF1A},0.0170206397771304,1.72711852449852e-05
173,,,,{B666254D-2159-4463-82B6-CFECD7EA7BCF},0.0168200683547625,1.73442147848641e-05
174,,,,{8F266AC7-9CB7-405B-9F8D-16EEB40EDF4B},0.0295159043493033,2.72989513712109e-05
175,,,,{83D2BB42-9375-40F2-8859-AAEA1AC694CA},0.0298123530357322,2.10780749928944e-05
176,,,,{B23F6E5C-4754-4FDA-B983-EF1283B07677},0.0256528346289483,2.58396938939635e-05
177,,,,{403CB0EB-2767-4FA2-9D98-A86F9C207D3C},0.0231841046307644,2.89449667111536e-05
178,,,,{41CE4C07-1CFC-4AB4-8975-76E02A0F11F7},0.0193426343116374,1.61943848192826e-05
179,,,,{7A15AD54-ACAD-4596-9B89-79D5B7BB0BAB},0.0201147863734553,1.33885789753856e-05
180,,,,{2F08C4EE-7266-4438-91D3-A3433D7F6296},0.013173187258137,7.27629776448986e-06
181,,,,{DDE74A13-66EE-42D0-9013-2B3268D44E78},0.0170265558683802,1.72744081702633e-05
182,,,,{4BE5E66D-E8DC-4082-9539-1361A038FF60},0.0223117405112276,1.49412642382669e-05
183,,,,{B89D7246-1920-41F2-BD82-C355C8F89374},0.0210383704249499,2.74801015987786e-05
184,,,,{880B5EF2-FEFC-491D-AC25-5130D2D1821D},0.0160856084747702,1.49433685948508e-05
185,,,,{4AA45F4A-BFA8-4C26-96B2-D17713BF1631},0.0150543994079381,1.20893704310723e-05
186,,,,{75030A72-E644-46AB-AC0F-2AEA3200E454},0.0208237172402908,2.46669014206204e-05
187,,,,{03805326-F37B-4268-A29B-0CC8DCACE19D},0.0169381763053545,1.7091277878627e-05
188,,,,{BC229E36-BB07-48B2-8554-F459500EF394},0.0204790045555848,8.33899128481242e-06
189,,,,{04B2764D-23E9-43DA-A4B5-5F633B97E8DB},0.017650607524974,1.28568511624152e-05
190,,,,{C1C4A0C2-8726-45BD-B4F1-536403240B47},0.017175357479884,1.73255197373016e-05
191,,,,{E7E73F36-6C23-42F0-B831-036B433D4272},0.0167088705415535,1.32706405141196e-05
192,,,,{287AEA56-3B82-4F3E-BED8-04CDFA7FEBAF},0.0179737613351705,1.55913961351329e-05
193,,,,{32724F3D-D748-4D34-8104-9945B322F5AB},0.0079744029471371,2.12026679149915e-06
194,,,,{7161D343-C68F-440E-9415-00CFCD861511},0.0162175208336737,1.65430504727058e-05
195,,,,{0AA4C069-5CDD-407E-9814-E54FE6473BD0},0.0200129310510781,1.82031271868841e-05
196,,,,{D1918C40-54EE-4DB3-9617-44D82F9FEBE5},0.0192647304725193,2.31329724316411e-05
197,,,,{D9BC1790-4572-4076-B564-AE873EA94991},0.0197122750757164,2.19077165491972e-05
198,,,,{C1D10864-E264-4CAE-A8F5-D653CD4452BD},0.0141161387205393,1.32245931299062e-05
199,,,,{7CBB0253-2642-488B-AEA4-59E5992117EE},0.0159455310778874,1.44571083972105e-05
200,,,,{EB8E807F-3AAD-4134-81B1-CD57B472D364},0.0204632364087004,1.9683078538757e-05
201,,,,{18AAB265-D3C1-4EBE-80F2-38A95FA84811},0.0130445399883634,8.99823661924448e-06
202,,,,{C38FC7D1-FC6F-477C-B9FC-D3692B3C33A2},0.0163753165514477,1.53364478984652e-05
203,,,,{4057BF03-E2F6-48B0-831C-1B9B1D3CE7AC},0.014530258025686,1.10717702501311e-05
204,,,,{96D56FC3-85A3-455B-BB57-8360FDD26890},0.0120224328165258,6.06077481507353e-06
205,,,,{0A09B132-52B5-486C-9B3B-7E3C26183002},0.0165602888149534,1.36430136214508e-05
206,,,,{6FCB9175-7E19-4738-90C2-6DC397D79D77},0.0115436981783855,3.58766052345393e-06
207,,,,{26675707-E93A-44CA-9611-D48391808937},0.01584660422259,1.49240086921197e-05
208,,,,{67A485D6-2DBF-4237-A7E1-7ABB256C249B},0.0169371997400484,1.83286436176127e-05
209,,,,{11A4C25E-FC55-4316-A5D4-9E8C569A9885},0.012914261608339,9.79530775292002e-06
210,,,,{4E6AFDEB-BC79-4D86-9F64-5661A145BE0F},0.0162887939385797,1.52009523602947e-05
211,,,,{C9BF203B-3BD6-497B-B2C1-E9D705BAF85D},0.0081942710894935,3.04139147180845e-06
212,,,,{0E917F95-0779-442D-9485-7B95AD0F8F53},0.0164600043764849,1.65442931775357e-05
213,,,,{378B9824-3213-40ED-AC57-6DBD1010C4C9},0.0150321934395561,7.44769627597897e-06
214,,,,{71A6CD42-1AD6-42ED-A8D9-061DEE6C5BE9},0.0115866675289332,7.4288219628635e-06
215,,,,{E02FB9CC-78F8-46A4-8F02-57FC2886A963},0.0187721704791999,2.03590035624291e-05
216,,,,{CF98BB08-C327-451D-B097-B346B72F985D},0.0166002402347731,1.75043014937808e-05
217,,,,{A35AC590-4E1A-4A06-8D40-52BC8019D798},0.0107560140074226,4.81755543339088e-06
218,,,,{307048FB-A403-4F2C-BC44-E256A586EBC3},0.0131181880467312,5.6555371650531e-06
219,,,,{440C221D-0CF2-4B3F-946D-8A627E061DA4},0.0159606494897793,1.59669413217844e-05
220,,,,{ECF24C54-2E58-484F-968C-68B7C2F9D68A},0.0174402872515043,4.45629989342284e-06
221,,,,{99329D31-0006-4E39-9CC5-9CB0F16F5F65},0.0203831665078977,2.02007081603562e-05
222,,,,{53B9F003-1733-4393-89DB-9F0AEAB09107},0.0189554678038341,1.29850576482633e-05
223,,,,{518C3A2B-0255-41CF-A9E6-D7FBCE46F467},0.0017198145442364,5.03231436146248e-08
224,,,,{10403908-2136-4966-9B94-03EE5D095C90},0.0173356620698019,1.8195265985887e-05
225,,,,{E8C201B5-5FE2-4617-931C-D3FABDBAEEAB},0.0203206161151253,1.57611215138333e-05
226,,,,{D163AA14-168A-4BBC-B870-7BA5427AC987},0.0169141981121051,1.26446495666674e-05
227,,,,{7639BCC7-B794-42F2-B624-965AE6B57F62},0.0167219647721585,1.5054982194598e-05
228,,,,{0994812C-E9FB-4EAB-BD7B-2DB029AF27D3},0.0147139179468622,1.08074907143329e-05
229,,,,{5A09098F-9802-4EA2-A0C9-89FD0D1392BA},0.017274899997359,1.11631138348499e-05
230,,,,{402B5468-EE54-452E-AFB0-0472FF5A2606},0.0138106914234272,7.01835372490218e-06
231,,,,{9C6A774F-5511-4EE6-87E5-478EA1BFB170},0.0119864629061531,6.50112006569601e-06
232,,,,{A075AFD5-260F-45ED-9BB3-93DBE4D816AD},0.0101922593499691,3.91068592566818e-06
233,,,,{F8484CA0-35D2-458A-9B3D-A3DA9722CD71},0.0129403462532732,4.16903624864611e-06
234,,,,{7D9B5F91-85AE-4C51-B7BC-EAB55061ED09},0.0175955949830001,1.64887346175183e-05
235,,,,{50C212C7-FEB3-4085-AFFF-B24A063DC3FD},0.0173484908143034,9.64286662926106e-06
236,,,,{FD386CE9-898A-4899-AAAE-28FC80E015D7},0.0013433769843551,7.87417887592812e-08
237,,,,{0C914BCC-A3BD-477D-BA3D-D57549179D79},0.0016003110119604,1.03011814683124e-07
238,,,,{2965B737-DA49-436D-AE44-C3B259BE5411},0.0097549763704669,4.7501115971656e-06
239,,,,{92E3AA68-0525-4DAA-9ACA-548BA9B74B11},0.0194815106865242,1.9127678860441e-05
240,,,,{DBA1DA64-ADB1-40D4-ADAC-24716509F354},0.0161269705831994,1.50380894127248e-05
241,,,,{2021343C-6BEA-4A00-843F-EC6BF3342447},0.0149083290543969,3.80504628634618e-06
242,,,,{CB7C76BE-2305-4447-91B0-55660E4E08AF},0.013109733642057,8.28912347728081e-06
243,,,,{A4F14124-95CA-48A0-8440-13EDBC535652},0.0175553605464735,1.94422968425597e-05
244,,,,{88EE75DF-C0CE-4FD3-AB7C-8B7D32B7C06E},0.0171834012400459,1.79704743020739e-05
245,,,,{05FA2406-53A4-421C-96AA-9A0CA27F92C1},0.0172198453565105,1.80413640791327e-05
246,,,,{8924BD14-A8CC-4FDE-B1C5-A3A39228C2AF},0.017721003520717,9.46807016893163e-06
247,,,,{A87AA9A1-5C24-4EAE-B89A-82F6EDB409CF},0.0168750470029847,1.75623849757552e-05
248,,,,{4E42759D-5282-4C05-AB09-F67D12CFB9E9},0.0150382424347506,1.23876040723465e-05
249,,,,{E01BB666-BDA6-42E2-8CBB-B8F22963D4CB},0.0148504815805637,1.00359569568955e-05
250,,,,{2831F955-6317-46EB-8FED-2AF1D37CD308},0.0112428489529642,3.90426975718003e-06
251,,,,{0F5A7294-6539-4DC2-92D7-0090B1B69C59},0.0111634354176077,2.58774832740458e-06
252,,,,{95714E73-2D25-480F-B01E-BE12239BEE66},0.0038297524644115,6.00775810385578e-07
253,,,,{7ACA3ADC-AC19-45EA-B444-7C9A8B81A00C},0.0152026819984812,1.21695516813534e-05
254,,,,{B578E040-9C48-4CCD-AFD5-EEE033EF2CDA},0.0171930802728822,1.79878866163214e-05
255,,,,{FE3CCBE3-5140-45BB-B2F5-2999C10EAA5D},0.0146777391911702,9.16231577049196e-06
256,,,,{DB92955B-8CF6-4D99-B92B-9ADA517B1D26},0.0177865079030789,1.57848170629876e-05
257,,,,{9B08281E-4920-4AD0-A67D-2483C5DB92B6},0.0174129209405237,1.49214127079262e-05
258,,,,{16D6054D-38D5-48E8-8A7E-B9AB7F519AB9},0.0228032161961981,1.89908762823366e-05
259,,,,{763C4AFE-1262-408E-A75F-0AD87E031525},0.0180291740166031,1.83474394579835e-05
