OBJECTID_1,OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,SUMLEV,LOGRECNO,TRACT,NAME,TOTAL_POPU,WHITE,BLACK,NATIVE,ASIAN,PACIFIC,OTHER,TWO_OR_MOR,HISPANIC,WHITE_NON_,POP_18_OVE,TOTAL_HU,OCC_HU,VAC_HU,SQMI,Shape_Leng,Shape__Area,Shape__Length,id,Estimate_Total_Total_population,Estimate_Male_Total_population,Estimate_Percent_Male_Total_pop,Estimate_Female_Total_populatio,Estimate_Percent_Female_Total_p,Estimate_Total_population_AGE_U,Estimate_Percent_Total_populati,Estimate_Male_Total_population_,Estimate_Percent_Male_Total_p_1,Estimate_Female_Total_populat_1,Estimate_Percent_Female_Total_1,Estimate_Total_Total_populati_1,Estimate_Percent_Total_popula_1,Estimate_Male_Total_population1,Estimate_Percent_Male_Total_p_2,Estimate_Female_Total_populat_2,Estimate_Percent_Female_Total_2,Estimate_Total_Total_populati_2,Estimate_Percent_Total_popula_2,Estimate_Male_Total_populatio_1,Estimate_Percent_Male_Total_p_3,Estimate_Female_Total_populat_3,Estimate_Percent_Female_Total_3,Total_population_15to19years,Estimate_Percent_Total_popula_3,Estimate_Male_Total_populatio_2,Estimate_Percent_Male_Total_p_4,Estimate_Female_Total_populat_4,Estimate_Percent_Female_Total_4,Estimate_Total_Total_populati_3,Estimate_Percent_Total_popula_4,Estimate_Male_Total_populatio_3,Estimate_Percent_Male_Total_p_5,Estimate_Female_Total_populat_5,Estimate_Percent_Female_Total_5,Estimate_Total_Total_populati_4,Estimate_Percent_Total_popula_5,Estimate_Male_Total_populatio_4,Estimate_Percent_Male_Total_p_6,Estimate_Female_Total_populat_6,Estimate_Percent_Female_Total_6,Estimate_Total_Total_populati_5,Estimate_Percent_Total_popula_6,Estimate_Male_Total_populatio_5,Estimate_Percent_Male_Total_p_7,Estimate_Female_Total_populat_7,Estimate_Percent_Female_Total_7,Estimate_Total_Total_populati_6,Estimate_Percent_Total_popula_7,Estimate_Male_Total_populatio_6,Estimate_Percent_Male_Total_p_8,Estimate_Female_Total_populat_8,Estimate_Percent_Female_Total_8,Estimate_Total_Total_populati_7,Estimate_Percent_Total_popula_8,Estimate_Male_Total_populatio_7,Estimate_Percent_Male_Total_p_9,Estimate_Female_Total_populat_9,Estimate_Percent_Female_Total_9,Estimate_Total_Total_populati_8,Estimate_Percent_Total_popula_9,Estimate_Male_Total_populatio_8,Estimate_Percent_Male_Total__10,Estimate_Female_Total_popula_10,Estimate_Percent_Female_Tota_10,Estimate_Total_Total_populati_9,Estimate_Percent_Total_popul_10,Estimate_Male_Total_populatio_9,Estimate_Percent_Male_Total__11,Estimate_Female_Total_popula_11,Estimate_Percent_Female_Tota_11,Estimate_Total_Total_populat_10,Estimate_Percent_Total_popul_11,Estimate_Male_Total_populati_10,Estimate_Percent_Male_Total__12,Estimate_Female_Total_popula_12,Estimate_Percent_Female_Tota_12,Estimate_Total_Total_populat_11,Estimate_Percent_Total_popul_12,Estimate_Male_Total_populati_11,Estimate_Percent_Male_Total__13,Estimate_Female_Total_popula_13,Estimate_Percent_Female_Tota_13,Estimate_Total_Total_populat_12,Estimate_Percent_Total_popul_13,Estimate_Male_Total_populati_12,Estimate_Percent_Male_Total__14,Estimate_Female_Total_popula_14,Estimate_Percent_Female_Tota_14,Estimate_Total_Total_populat_13,Estimate_Percent_Total_popul_14,Estimate_Male_Total_populati_13,Estimate_Percent_Male_Total__15,Estimate_Female_Total_popula_15,Estimate_Percent_Female_Tota_15,Estimate_Total_Total_populat_14,Estimate_Percent_Total_popul_15,Estimate_Male_Total_populati_14,Estimate_Percent_Male_Total__16,Estimate_Female_Total_popula_16,Estimate_Percent_Female_Tota_16,Estimate_Total_Total_populat_15,Estimate_Percent_Total_popul_16,Estimate_Male_Total_populati_15,Estimate_Percent_Male_Total__17,Estimate_Female_Total_popula_17,Estimate_Percent_Female_Tota_17,Estimate_Total_Total_populat_16,Estimate_Percent_Total_popul_17,Estimate_Male_Total_populati_16,Estimate_Percent_Male_Total__18,Estimate_Female_Total_popula_18,Estimate_Percent_Female_Tota_18,Estimate_Total_Total_populat_17,Estimate_Percent_Total_popul_18,Estimate_Male_Total_populati_17,Estimate_Percent_Male_Total__19,Estimate_Female_Total_popula_19,Estimate_Percent_Female_Tota_19,Estimate_Total_Total_populat_18,Estimate_Percent_Total_popul_19,Estimate_Male_Total_populati_18,Estimate_Percent_Male_Total__20,Estimate_Female_Total_popula_20,Estimate_Percent_Female_Tota_20,Estimate_Total_Total_populat_19,Estimate_Percent_Total_popul_20,Estimate_Male_Total_populati_19,Estimate_Percent_Male_Total__21,Estimate_Female_Total_popula_21,Estimate_Percent_Female_Tota_21,Estimate_Total_Total_populat_20,Estimate_Percent_Total_popul_21,Estimate_Male_Total_populati_20,Estimate_Percent_Male_Total__22,Estimate_Female_Total_popula_22,Estimate_Percent_Female_Tota_22,Estimate_Total_Total_populat_21,Estimate_Percent_Total_popul_22,Estimate_Male_Total_populati_21,Estimate_Percent_Male_Total__23,Estimate_Female_Total_popula_23,Estimate_Percent_Female_Tota_23,Estimate_Total_Total_populat_22,Estimate_Percent_Total_popul_23,Estimate_Male_Total_populati_22,Estimate_Percent_Male_Total__24,Estimate_Female_Total_popula_24,Estimate_Percent_Female_Tota_24,Estimate_Total_Total_populat_23,Estimate_Percent_Total_popul_24,Estimate_Male_Total_populati_23,Estimate_Percent_Male_Total__25,Estimate_Female_Total_popula_25,Estimate_Percent_Female_Tota_25,Estimate_Total_Total_populat_24,Estimate_Percent_Total_popul_25,Estimate_Male_Total_populati_24,Estimate_Percent_Male_Total__26,Estimate_Female_Total_popula_26,Estimate_Percent_Female_Tota_26,Estimate_Total_Total_populat_25,Estimate_Percent_Total_popul_26,Estimate_Male_Total_populati_25,Estimate_Percent_Male_Total__27,Estimate_Female_Total_popula_27,Estimate_Percent_Female_Tota_27,Estimate_Total_Total_populat_26,Estimate_Percent_Total_popul_27,Estimate_Male_Total_populati_26,Estimate_Percent_Male_Total__28,Estimate_Female_Total_popula_28,Estimate_Percent_Female_Tota_28,Estimate_Total_Total_populat_27,Estimate_Percent_Total_popul_28,Estimate_Male_Total_populati_27,Estimate_Percent_Male_Total__29,Estimate_Female_Total_popula_29,Estimate_Percent_Female_Tota_29,Estimate_Total_Total_populat_28,Estimate_Percent_Total_popul_29,Estimate_Male_Total_populati_28,Estimate_Percent_Male_Total__30,Estimate_Female_Total_popula_30,Estimate_Percent_Female_Tota_30,Estimate_Total_Total_populat_29,Estimate_Male_Total_populati_29,Estimate_Female_Total_popula_31,Estimate_Total_Total_populat_30,Estimate_Total_Total_populat_31,Margin_of_Error_Total_MOE_Total,Estimate_Percent_PERCENT_ALLOCA,Estimate_Total_Total_populat_32,Margin_of_Error_Total_MOE_Tot_1,Estimate_Total_Total_populat_33,Margin_of_Error_Total_MOE_Tot_2,Estimate_Percent_PERCENT_ALLO_1
22,797,4,13,319904,4013319904,3199.04,Census Tract 3199.04,G5020,S,2586854,11170,33.3702585,-111.902362,140,92429,319904,Census Tract 3199.04,4865,4065,176,45,146,13,244,176,818,3598,3965,1990,1905,85,1.00289542,20940.3349681,3735029.78125,7653.74643561,1400000US04013319904,5383,2689,50,2694,50,258,5,75,3,183,7,199,4,91,3,108,4,239,4,116,4,123,5,250,5,153,6,97,4,316,6,156,6,160,6,449,8,204,8,245,9,445,8,255,10,190,7,308,6,175,7,133,5,322,6,160,6,162,6,476,9,263,10,213,8,471,9,197,7,274,10,304,6,163,6,141,5,369,7,194,7,175,7,328,6,152,6,176,7,387,7,182,7,205,8,135,3,61,2,74,3,88,2,64,2,24,1,39,1,28,1,11,0,438,8,207,8,231,9,199,4,116,4,83,3,895,17,398,15,497,18,367,7,193,7,174,7,2090,39,1103,41,987,37,4629,86,2349,87,2280,85,4488,83,2291,85,2197,82,4336,81,2187,81,2149,80,1346,25,681,25,665,25,1179,22,595,22,584,22,977,18,487,18,490,18,262,5,153,6,109,4,43,43,44,100,53,6,0,28,3,26,4,1
23,505,4,13,319905,4013319905,3199.05,Census Tract 3199.05,G5020,S,2614825,0,33.3564609,-111.9198593,140,92433,319905,Census Tract 3199.05,4790,3901,196,83,178,24,245,163,748,3503,3855,2146,2029,117,1.00938409,21203.2373234,3757947.4140625,7748.48904964,1400000US04013319905,5487,2777,51,2710,49,109,2,0,0,109,4,309,6,134,5,175,7,369,7,236,9,133,5,378,7,105,4,273,10,407,7,266,10,141,5,617,11,372,13,245,9,286,5,184,7,102,4,306,6,159,6,147,5,383,7,204,7,179,7,348,6,181,7,167,6,430,8,233,8,197,7,277,5,105,4,172,6,527,10,275,10,252,9,350,6,146,5,204,8,190,4,81,3,109,4,89,2,59,2,30,1,55,1,3,0,52,2,57,1,34,1,23,1,678,12,370,13,308,11,147,3,43,2,104,4,934,17,413,15,521,19,638,12,328,12,310,11,2377,43,1290,47,1087,40,4645,85,2392,86,2253,83,4553,83,2364,85,2189,81,4267,78,2284,82,1983,73,1268,23,598,22,670,25,1050,19,468,17,582,22,741,14,323,12,418,15,201,4,96,4,105,4,39,37,41,103,44,7,1,19,4,25,5,2
24,198,4,13,319402,4013319402,3194.02,Census Tract 3194.02,G5020,S,2621524,0,33.3858315,-111.900434,140,92379,319402,Census Tract 3194.02,4088,3362,138,74,177,22,176,139,603,2997,3355,1636,1552,84,1.01196954,20979.7157647,3770093.86328125,7669.35492717,1400000US04013319402,3860,2017,52,1843,48,160,4,72,4,88,5,204,5,77,4,127,7,198,5,107,5,91,5,97,3,56,3,41,2,394,10,199,10,195,11,345,9,227,11,118,6,426,11,234,12,192,10,218,6,135,7,83,5,132,3,61,3,71,4,262,7,129,6,133,7,248,6,146,7,102,6,206,5,85,4,121,7,325,8,197,10,128,7,294,8,97,5,197,11,179,5,113,6,66,4,83,2,37,2,46,3,46,1,23,1,23,1,43,1,22,1,21,1,402,10,184,9,218,12,84,2,43,2,41,2,646,17,299,15,347,19,407,11,212,11,195,11,1612,42,912,45,700,38,3274,85,1761,87,1513,82,3214,83,1718,85,1496,81,3133,81,1693,84,1440,78,970,25,489,24,481,26,843,22,411,20,432,23,645,17,292,15,353,19,172,5,82,4,90,5,36,36,38,109,50,10,0,25,7,25,6,0
25,805,4,13,319909,4013319909,3199.09,Census Tract 3199.09,G5020,S,2572898,71906,33.342479,-111.900821,140,92446,319909,Census Tract 3199.09,2278,1998,68,13,113,1,38,47,193,1849,1897,1001,957,44,1.02095559,21326.2212913,3799769.17578125,7791.87690943,1400000US04013319909,2477,1204,49,1273,51,117,5,67,6,50,4,108,4,21,2,87,7,148,6,82,7,66,5,95,4,31,3,64,5,131,5,75,6,56,4,119,5,80,7,39,3,200,8,105,9,95,8,120,5,65,5,55,4,132,5,40,3,92,7,173,7,85,7,88,7,189,8,108,9,81,6,179,7,61,5,118,9,288,12,152,13,136,11,244,10,123,10,121,10,117,5,51,4,66,5,66,3,40,3,26,2,15,1,0,0,15,1,36,2,18,2,18,1,256,10,103,9,153,12,54,2,21,2,33,3,427,17,191,16,236,19,172,7,85,7,87,7,797,32,396,33,401,32,2077,84,1029,86,1048,82,2050,83,1013,84,1037,82,1983,80,991,82,992,78,766,31,384,32,382,30,669,27,322,27,347,27,478,19,232,19,246,19,117,5,58,5,59,5,47,47,48,95,58,6,0,30,3,27,5,2
26,761,4,13,319403,4013319403,3194.03,Census Tract 3194.03,G5020,S,2657427,9022,33.400944,-111.9001315,140,92382,319403,Census Tract 3194.03,4520,3344,362,186,128,56,289,155,797,2938,3630,2041,1872,169,1.02931234,21428.1556513,3835964.3046875,7834.30978682,1400000US04013319403,4833,2544,53,2289,47,273,6,177,7,96,4,182,4,138,5,44,2,250,5,105,4,145,6,391,8,181,7,210,9,299,6,99,4,200,9,749,16,432,17,317,14,425,9,221,9,204,9,234,5,156,6,78,3,210,4,95,4,115,5,263,5,106,4,157,7,328,7,203,8,125,6,202,4,128,5,74,3,298,6,159,6,139,6,202,4,122,5,80,4,231,5,75,3,156,7,133,3,54,2,79,4,96,2,50,2,46,2,67,1,43,2,24,1,432,9,243,10,189,8,246,5,80,3,166,7,951,20,500,20,451,20,444,9,200,8,244,11,2308,48,1184,47,1124,49,4032,83,2123,84,1909,83,3882,80,2044,80,1838,80,3674,76,1922,76,1752,77,1027,21,503,20,524,23,891,18,447,18,444,19,729,15,344,14,385,17,296,6,147,6,149,7,33,33,33,111,53,12,0,23,4,30,10,1
27,780,4,13,319903,4013319903,3199.03,Census Tract 3199.03,G5020,S,2459966,212295,33.3703792,-111.9155206,140,92424,319903,Census Tract 3199.03,5666,4555,275,136,223,11,234,232,796,4097,4723,2800,2566,234,1.03155399,22009.2213797,3841772.546875,8043.47503986,1400000US04013319903,6431,3111,48,3320,52,159,3,82,3,77,2,527,8,160,5,367,11,316,5,223,7,93,3,436,7,338,11,98,3,490,8,252,8,238,7,527,8,238,8,289,9,681,11,429,14,252,8,336,5,183,6,153,5,383,6,139,5,244,7,407,6,204,7,203,6,339,5,167,5,172,5,514,8,141,5,373,11,442,7,161,5,281,9,341,5,176,6,165,5,89,1,53,2,36,1,198,3,106,3,92,3,133,2,14,1,119,4,113,2,45,1,68,2,843,13,383,12,460,14,398,6,320,10,78,2,1400,22,785,25,615,19,528,8,270,9,258,8,2853,44,1579,51,1274,38,5285,82,2532,81,2753,83,5031,78,2326,75,2705,82,4939,77,2301,74,2638,80,1316,21,555,18,761,23,1214,19,510,16,704,21,874,14,394,13,480,15,444,7,165,5,279,8,37,33,42,94,55,11,0,21,5,34,9,2
28,136,4,13,319401,4013319401,3194.01,Census Tract 3194.01,G5020,S,2673507,0,33.3855247,-111.9180624,140,92373,319401,Census Tract 3194.01,5480,4186,374,97,219,58,305,241,898,3724,4545,2380,2186,194,1.03203342,21983.6827219,3844815.3984375,8035.50193402,1400000US04013319401,6829,3672,54,3157,46,331,5,279,8,52,2,353,5,192,5_.2,161,5,314,5,122,3,192,6,382,6,185,5,197,6,985,14,680,19,305,10,711,10,448,12,263,8,661,10,450,12,211,7,529,8,248,7,281,9,261,4,124,3,137,4,308,5,131,4,177,6,406,6,209,6,197,6,252,4,118,3,134,4,208,3,74,2,134,4,253,4,100,3,153,5,226,3,75,2,151,5,273,4,58,2,215,7,229,3,117,3,112,4,147,2,62,2,85,3,667,10,314,9,353,11,142,2,36,1,106,3,1140,17,629,17,511,16,1225,18,829,23,396,13,3529,52,2135,58,1394,44,5797,85,3064,83,2733,87,5689,83,3043,83,2646,84,5213,76,2689,73,2524,80,1336,20,486,13,850,27,1224,18,447,12,777,25,1128,17,412,11,716,23,649,10,237,7,412,13,33,30,39,116,50,9,1,25,6,25,5,3
29,102,4,13,319703,4013319703,3197.03,Census Tract 3197.03,G5020,S,2752573,0,33.3851899,-111.9698521,140,92400,319703,Census Tract 3197.03,4348,3053,352,154,176,27,419,167,1083,2511,3691,2235,2023,212,1.06255998,22483.1526466,3958508.22265625,8219.71513194,1400000US04013319703,4302,2413,56,1889,44,327,8,265,11,62,3,150,4,63,3,87,5,65,2,12,1,53,3,362,8,225,9,137,7,506,12,386,16,120,6,367,9,163,7,204,11,268,6,142,6,126,7,235,6,159,7,76,4,351,8,283,12,68,4,201,5,119,5,82,4,116,3,92,4,24,1,205,5,49,2,156,8,208,5,32,1,176,9,424,10,205,9,219,12,157,4,53,2,104,6,135,3,89,4,46,2,76,2,29,1,47,3,149,4,47,2,102,5,215,5,75,3,140,7,83,2,55,2,28,2,625,15,395,16,230,12,785,18,556,23,229,12,2089,49,1358,56,731,39,3677,86,2018,84,1659,88,3677,86,2018,84,1659,88,3286,76,1758,73,1528,81,1149,27,455,19,694,37,1012,24,436,18,576,31,941,22,423,18,518,27,360,8,165,7,195,10,37,32,45,128,57,12,0,34,8,23,9,3
30,170,4,13,810000,4013810000,8100.0,Census Tract 8100,G5020,S,2807185,0,33.3292528,-111.9586283,140,93448,810000,Census Tract 8100,1711,1368,44,11,187,1,38,62,207,1209,1200,665,615,50,1.08363953,27702.0144462,4031903.83984375,10114.76206703,1400000US04013810000,2517,1189,47,1328,53,209,8,111,9,98,7,101,4,64,5,37,3,152,6,69,6,83,6,157,6,87,7,70,5,98,4,16,1,82,6,265,11,98,8,167,13,251,10,161,14,90,7,177,7,94,8,83,6,159,6,51,4,108,8,191,8,97,8,94,7,217,9,73,6,144,11,224,9,103,9,121,9,177,7,77,7,100,8,71,3,61,5,10,1,13,1,0,0,13,1,12,1,12,1,0,0,22,1,15,1,7,1,21,1,0,0,21,2,253,10,133,11,120,9,98,4,47,4,51,4,560,22,291,25,269,20,157,6,56,5,101,8,1107,44,507,43,600,45,2040,81,930,78,1110,84,1957,78,898,76,1059,80,1898,75,858,72,1040,78,316,13,165,14,151,11,237,9,121,10,116,9,139,6,88,7,51,4,55,2,27,2,28,2,36,34,38,90,38,7,0,8,3,31,5,1
31,904,4,13,320001,4013320001,3200.01,Census Tract 3200.01,G5020,S,2948385,0,33.3551618,-111.957211,140,92451,320001,Census Tract 3200.01,7023,3762,1202,389,739,25,523,383,1403,3159,5596,3490,3253,237,1.13814713,28353.008072,4237206.9375,10359.277805,1400000US04013320001,8509,4029,47,4480,53,608,7,386,10,222,5,598,7,382,10,216,5,376,4,150,4,226,5,240,3,169,4,71,2,1238,15,588,15,650,15,1441,17,671,17,770,17,818,10,425,11,393,9,682,8,258,6,424,10,525,6,233,6,292,7,335,4,110,3,225,5,666,8,315,8,351,8,283,3,56,1,227,5,274,3,159,4,115,3,248,3,96,2,152,3,75,1,17,0,58,1,42,1,14,0,28,1,28,0,0,0,28,1,32,0,0,0,32,1,974,11,532,13,442,10,102,1,80,2,22,1,1684,20,998,25,686,15,1376,16,677,17,699,16,4944,58,2344,58,2600,58,6876,81,3060,76,3816,85,6825,80,3031,75,3794,85,6530,77,2844,71,3686,82,699,8,286,7,413,9,579,7,219,5,360,8,425,5,127,3,298,7,102,1,14,0,88,2,29,28,31,90,33,7,0,7,2,26,7,0
32,24,4,13,319705,4013319705,3197.05,Census Tract 3197.05,G5020,S,3848434,0,33.3965759,-111.9520462,140,92406,319705,Census Tract 3197.05,3412,2324,310,182,89,5,377,125,1001,1807,2634,1435,1357,78,1.485586,25987.1392451,5535906.55078125,9505.32852306,1400000US04013319705,3829,2028,53,1801,47,168,4,133,7,35,2,210,6,128,6,82,5,230,6,70,4,160,9,347,9,154,8,193,11,597,16,370,18,227,13,439,12,279,14,160,9,252,7,168,8,84,5,332,9,194,10,138,8,197,5,49,2,148,8,234,6,127,6,107,6,250,7,124,6,126,7,175,5,57,3,118,7,184,5,108,5,76,4,90,2,26,1,64,4,34,1,8,0,26,1,51,1,23,1,28,2,19,1,0,0,19,1,20,1,10,1,10,1,440,12,198,10,242,13,267,7,132,7,135,8,875,23,463,23,412,23,677,18,392,19,285,16,2164,57,1214,60,950,53,3094,81,1624,80,1470,82,2954,77,1565,77,1389,77,2644,69,1478,73,1166,65,398,10,175,9,223,12,298,8,101,5,197,11,214,6,67,3,147,8,90,2,33,2,57,3,29,28,31,113,40,8,0,8,3,32,8,3
33,22,4,13,320100,4013320100,3201.0,Census Tract 3201,G5020,S,4796624,88768,33.4435312,-111.9429174,140,92466,320100,Census Tract 3201,2558,2081,75,53,124,4,128,93,367,1883,2346,1652,1310,342,1.88587654,34045.2151367,7034969.14453125,12447.19012904,1400000US04013320100,3271,1968,60,1303,40,82,3,33,2,49,4,16,1,13,1,3,0,29,1,26,1,3,0,249,8,160,8,89,7,965,30,540,27,425,33,684,21,421,21,263,20,376,12,298,15,78,6,124,4,57,3,67,5,139,4,111,6,28,2,80,2,61,3,19,2,118,4,21,1,97,7,144,4,116,6,28,2,78,2,36,2,42,3,49,2,27,1,22,2,0,0,0,0,0,0,56,2,34,2,22,2,0,0,0,0,0,0,82,3,14,1,68,5,45,1,39,2,6,1,19,1,8,0,11,1,146,5,80,4,66,5,1195,37,692,35,503,39,2537,78,1587,81,950,73,3138,96,1896,96,1242,95,3125,96,1888,96,1237,95,2813,86,1717,87,1096,84,265,8,111,6,154,12,228,7,88,5,140,11,187,6,75,4,112,9,138,4,48,2,90,7,27,28,26,151,11,4,0,6,1,5,3,0
34,169,4,13,810100,4013810100,8101.0,Census Tract 8101,G5020,S,5135584,0,33.3293073,-111.92242,140,93450,810100,Census Tract 8101,6272,5416,105,17,478,7,110,139,499,5065,4925,2440,2369,71,1.98245661,44066.875633,7376151.47265625,16082.6810887,1400000US04013810100,6706,3342,50,3364,50,256,4,114,3,142,4,296,4,110,3,186,6,457,7,236,7,221,7,595,9,285,9,310,9,187,3,103,3,84,3,279,4,149,5,130,4,333,5,219,7,114,3,535,8,309,9,226,7,459,7,261,8,198,6,413,6,196,6,217,7,512,8,220,7,292,9,683,10,299,9,384,11,483,7,262,8,221,7,630,9,326,10,304,9,295,4,123,4,172,5,190,3,61,2,129,4,85,1,69,2,16,1,18,0,0,0,18,1,753,11,346,10,407,12,372,6,191,6,181,5,1381,21,651,20,730,22,410,6,197,6,213,6,2388,36,1326,40,1062,32,5576,83,2831,85,2745,82,5325,79,2691,81,2634,78,5046,75,2597,78,2449,73,1701,25,841,25,860,26,1477,22,708,21,769,23,1218,18,579,17,639,19,293,4,130,4,163,5,44,42,48,99,63,7,0,30,4,34,5,2
35,503,4,13,319910,4013319910,3199.1,Census Tract 3199.10,G5020,S,6557057,5436,33.3385448,-111.9519253,140,92448,319910,Census Tract 3199.10,4011,3304,87,33,394,5,70,118,404,2998,2948,1480,1419,61,2.53327661,37191.1516122,9428276.95703125,13575.15967552,1400000US04013319910,5196,2547,49,2649,51,304,6,211,8,93,4,241,5,162,6,79,3,289,6,102,4,187,7,372,7,205,8,167,6,352,7,205,8,147,6,373,7,78,3,295,11,300,6,174,7,126,5,348,7,174,7,174,7,387,7,174,7,213,8,405,8,220,9,185,7,523,10,242,10,281,11,384,7,169,7,215,8,273,5,146,6,127,5,241,5,113,4,128,5,150,3,75,3,75,3,143,3,50,2,93,4,57,1,30,1,27,1,54,1,17,1,37,1,530,10,264,10,266,10,287,6,153,6,134,5,1121,22,628,25,493,19,437,8,257,10,180,7,2132,41,1010,40,1122,42,4207,81,2017,79,2190,83,4075,78,1919,75,2156,81,3886,75,1790,70,2096,79,918,18,431,17,487,18,745,14,339,13,406,15,645,12,285,11,360,14,254,5,97,4,157,6,40,39,41,96,52,7,0,19,4,33,5,0
36,790,4,13,319704,4013319704,3197.04,Census Tract 3197.04,G5020,S,7855127,44029,33.4141727,-111.970576,140,92404,319704,Census Tract 3197.04,1483,1030,102,45,55,9,159,83,417,822,1224,721,635,86,3.04926128,43214.3011606,11367528.6992188,15820.70646156,1400000US04013319704,1748,1040,59,708,41,55,3,48,5,7,1,51,3,17,2,34,5,81,5,13,1,68,10,28,2,22,2,6,1,290,17,171,16,119,17,269,15,164,16,105,15,290,17,214,21,76,11,156,9,99,10,57,8,35,2,35,3,0,0,93,5,49,5,44,6,110,6,21,2,89,13,93,5,69,7,24,3,50,3,22,2,28,4,69,4,61,6,8,1,25,1,5,1,20,3,19,1,11,1,8,1,23,1,8,1,15,2,11,1,11,1,0,0,132,8,30,3,102,14,15,1,9,1,6,1,202,12,87,8,115,16,303,17,184,18,119,17,1068,61,705,68,363,51,1561,89,962,93,599,85,1546,88,953,92,593,84,1477,85,890,86,587,83,197,11,118,11,79,11,170,10,109,11,61,9,147,8,96,9,51,7,53,3,30,3,23,3,32,32,31,147,25,7,1,11,3,14,6,4
37,143,4,13,318400,4013318400,3184.0,Census Tract 3184,G5020,S,8388218,237790,33.4346464,-111.9122124,140,92325,318400,Census Tract 3184,4650,3214,163,140,162,6,789,176,1533,2577,3880,2396,2100,296,3.3298431,52107.387489,12418983.6640625,19059.4803196,1400000US04013318400,5648,3251,58,2397,42,142,3,98,3,44,2,150,3,107,3,43,2,482,9,292,9,190,8,342,6,248,8,94,4,989,18,552,17,437,18,901,16,411,13,490,20,909,16,541,17,368,15,292,5,181,6,111,5,209,4,113,4,96,4,139,3,126,4,13,1,265,5,103,3,162,7,180,3,39,1,141,6,298,5,267,8,31,1,171,3,73,2,98,4,70,1,26,1,44,2,45,1,10,0,35,2,64,1,64,2,0,0,0,0,0,0,0,0,632,11,399,12,233,10,127,2,43,1,84,4,901,16,540,17,361,15,1204,21,757,23,447,19,3642,65,2046,63,1596,67,4851,86,2731,84,2120,88,4747,84,2711,83,2036,85,4410,78,2437,75,1973,82,648,12,440,14,208,9,591,11,401,12,190,8,350,6,173,5,177,7,109,2,74,2,35,2,29,29,29,136,29,12,0,8,3,21,11,1
