ObjectId,ID,Occupancy_ID_Number,Street,Zip_Code,Census_Tract
1,1,39715,CHARLES ST,40204     ,69.0
2,2,39717,CHARLES ST,40204     ,69.0
3,3,39725,OTTAWA AVE,40214     ,56.0
4,4,39727,DECATUR DR,40218     ,112.0
5,5,39730,MCKAY AVE,40213     ,94.0
6,6,39736,TYLER PKY,40204     ,83.0
7,7,39740,EDENSIDE AVE,40204     ,83.0
8,8,39746,BLUEGRASS AVE,40215     ,44.0
9,9,39747,BLUEGRASS AVE,40215     ,44.0
10,10,39749,BLUEGRASS AVE,40215     ,44.0
11,11,39750,BLUEGRASS AVE,40215     ,44.0
12,12,39752,ALTA AVE,40205     ,85.0
13,13,39757,ALTA AVE,40205     ,85.0
14,14,39759,ALTA AVE,40205     ,85.0
15,15,39760,MAIN ST,40212     ,21.0
16,16,39762,MAIN ST,40212     ,21.0
17,17,39765,MAIN ST,40212     ,21.0
18,18,39767,MAIN ST,40212     ,21.0
19,19,39769,S ARBOR PARK,40214     ,56.0
20,20,39774,E ESPLANADE AVE,40214     ,56.0
21,21,39776,E ESPLANADE AVE,40214     ,56.0
22,22,39782,E ESPLANADE AVE,40214     ,56.0
23,23,39784,E ESPLANADE AVE,402       ,56.0
24,24,39792,E ESPLANADE AVE,40214     ,56.0
25,25,39794,E ESPLANADE AVE,40214     ,56.0
26,26,39800,FRANKLIN ST,40206     ,59.0
27,27,34265,FRANKLIN ST,40206     ,74.0
28,28,39805,W WHITNEY AVE,40214     ,38.0
29,29,39807,FERNWOOD AVE,40205     ,89.0
30,30,39810,CRAIG AVE,40214     ,39.0
31,31,39817,OTTAWA AVE,40214     ,56.0
32,32,39828,ST LOUIS AVE,402       ,16.0
33,33,39831,HUNTINGTON RD,40205     ,87.0
34,34,39838,HUNTINGTON RD,40205     ,87.0
35,35,39842,HUNTINGTON RD,40205     ,87.0
36,36,39847,CHARLES ST,40204     ,69.0
37,37,39849,HUNTINGTON RD,40205     ,87.0
38,38,37504,CHARLES ST,40204     ,69.0
39,39,39852,CHARLES ST,40204     ,69.0
40,40,39853,S 40TH ST,40211     ,9.0
41,41,39859,S 40TH ST,40211     ,9.0
42,42,39860,S 40TH ST,40211     ,9.0
43,43,39862,S 40TH ST,40211     ,9.0
44,44,39864,S 40TH ST,40211     ,9.0
45,45,39654,SCHUFF LN,40205     ,94.0
46,46,39646,SCHUFF LN,40205     ,94.0
47,47,39874,CUNNINGHAM CT,40211     ,12.0
48,48,39879,ST LOUIS AVE,40210     ,27.0
49,49,39881,CUNNINGHAM CT,40211     ,12.0
50,50,39882,CUNNINGHAM CT,40211     ,12.0
51,101,42327,NANZ AVE,40207     ,78.0
52,102,42335,ROANOKE AVE,40205     ,89.0
53,103,42337,EASTERN PKY,40204     ,83.0
54,104,4440,E BRECKINRIDGE ST,40204     ,64.0
55,105,42341,E BRECKINRIDGE ST,40204     ,64.0
56,106,42358,SHADY LN,40205     ,84.0
57,107,43831,S 47TH ST,40211     ,11.0
58,108,43834,THRUSTON AVE,40217     ,93.0
59,109,43842,THRUSTON AVE,40217     ,93.0
60,110,43851,GREENUP RD,40217     ,93.0
61,111,43854,CALDWELL ST,40203     ,62.0
62,112,43858,CALDWELL ST,40203     ,62.0
63,113,43864,W OAK ST,40210     ,27.0
64,114,43864,W OAK ST,40210     ,27.0
65,115,43871,GREENUP RD,40217     ,93.0
66,116,43873,GREENUP RD,40217     ,93.0
67,117,43875,GREENUP RD,40217     ,93.0
68,118,43891,BRUCE AVE,40214     ,123.01
69,119,43893,BRUCE AVE,40214     ,123.01
70,120,43894,BRUCE AVE,40214     ,123.01
71,121,43900,CLARE LN,40206     ,76.02
72,122,43910,ALFORD AVE,40212     ,3.0
73,123,43917,TURQUOISE DR,40214     ,45.0
74,124,43919,TURQUOISE DR,40214     ,45.0
75,125,43920,HEYWOOD AVE,40215     ,37.0
76,126,43922,TURQUOISE DR,40214     ,45.0
77,127,43929,TURQUOISE DR,40214     ,45.0
78,128,43932,MARIPOSA DR,40214     ,45.0
79,129,43934,IROQUOIS AVE,40214     ,90.0
80,130,43958,EDNA RD,40206     ,75.01
81,131,43961,EDNA RD,40206     ,75.01
82,132,43964,DELMAR LN,40215     ,43.02
83,133,43976,ARDMORE DR,40217     ,93.0
84,134,43980,DELOR AVE,40217     ,68.0
85,135,43985,SOUTHSIDE DR,40214     ,56.0
86,136,43987,W EVELYN AVE,40215     ,40.0
87,137,43993,ROSEWOOD AVE,40204     ,83.0
88,138,43995,ROSEWOOD AVE,40204     ,83.0
89,139,44000,ROSEWOOD AVE,40204     ,83.0
90,140,44002,ROSEWOOD AVE,40204     ,83.0
91,141,44217,EIGELBACH AVE,40217     ,70.0
92,142,44221,EIGELBACH AVE,40217     ,70.0
93,143,44231,EIGELBACH AVE,40217     ,70.0
94,144,44234,LAUDERDALE RD,402       ,89.0
95,145,34217,BRENTWOOD AVE,40215     ,40.0
96,146,44238,W OAK ST,40210     ,27.0
97,147,44241,W OAK ST,40210     ,27.0
98,148,44248,W OAK ST,40210     ,27.0
99,149,44251,W OAK ST,40210     ,27.0
100,150,44253,W OAK ST,40210     ,27.0
101,301,2475,S 3RD ST,40203     ,51.0
102,302,37824,CECIL AVE,40211     ,12.0
103,303,37825,HALE AVE,40211     ,10.0
104,304,18483,W MUHAMMAD ALI BLVD,40203     ,24.0
105,305,23875,HAWTHORN HL,40204     ,83.0
106,306,37844,ALGONQUIN PKY,40211     ,14.0
107,307,37845,PACIFIC CT,402       ,14.0
108,308,37846,CARLISLE AVE,40215     ,38.0
109,309,37871,CONESTOGA AVE,40210     ,15.0
110,310,37876,FAYWOOD WAY,40215     ,39.0
111,311,37880,BANK ST,40212     ,2.0
112,312,37880,BANK ST,40212     ,2.0
113,313,37881,S 35TH ST,40211     ,11.0
114,314,37889,FRANKLIN AVE,40213     ,114.03
115,315,37894,OSAGE AVE,40210     ,17.0
116,316,37895,PRENTICE ST,40210     ,27.0
117,317,37902,STRAND AVE,40205     ,89.0
118,318,37908,RIVERVIEW AVE,40211     ,11.0
119,319,37909,BERNHEIM LN,40210     ,28.0
120,320,37912,COMPTON ST,40208     ,37.0
121,321,37923,CECIL AVE,40211     ,11.0
122,322,37924,W MAIN ST,40212     ,3.0
123,323,37926,TAYLOR BLVD,40214     ,46.0
124,324,37929,SLEVIN ST,40212     ,21.0
125,325,12064,E ORMSBY AVE,40204     ,65.0
126,326,37943,BICKNELL AVE,40215     ,40.0
127,327,37944,W MADISON ST,40203     ,24.0
128,328,37944,W MADISON ST,40203     ,24.0
129,329,37946,HUDSON AVE,40211     ,12.0
130,330,37952,DIXDALE AVE,40210     ,128.01
131,331,37955,CYPRESS ST,40210     ,15.0
132,332,36832,BEECH ST,40210     ,128.01
133,333,37972,CALDER CT,40205     ,96.0
134,334,37984,WHEELER AVE,40215     ,43.02
135,335,37985,BERRY BLVD,40215     ,39.0
136,336,37991,S 31ST ST,40210     ,15.0
137,337,37992,LEHIGH AVE,40215     ,44.0
138,338,37993,S 15TH ST,40210     ,27.0
139,339,37994,RADIANCE RD,402       ,109.02
140,340,38002,CRAIG AVE,40215     ,43.02
141,341,28301,ROGERS ST,40204     ,81.0
142,342,28319,ROGERS ST,40204     ,81.0
143,343,28310,ROGERS ST,40204     ,81.0
144,344,28307,ROGERS ST,40204     ,81.0
145,345,28331,ROGERS ST,40204     ,81.0
146,346,42360,SHADY LN,40205     ,84.0
147,347,42367,SHADY LN,40205     ,84.0
148,348,42369,SHADY LN,40205     ,84.0
149,349,42371,SHADY LN,40205     ,84.0
150,350,24236,GRIFFITHS AVE,40203     ,23.0
151,51,39884,ALTA AVE,40205     ,85.0
152,52,32362,WEAVER CT,40211     ,14.0
153,53,39891,WEAVER CT,40211     ,14.0
154,54,39894,WEAVER CT,40211     ,14.0
155,55,39896,ALTA AVE,40205     ,85.0
156,56,39279,W MADISON ST,40203     ,24.0
157,57,39284,W MADISON ST,40203     ,24.0
158,58,5708,S 3RD ST,40214     ,41.0
159,59,42167,GEORGE UNSELD TER,40203     ,24.0
160,60,42169,BOLLING AVE,40210     ,16.0
161,61,42171,WOLFE AVE,40213     ,94.0
162,62,42173,WOLFE AVE,40213     ,94.0
163,63,42176,WOLFE AVE,40213     ,94.0
164,64,42178,WOLFE AVE,40213     ,94.0
165,65,42180,GEORGE UNSELD TER,40203     ,24.0
166,66,42182,GEORGE UNSELD TER,40203     ,24.0
167,67,42187,GEORGE UNSELD TER,40203     ,24.0
168,68,32362,WEAVER CT,40211     ,14.0
169,69,42201,WILLIAM E SUMMERS III AVE,40211     ,14.0
170,70,35759,STAFFORD AVE,40216     ,123.01
171,71,42224,SCHILLER AVE,40204     ,69.0
172,72,38202,N 28TH ST,40212     ,3.0
173,73,42229,HUON DR,40218     ,112.0
174,74,42218,WELLER AVE,40215     ,36.0
175,75,13390,RODMAN ST,40208     ,36.0
176,76,42234,SUNSET AVE,40211     ,12.0
177,77,42236,SUNSET AVE,40211     ,12.0
178,78,42244,SUNSET AVE,40211     ,12.0
179,79,42246,SUNSET AVE,40211     ,12.0
180,80,42251,S 38TH ST,40211     ,9.0
181,81,42254,E MUHAMMAD ALI BLVD,402       ,59.0
182,82,42264,GRIFFIN GATE RD,40205     ,94.0
183,83,42267,WINDSOR PL,40204     ,83.0
184,84,42269,WINDSOR PL,40204     ,83.0
185,85,42273,S 9TH ST,402       ,27.0
186,86,42279,E MUHAMMAD ALI BLVD,402       ,59.0
187,87,42280,LYNNHURST AVE,40215     ,44.0
188,88,42287,ALFORD AVE,40212     ,21.0
189,89,42290,S 18TH ST,402       ,24.0
190,90,30849,S 18TH ST,40203     ,24.0
191,91,42292,ALFORD AVE,40212     ,21.0
192,92,33119,ALFORD AVE,40212     ,21.0
193,93,42299,ALFORD AVE,40212     ,21.0
194,94,42302,S 38TH ST,40211     ,7.0
195,95,42309,WOLFE AVE,40213     ,94.0
196,96,42311,WOLFE AVE,40213     ,94.0
197,97,42313,WOLFE AVE,40213     ,94.0
198,98,42316,WOLFE AVE,40213     ,94.0
199,99,42318,WOLFE AVE,40213     ,94.0
200,100,42325,NANZ AVE,40207     ,78.0
201,251,37676,CHATHAM RD,40218     ,110.03
202,252,37676,CHATHAM RD,40218     ,110.03
203,253,37680,MULBERRY ST,40217     ,68.0
204,254,37682,ALEXANDER AVE,40204     ,68.0
205,255,37683,W OAK ST,40210     ,16.0
206,256,37685,HIKES LN,40220     ,109.02
207,257,30681,PARTHENIA AVE,40215     ,43.01
208,258,30399,S 19TH ST,40203     ,24.0
209,259,37709,RANSDELL AVE,40204     ,82.0
210,260,37685,HIKES LN,40220     ,109.02
211,261,31617,NICHOLS MEADOW CIR,40215     ,43.01
212,262,37721,S SHELBY ST,40203     ,62.0
213,263,37698,ALLISON WAY,40220     ,109.01
214,264,24074,ST XAVIER ST,40212     ,23.0
215,265,37747,WARNOCK ST,40201     ,71.0
216,266,37748,W ORMSBY AVE,40210     ,17.0
217,267,37750,RAWLINGS ST,40217     ,71.0
218,268,37751,SOUTHVIEW DR,40214     ,122.02
219,269,37764,ALGONQUIN PKY,40208     ,36.0
220,270,37765,CLEVELAND BLVD,40206     ,76.03
221,271,34846,W BURNETT AVE,40210     ,16.0
222,272,34846,W BURNETT AVE,40210     ,16.0
223,273,29179,W ORMSBY AVE,40210     ,27.0
224,274,37778,N 43RD ST,40212     ,4.0
225,275,22588,S 24TH ST,40211     ,18.0
226,276,37786,N 42ND ST,40212     ,4.0
227,277,22588,S 24TH ST,40211     ,18.0
228,278,37789,W OAK ST,40210     ,27.0
229,279,37789,W OAK ST,40210     ,27.0
230,280,37796,RIVER PARK DR,40211     ,9.0
231,281,37798,HUMLER ST,40210     ,18.0
232,282,37798,HUMLER ST,40210     ,18.0
233,283,37800,MEADOWCREEK DR,40218     ,112.0
234,284,37801,S 6TH ST,402       ,44.0
235,285,36223,S 38TH ST,40211     ,14.0
236,286,34420,SCHILLER AVE,40204     ,69.0
237,287,35236,S 41ST ST,40211     ,11.0
238,288,28537,RUFER AVE,40204     ,64.0
239,289,28746,RUFER AVE,40204     ,64.0
240,290,37806,GARLAND AVE,40210     ,18.0
241,291,37806,GARLAND AVE,40210     ,18.0
242,292,37807,GEIGER ST,402       ,59.0
243,293,37808,DIXIE HWY,40210     ,28.0
244,294,37809,MELBOURNE AVE,40220     ,109.02
245,295,32967,W JEFFERSON ST,40212     ,24.0
246,296,37819,N BIRCHWOOD AVE,40206     ,76.01
247,297,32501,SCHILLER AVE,40204     ,69.0
248,298,37826,S 35TH ST,40211     ,14.0
249,299,29670,W MUHAMMAD ALI BLVD,40212     ,24.0
250,300,4276,W MUHAMMAD ALI BLVD,40212     ,24.0
251,201,44438,NORTON AVE,40213     ,118.0
252,202,44444,PARK BROOK LN,40213     ,118.0
253,203,44446,PARK BROOK LN,40213     ,118.0
254,204,44450,PARK BROOK LN,40213     ,118.0
255,205,44456,S 6TH ST,40208     ,27.0
256,206,37636,WOODRUFF AVE,40215     ,39.0
257,207,41404,BELQUIN RD,40210     ,127.01
258,208,44482,GRANDVIEW AVE,40207     ,105.0
259,209,44484,GRANDVIEW AVE,40207     ,105.0
260,210,44489,ALGER AVE,40214     ,56.0
261,211,44492,ALGER AVE,40214     ,56.0
262,212,44509,EIGELBACH AVE,40217     ,70.0
263,213,44510,EIGELBACH AVE,40217     ,70.0
264,214,31458,NORTHWESTERN PKY,40203     ,2.0
265,215,31448,NORTHWESTERN PKY,40203     ,2.0
266,216,31427,NELLIGAN AVE,40203     ,2.0
267,217,31451,NORTHWESTERN PKY,40203     ,2.0
268,218,31824,N 17TH ST,40203     ,2.0
269,219,31829,N 18TH ST,40203     ,2.0
270,220,37772,HENDERSON AVE,40213     ,114.03
271,221,34979,HENDERSON AVE,40213     ,114.03
272,222,44515,HENDERSON AVE,40213     ,114.03
273,223,44517,HENDERSON AVE,40213     ,114.03
274,224,44524,ESTELE AVE,40214     ,90.0
275,225,44526,MILES AVE,40214     ,90.0
276,226,44532,LINCOLN AVE,40213     ,94.0
277,227,31099,HIGHLAND AVE,40204     ,64.0
278,228,37468,S 32ND ST,40211     ,15.0
279,229,2475,S 3RD ST,40203     ,51.0
280,230,37475,LAHNNA DR,40216     ,123.01
281,231,5461,W MAIN ST,40212     ,23.0
282,232,37500,SHERRILL AVE,40211     ,14.0
283,233,31096,HIGHLAND AVE,40204     ,64.0
284,234,2475,S 3RD ST,40203     ,51.0
285,235,37567,W KENTUCKY ST,40210     ,17.0
286,236,37567,W KENTUCKY ST,40210     ,17.0
287,237,37569,SHERWOOD AVE,40205     ,85.0
288,238,37569,SHERWOOD AVE,40205     ,85.0
289,239,37577,W LEE ST,40210     ,16.0
290,240,37577,W LEE ST,40210     ,16.0
291,241,37578,ARCADE AVE,40215     ,36.0
292,242,37579,W FAIRMONT AVE,40214     ,41.0
293,243,22691,DATE ST,40210     ,18.0
294,244,37664,BONNYCASTLE AVE,40204     ,84.0
295,245,37665,FAIRLAND PL,40211     ,11.0
296,246,37666,S 24TH ST,40211     ,15.0
297,247,37667,N 29TH ST,40212     ,2.0
298,248,37668,Berry BLVD,40215     ,39.0
299,249,37668,Berry BLVD,40215     ,39.0
300,250,37675,LARCHMONT AVE,40205     ,39.0
301,351,34689,GRIFFITHS AVE,40212     ,23.0
302,352,24219,GRIFFITHS AVE,40203     ,23.0
303,353,23989,N 18TH ST,40203     ,23.0
304,354,23994,N 18TH ST,40203     ,23.0
305,355,23999,N 18TH ST,40203     ,23.0
306,356,23996,N 18TH ST,40203     ,23.0
307,357,24000,N 18TH ST,40203     ,23.0
308,358,24017,N 18TH ST,40203     ,2.0
309,359,31907,OWEN ST,40203     ,23.0
310,360,31910,OWEN ST,40203     ,23.0
311,361,31902,OWEN ST,40203     ,23.0
312,362,31900,OWEN ST,40203     ,23.0
313,363,42836,STARLITE DR,40207     ,78.0
314,364,42840,STARLITE DR,40207     ,78.0
315,365,42839,N BIRCHWOOD AVE,40206     ,76.01
316,366,42842,STARLITE DR,40207     ,78.0
317,367,42846,EDGELAND AVE,40204     ,83.0
318,368,42849,EDGELAND AVE,40204     ,83.0
319,369,42853,WINDSOR PL,40204     ,83.0
320,370,42862,N 26TH ST,40212     ,21.0
321,371,35682,N 26TH ST,40212     ,21.0
322,372,42868,FAY AVE,40214     ,90.0
323,373,42869,FAY AVE,40214     ,90.0
324,374,42874,N 26TH ST,40212     ,21.0
325,375,42876,N 26TH ST,40212     ,21.0
326,376,42878,REGATTA WAY,40211     ,14.0
327,377,42884,BOURBON AVE,40213     ,114.03
328,378,42886,BOURBON AVE,40213     ,114.03
329,379,42892,BOURBON AVE,40213     ,114.03
330,380,42894,AURORA DR,40214     ,91.04
331,381,42906,PALATKA RD,40214     ,91.04
332,382,42911,PALATKA RD,40214     ,91.04
333,383,42913,PALATKA RD,40214     ,91.04
334,384,42918,SAMUEL ST,40204     ,69.0
335,385,42926,SAMUEL ST,40204     ,69.0
336,386,42928,SPEED AVE,40205     ,88.0
337,387,42939,ATWOOD ST,40208     ,53.0
338,388,42943,ST XAVIER ST,40212     ,3.0
339,389,42944,HALE AVE,40211     ,12.0
340,390,42953,EVERETT AVE,40204     ,82.0
341,391,42955,EVERETT AVE,40204     ,82.0
342,392,42963,S 24TH ST,40210     ,16.0
343,393,42741,BOURBON AVE,40213     ,94.0
344,394,42966,BOURBON AVE,40213     ,114.03
345,395,42743,BOURBON AVE,40213     ,114.03
346,396,42746,BOURBON AVE,40213     ,114.03
347,397,42748,BOURBON AVE,40213     ,114.03
348,398,42750,BOURBON AVE,40213     ,114.03
349,399,42968,VARBLE AVE,402       ,11.0
350,400,42970,VARBLE AVE,40211     ,11.0
351,151,34053,W OAK ST,40210     ,27.0
352,152,44259,W OAK ST,40210     ,27.0
353,153,44261,W OAK ST,40210     ,27.0
354,154,35711,W OAK ST,40210     ,27.0
355,155,44266,W OAK ST,40210     ,27.0
356,156,44268,W OAK ST,40210     ,27.0
357,157,44271,W OAK ST,40210     ,27.0
358,158,37134,W OAK ST,40210     ,27.0
359,159,44274,W OAK ST,40210     ,27.0
360,160,44276,W OAK ST,40210     ,27.0
361,161,44284,ROWAN ST,40212     ,3.0
362,162,44287,DUNCAN ST,40212     ,23.0
363,163,44289,DUNCAN ST,40212     ,23.0
364,164,44291,DUNCAN ST,40212     ,23.0
365,165,44292,DUNCAN ST,40212     ,23.0
366,166,44294,DUNCAN ST,40212     ,23.0
367,167,44305,BRUCE AVE,40214     ,123.01
368,168,44307,LINDBERGH DR,40208     ,36.0
369,169,44310,BRUCE AVE,40214     ,123.01
370,170,44316,LINCOLN AVE,40213     ,94.0
371,171,44319,LINCOLN AVE,40213     ,94.0
372,172,44320,LINCOLN AVE,40213     ,94.0
373,173,44326,WINDSOR PL,40204     ,83.0
374,174,44327,WINDSOR PL,40204     ,83.0
375,175,44330,N KEATS AVE,40206     ,74.0
376,176,44336,FRANKLIN AVE,40213     ,94.0
377,177,44337,FRANKLIN AVE,40213     ,94.0
378,178,44339,FRANKLIN AVE,40213     ,94.0
379,179,44341,FRANKLIN AVE,40213     ,94.0
380,180,44343,FRANKLIN AVE,40213     ,94.0
381,181,44348,FRANKLIN AVE,40213     ,94.0
382,182,41404,BELQUIN RD,40210     ,127.01
383,183,5154,S 7TH ST,40203     ,50.0
384,184,44354,OTTAWA AVE,40215     ,56.0
385,185,44356,EMILY RD,40206     ,76.02
386,186,44359,EMILY RD,40206     ,76.02
387,187,44363,EMILY RD,40206     ,76.02
388,188,44366,STAFFORD AVE,40215     ,123.01
389,189,44368,STAFFORD AVE,40215     ,123.01
390,190,44373,STAFFORD AVE,40215     ,123.01
391,191,38408,W CHESTNUT ST,40211     ,24.0
392,192,44378,STAFFORD AVE,40215     ,123.01
393,193,44384,HEATHER LN,40218     ,109.01
394,194,44396,NORTON AVE,40213     ,118.0
395,195,44398,NORTON AVE,40213     ,118.0
396,196,44405,LINCOLN AVE,40212     ,94.0
397,197,44407,ALFRESCO PL,40205     ,89.0
398,198,44417,ALFRESCO PL,40205     ,89.0
399,199,44429,WINDSOR PL,40204     ,83.0
400,200,44436,NORTON AVE,40213     ,118.0
401,401,42972,VARBLE AVE,40211     ,11.0
402,402,30001,CEDAR ST,40203     ,24.0
403,403,29895,S 40TH ST,40211     ,7.0
404,404,42982,GRAND AVE,40211     ,12.0
405,405,42984,GRAND AVE,40211     ,12.0
406,406,42985,GRAND AVE,40211     ,12.0
407,407,42987,W CHESTNUT ST,40203     ,24.0
408,408,42987,W CHESTNUT ST,40203     ,24.0
409,409,36963,W CHESTNUT ST,40203     ,24.0
410,410,32546,W CHESTNUT ST,40211     ,27.0
411,411,18143,W CHESTNUT ST,40203     ,24.0
412,412,42991,SPEED AVE,40205     ,88.0
413,413,42993,W CHESTNUT ST,40203     ,24.0
414,414,42996,W CHESTNUT ST,40203     ,24.0
415,415,42998,W CHESTNUT ST,40203     ,24.0
416,416,43006,W CHESTNUT ST,40203     ,24.0
417,417,43008,W CHESTNUT ST,40203     ,24.0
418,418,43012,W CHESTNUT ST,40203     ,24.0
419,419,43016,W CHESTNUT ST,40203     ,24.0
420,420,43018,SPEED AVE,40205     ,88.0
421,421,43026,CLOVERLEA RD,40206     ,87.0
422,422,43031,CLOVERLEA RD,40206     ,87.0
423,423,43034,CLOVERLEA RD,40206     ,87.0
424,424,43470,MARSHALL ST,40204     ,49.0
425,425,20625,MARSHALL ST,40204     ,49.0
426,426,43475,MARSHALL ST,40204     ,49.0
427,427,43480,N WENZEL ST,40204     ,49.0
428,428,43489,WINDSOR PL,40204     ,83.0
429,429,34597,RAMMERS AVE,40204     ,69.0
430,430,43499,RAMMERS AVE,40204     ,69.0
431,431,43500,RAMMERS AVE,40204     ,69.0
432,432,43503,RAMMERS AVE,40204     ,69.0
433,433,43526,S 26TH ST,40211     ,6.0
434,434,43529,RAMMERS AVE,40204     ,69.0
435,435,43528,CRAIG AVE,40215     ,43.01
436,436,43532,RAMMERS AVE,40204     ,69.0
437,437,43534,RAMMERS AVE,40204     ,69.0
438,438,43539,CHARLES ST,40204     ,69.0
439,439,43546,CHARLES ST,40204     ,69.0
440,440,43548,SOUTHWESTERN PKY,40211     ,11.0
441,441,43551,CHARLES ST,40204     ,69.0
442,442,43553,SOUTHWESTERN PKY,40211     ,11.0
443,443,43563,GARLAND AVE,40211     ,11.0
444,444,43565,GARLAND AVE,40211     ,11.0
445,445,43577,THRUSTON AVE,40217     ,93.0
446,446,43579,THRUSTON AVE,40217     ,93.0
447,501,39820,OTTAWA AVE,40214     ,56.0
448,447,43580,THRUSTON AVE,40217     ,93.0
449,448,43582,SOUTHWESTERN PKY,40211     ,11.0
450,449,43585,SOUTHWESTERN PKY,40211     ,11.0
451,450,43590,S 38TH ST,40211     ,7.0
452,701,44749,AMBER WAY,40214     ,45.0
453,502,39829,HUNTINGTON RD,40205     ,87.0
454,503,39836,HUNTINGTON RD,40205     ,87.0
455,504,39839,CHARLES ST,40204     ,69.0
456,505,39841,HUNTINGTON RD,40205     ,87.0
457,506,39848,HUNTINGTON RD,40205     ,87.0
458,507,39858,S 40TH ST,40211     ,9.0
459,508,39861,S 40TH ST,40211     ,9.0
460,509,39863,S 40TH ST,40211     ,9.0
461,510,39865,S 40TH ST,40211     ,9.0
462,511,39870,S 40TH ST,40211     ,9.0
463,512,39873,CUNNINGHAM CT,40211     ,12.0
464,513,39885,ALTA AVE,40205     ,85.0
465,514,33426,CUNNINGHAM CT,40211     ,12.0
466,515,39887,CUNNINGHAM CT,40211     ,12.0
467,516,39890,WEAVER CT,40211     ,14.0
468,517,39895,ALTA AVE,40205     ,85.0
469,518,39897,ALTA AVE,40205     ,85.0
470,519,39280,W MADISON ST,40203     ,24.0
471,520,39283,W MADISON ST,40203     ,24.0
472,521,29167,GREEN ALY,40202     ,24.0
473,522,42161,NANZ AVE,402       ,78.0
474,523,42170,WOLFE AVE,402       ,94.0
475,524,42179,WOLFE AVE,40213     ,94.0
476,525,42181,WOLFE AVE,40213     ,94.0
477,526,42186,WOLFE AVE,40213     ,94.0
478,527,42188,GEORGE UNSELD TER,40203     ,24.0
479,528,42199,W MADISON ST,40203     ,24.0
480,529,28449,ROANOKE AVE,40204     ,84.0
481,530,32984,JAEGER AVE,40205     ,84.0
482,531,42209,CLARICE WAY,40215     ,123.01
483,532,42210,CLARICE WAY,40215     ,123.01
484,533,42219,CLARICE WAY,40215     ,123.01
485,534,42221,CLARICE WAY,40215     ,123.01
486,535,28033,S 40TH ST,40211     ,14.0
487,536,42233,SUNSET AVE,40211     ,12.0
488,537,42235,SUNSET AVE,40211     ,12.0
489,538,42243,CLAYBORNE RD,40214     ,123.01
490,539,42245,SUNSET AVE,40211     ,12.0
491,540,42250,S 38TH ST,40211     ,9.0
492,541,42252,S 38TH ST,40211     ,9.0
493,542,42257,S 38TH ST,40211     ,9.0
494,543,42259,GRIFFIN GATE RD,40205     ,94.0
495,544,42261,GRIFFIN GATE RD,40205     ,94.0
496,545,42266,E MUHAMMAD ALI BLVD,402       ,59.0
497,546,42271,WINDSOR PL,40204     ,83.0
498,702,43271,CAMDEN AVE,40215     ,44.0
499,547,42272,S 9TH ST,402       ,27.0
500,703,43277,DIXDALE AVE,40210     ,128.01
501,548,42281,LYNNHURST AVE,40215     ,44.0
502,704,43278,DIXDALE AVE,40210     ,128.01
503,549,42288,ALFORD AVE,40212     ,21.0
504,705,28374,CHRISTY AVE,40204     ,64.0
505,550,42291,ALFORD AVE,40212     ,21.0
506,706,28372,CHRISTY AVE,40204     ,64.0
507,707,28381,CHRISTY AVE,40204     ,64.0
508,708,43283,ST CECILIA ST,40212     ,21.0
509,709,28388,CHRISTY AVE,40204     ,64.0
510,710,43285,S 20TH ST,40210     ,24.0
511,711,43288,ALLGEIER CT,40213     ,113.01
512,712,43291,ALLGEIER CT,40213     ,113.01
513,713,43296,COLONEL SANDERS LN,40213     ,113.01
514,714,43298,MULBERRY ST,40217     ,68.0
515,715,43300,MULBERRY ST,40217     ,68.0
516,716,43305,EDGELAND AVE,40204     ,83.0
517,717,43307,EDGELAND AVE,40204     ,83.0
518,718,43315,EDGELAND AVE,40204     ,83.0
519,719,43317,WINDSOR PL,40204     ,83.0
520,720,43320,S 43RD ST,40211     ,12.0
521,721,37842,BEECH ST,40211     ,128.01
522,722,43232,S 43RD ST,40211     ,12.0
523,723,43327,ROSEWELL AVE,40211     ,12.0
524,724,43330,ROSEWELL AVE,40211     ,12.0
525,725,43332,ROSEWELL AVE,40211     ,12.0
526,726,43342,REGATTA WAY,40211     ,12.0
527,727,43344,REGATTA WAY,40211     ,12.0
528,728,43345,REGATTA WAY,40211     ,12.0
529,729,43354,SPEED AVE,40205     ,88.0
530,730,43359,SPEED AVE,40205     ,89.0
531,731,30036,CEDAR ST,40203     ,24.0
532,732,28455,CEDAR ST,40212     ,24.0
533,733,28477,CEDAR ST,40212     ,24.0
534,734,28236,CEDAR ST,40210     ,27.0
535,735,28359,CEDAR ST,40212     ,24.0
536,736,43363,N 42ND ST,40212     ,4.0
537,737,28357,CEDAR ST,40212     ,24.0
538,738,28350,CEDAR ST,40212     ,24.0
539,739,43368,DATE ST,40210     ,18.0
540,740,28344,CEDAR ST,40212     ,24.0
541,741,28342,CEDAR ST,40212     ,24.0
542,742,43373,S 34TH ST,40211     ,7.0
543,743,43374,S 34TH ST,40210     ,7.0
544,744,28317,CEDAR ST,40212     ,24.0
545,745,43380,S 34TH ST,40210     ,7.0
546,746,43382,S 34TH ST,40210     ,7.0
547,747,43389,S 34TH ST,40210     ,7.0
548,748,43390,PALATKA RD,40214     ,91.04
549,749,43399,S 34TH ST,40210     ,7.0
550,750,28628,CEDAR ST,40212     ,24.0
551,551,30859,S 18TH ST,40203     ,24.0
