GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21800861,1610612745,HOU,Houston,201569,Eric Gordon,F,,8:53,113.9,116.7,96.2,94.1,17.7,22.5,0.222,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.76,94.54,78.78,18,0.09
21800861,1610612745,HOU,Houston,200782,P.J. Tucker,F,,8:25,124.7,143.8,96.4,93.3,28.3,50.4,0.125,0.0,33.3,0.0,0.111,0.05,0.0,0.75,0.75,0.095,0.093,93.97,88.38,73.65,16,0.157
21800861,1610612745,HOU,Houston,202702,Kenneth Faried,C,,6:29,126.5,130.8,136.1,133.3,-9.6,-2.6,0.0,0.0,0.0,0.143,0.2,0.167,0.0,1.0,1.0,0.2,0.208,93.29,92.54,77.12,13,0.186
21800861,1610612745,HOU,Houston,201935,James Harden,G,,8:25,124.7,143.8,96.4,93.3,28.3,50.4,0.0,0.0,0.0,0.182,0.111,0.15,0.0,0.583,0.603,0.571,0.56,93.97,88.38,73.65,16,0.392
21800861,1610612745,HOU,Houston,101108,Chris Paul,G,,8:53,113.9,116.7,96.2,94.1,17.7,22.5,0.286,0.0,25.0,0.0,0.182,0.095,0.0,0.417,0.417,0.3,0.294,94.76,94.54,78.78,18,0.149
21800861,1610612745,HOU,Houston,202697,Iman Shumpert,,,6:38,100.0,107.7,151.5,150.0,-51.5,-42.3,0.167,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.118,93.64,90.45,75.38,13,-0.029
21800861,1610612745,HOU,Houston,101123,Gerald Green,,,6:38,100.0,107.7,151.5,150.0,-51.5,-42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.176,93.64,90.45,75.38,13,-0.088
21800861,1610612745,HOU,Houston,2403,Nene,,,5:29,100.0,109.1,82.0,80.0,18.0,29.1,0.0,0.0,0.0,0.111,0.0,0.063,0.0,0.0,0.0,0.067,0.067,95.21,91.89,76.57,11,-0.13
21800861,1610612750,MIN,Minnesota,2736,Luol Deng,F,,8:06,114.2,112.5,76.5,76.5,37.7,36.0,0.0,0.0,0.0,0.1,0.154,0.13,0.0,0.667,0.515,0.182,0.184,97.05,97.76,81.46,16,0.107
21800861,1610612750,MIN,Minnesota,203967,Dario Saric,F,,5:59,92.9,90.9,115.4,125.0,-22.4,-34.1,0.25,1.0,33.3,0.286,0.111,0.188,33.3,0.0,0.0,0.125,0.127,95.28,92.23,76.86,11,0.061
21800861,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,C,,5:59,92.9,90.9,115.4,125.0,-22.4,-34.1,0.0,0.0,0.0,0.143,0.111,0.125,20.0,0.5,0.5,0.313,0.317,95.28,92.23,76.86,11,0.152
21800861,1610612750,MIN,Minnesota,1629006,Josh Okogie,G,,7:25,125.4,114.3,142.5,157.1,-17.1,-42.9,0.333,0.0,50.0,0.0,0.125,0.077,0.0,0.0,0.0,0.133,0.145,91.25,90.61,75.51,14,0.0
21800861,1610612750,MIN,Minnesota,201952,Jeff Teague,G,,8:25,96.4,93.3,124.7,143.8,-28.3,-50.4,0.0,0.0,0.0,0.0,0.091,0.05,20.0,0.5,0.798,0.25,0.256,93.97,88.38,73.65,15,0.196
21800861,1610612750,MIN,Minnesota,201959,Taj Gibson,,,5:59,130.1,127.3,112.5,116.7,17.6,10.6,0.0,0.0,0.0,0.2,0.286,0.25,0.0,1.0,1.042,0.25,0.255,93.06,92.26,76.88,11,0.25
21800861,1610612750,MIN,Minnesota,201565,Derrick Rose,,,8:06,114.2,112.5,76.5,76.5,37.7,36.0,0.333,2.0,22.2,0.1,0.154,0.13,11.1,0.333,0.333,0.318,0.322,97.05,97.76,81.46,16,0.125
21800861,1610612750,MIN,Minnesota,201573,Jerryd Bayless,,,7:25,125.4,114.3,142.5,157.1,-17.1,-42.9,0.167,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.25,90.61,75.51,14,0.025
21800861,1610612750,MIN,Minnesota,201229,Anthony Tolliver,,,2:26,106.4,100.0,147.1,160.0,-40.7,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.74,88.77,73.97,4,0.0
