GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21600234,1610612751,BKN,Brooklyn,202711,Bojan Bogdanovic,F,,4:45,107.8,110.0,92.9,90.9,14.9,19.1,0.0,0.0,0.0,0.0,0.6,0.375,0.0,0.75,0.75,0.2,0.196,105.9,106.11,88.42,10,0.5
21600234,1610612751,BKN,Brooklyn,202344,Trevor Booker,F,,2:14,131.6,140.0,123.0,120.0,8.6,20.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,109.61,107.46,89.55,5,0.167
21600234,1610612751,BKN,Brooklyn,201572,Brook Lopez,C,,4:45,107.8,110.0,92.9,90.9,14.9,19.1,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.025,0.3,0.294,105.9,106.11,88.42,10,0.4
21600234,1610612751,BKN,Brooklyn,203930,Sean Kilpatrick,G,,4:45,107.8,110.0,92.9,90.9,14.9,19.1,0.333,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.568,0.1,0.098,105.9,106.11,88.42,10,-0.1
21600234,1610612751,BKN,Brooklyn,1627785,Isaiah Whitehead,G,,11:48,123.8,123.1,97.6,100.0,26.2,23.1,0.545,6.0,60.0,0.0,0.133,0.08,10.0,0.0,0.347,0.138,0.139,106.74,105.76,88.14,26,0.132
21600234,1610612751,BKN,Brooklyn,203925,Joe Harris,,,7:03,134.3,131.3,100.8,100.0,33.5,31.3,0.143,1.0,25.0,0.0,0.1,0.059,25.0,0.75,0.75,0.158,0.161,107.3,108.94,90.78,16,0.056
21600234,1610612751,BKN,Brooklyn,1627812,Yogi Ferrell,,,7:03,134.3,131.3,100.8,100.0,33.5,31.3,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.387,0.263,0.268,107.3,108.94,90.78,16,-0.085
21600234,1610612751,BKN,Brooklyn,203461,Anthony Bennett,,,9:34,121.8,119.0,91.9,95.2,29.9,23.8,0.0,0.0,0.0,0.2,0.154,0.174,0.0,0.6,0.633,0.25,0.255,106.07,105.37,87.8,21,0.203
21600234,1610612751,BKN,Brooklyn,1626191,Chris McCullough,,,7:03,134.3,131.3,100.8,100.0,33.5,31.3,0.0,0.0,0.0,0.143,0.2,0.176,0.0,0.75,0.788,0.211,0.215,107.3,108.94,90.78,16,0.239
21600234,1610612754,IND,Indiana,203922,Glenn Robinson III,F,,11:48,97.6,100.0,123.8,123.1,-26.2,-23.1,0.0,0.0,0.0,0.0,0.3,0.12,0.0,0.5,0.525,0.172,0.175,106.74,105.76,88.14,26,0.044
21600234,1610612754,IND,Indiana,201155,Rodney Stuckey,,,7:02,108.7,113.3,112.7,114.3,-4.0,-1.0,0.25,1.0,16.7,0.0,0.167,0.071,16.7,1.0,0.773,0.294,0.3,101.82,98.96,82.46,15,0.217
21600234,1610612754,IND,Indiana,2744,Al Jefferson,,,6:12,117.6,107.1,121.2,123.1,-3.7,-15.9,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.75,0.75,0.357,0.392,100.49,104.52,87.1,14,0.083
21600234,1610612754,IND,Indiana,201166,Aaron Brooks,,,8:05,100.6,100.0,121.3,115.0,-20.7,-15.0,0.125,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.101,112.35,115.79,96.49,19,-0.031
21600234,1610612754,IND,Indiana,202730,Lavoy Allen,,,11:48,97.6,100.0,123.8,123.1,-26.2,-23.1,0.0,0.0,0.0,0.133,0.2,0.16,0.0,0.5,0.5,0.069,0.07,106.74,105.76,88.14,26,0.022
21600234,1610612754,IND,Indiana,1626202,Joe Young,,,8:29,85.3,88.9,135.0,131.6,-49.7,-42.7,0.8,0.0,57.1,0.0,0.125,0.05,0.0,0.333,0.333,0.143,0.145,105.47,104.68,87.23,18,0.141
21600234,1610612754,IND,Indiana,1627777,Georges Niang,,,5:36,79.3,84.6,126.6,123.1,-47.3,-38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.417,0.417,0.375,0.378,113.66,111.43,92.86,13,0.093
