GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
21700070,1610612745,HOU,Houston,201601,Luc Mbah a Moute,F,,8:13,106.7,100.0,110.8,100.0,-4.1,0.0,0.2,1.0,33.3,0.0,0.286,0.154,33.3,1.5,1.5,0.125,0.133,85.99,93.47,77.89,16,0.176
21700070,1610612745,HOU,Houston,201583,Ryan Anderson,F,,8:19,75.6,70.6,133.7,127.8,-58.2,-57.2,0.333,0.0,33.3,0.125,0.125,0.125,0.0,0.75,0.75,0.111,0.118,95.42,100.96,84.13,17,0.17
21700070,1610612745,HOU,Houston,203991,Clint Capela,C,,1:56,0.0,0.0,200.0,150.0,-200.0,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.48,99.31,82.76,4,-0.333
21700070,1610612745,HOU,Houston,201569,Eric Gordon,G,,10:32,110.7,104.8,124.2,109.1,-13.6,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.8,0.8,0.273,0.287,89.29,97.94,81.62,21,0.123
21700070,1610612745,HOU,Houston,201935,James Harden,G,,11:57,100.5,95.7,126.1,121.7,-25.6,-26.1,0.333,1.0,20.0,0.0,0.2,0.1,20.0,0.4,0.425,0.333,0.35,88.5,92.36,76.97,23,0.051
21700070,1610612745,HOU,Houston,200782,P.J. Tucker,,,10:01,116.5,115.8,114.6,115.8,1.9,0.0,0.143,0.0,25.0,0.0,0.3,0.158,0.0,0.5,0.5,0.15,0.151,91.21,91.02,75.85,19,0.137
21700070,1610612745,HOU,Houston,201628,Bobby Brown,,,4:30,76.1,75.0,137.0,133.3,-60.8,-58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222,0.225,88.68,90.6,75.5,8,-0.2
21700070,1610612745,HOU,Houston,204028,Tarik Black,,,4:17,142.9,142.9,130.8,128.6,12.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.77,78.44,65.37,7,-0.125
21700070,1610612766,CHA,Charlotte,203077,Michael Kidd-Gilchrist,F,,3:21,133.3,114.3,0.0,0.0,133.3,114.3,0.0,0.0,0.0,0.0,0.25,0.167,0.0,1.0,1.0,0.143,0.167,85.97,107.46,89.55,7,0.286
21700070,1610612766,CHA,Charlotte,101107,Marvin Williams,F,,7:27,119.0,106.7,114.3,106.7,4.8,0.0,0.143,0.0,100.0,0.0,0.2,0.083,0.0,0.0,0.0,0.0,0.0,88.4,96.64,80.54,15,0.068
21700070,1610612766,CHA,Charlotte,2730,Dwight Howard,C,,10:47,124.2,120.0,95.0,90.5,29.2,29.5,0.143,1.0,14.3,0.222,0.444,0.333,14.3,0.6,0.643,0.273,0.281,87.51,91.25,76.04,20,0.257
21700070,1610612766,CHA,Charlotte,203087,Jeremy Lamb,G,,7:27,119.0,106.7,114.3,106.7,4.8,0.0,0.0,0.0,0.0,0.0,0.2,0.083,0.0,0.5,0.5,0.25,0.277,88.4,96.64,80.54,15,0.085
21700070,1610612766,CHA,Charlotte,202689,Kemba Walker,G,,11:57,126.1,121.7,100.5,95.7,25.6,26.1,0.286,0.0,18.2,0.0,0.0,0.0,0.0,0.563,0.619,0.36,0.372,88.5,92.36,76.97,23,0.228
21700070,1610612766,CHA,Charlotte,1628407,Dwayne Bacon,,,8:36,123.5,125.0,138.5,137.5,-15.1,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.111,0.11,89.49,89.27,74.39,16,-0.028
21700070,1610612766,CHA,Charlotte,1628370,Malik Monk,,,4:30,137.0,133.3,76.1,75.0,60.8,58.3,0.0,0.0,0.0,0.0,0.2,0.125,0.0,0.75,0.75,0.2,0.205,88.68,90.6,75.5,9,0.2
21700070,1610612766,CHA,Charlotte,1626163,Frank Kaminsky,,,4:30,137.0,133.3,76.1,75.0,60.8,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.68,90.6,75.5,9,0.0
21700070,1610612766,CHA,Charlotte,203948,Johnny O'Bryant III,,,1:10,138.9,133.3,159.6,150.0,-20.7,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.64,102.56,85.47,3,-0.222
