OBJECTID,BOUNDARY,DATA_SRC,SHAPE_Length
2584,Shoreline,ME,686.970566730539
2585,Shoreline,ME,89.8949623417682
2586,Shoreline,ME,166.927850272432
2587,Shoreline,ME,106.011393927047
2588,Shoreline,ME,75.5703801406865
2589,Shoreline,ME,1128.97530491153
2590,Shoreline,ME,6493.89271341935
2591,Shoreline,ME,12980.7160702801
2592,Shoreline,ME,54861.1050619544
2593,Shoreline,ME,266.571938711082
2594,Shoreline,ME,471.142595207833
2595,Shoreline,ME,19230.1253470694
2596,Shoreline,ME,46153.3729545009
2597,Shoreline,ME,329.655066386075
2598,Shoreline,ME,133.746441189487
2599,Shoreline,ME,591.895011503966
2600,Shoreline,ME,50233.8323364294
2601,Shoreline,ME,26513.5498494911
2602,Shoreline,ME,119.74861801756
2603,Shoreline,ME,33766.8445621603
2604,Shoreline,ME,27012.5640460096
2605,Shoreline,ME,203.271501880687
2606,Shoreline,ME,997.59864923072
2607,Shoreline,ME,529.486888046927
2608,Shoreline,ME,930.800347426902
2609,Shoreline,ME,32330.0009694864
2610,Shoreline,ME,537.551177368206
2611,Shoreline,ME,163.606308459884
2612,Shoreline,ME,225.021388132125
2613,Shoreline,ME,26104.7564763829
2614,Shoreline,ME,377.749617743803
2615,Shoreline,ME,499.511570161238
2616,Shoreline,ME,633.825672385087
2617,Shoreline,ME,527.596426545531
2618,Shoreline,ME,157.479865671037
2619,Shoreline,ME,106.196367021206
2620,Shoreline,ME,91.6594806420879
2621,Shoreline,ME,77.3942529659487
2622,Shoreline,ME,1312.21750532186
2623,Shoreline,ME,60.723745437254
2624,Shoreline,ME,1388.86837860504
2625,Shoreline,ME,72.9150167556019
2626,Shoreline,ME,16333.2984895972
2627,Shoreline,ME,27284.2818957384
2628,Shoreline,ME,5387.70602550543
2629,Shoreline,ME,25992.6505560217
2630,Shoreline,ME,641.152856062429
2631,Shoreline,ME,1014.52164619536
2632,Shoreline,ME,1673.59455027961
2633,Shoreline,ME,24103.5058442457
2634,Shoreline,ME,2314.87112229301
2635,Shoreline,ME,1535.67919367995
2636,Shoreline,ME,182.092487372879
2637,Shoreline,ME,74.5009322006793
2638,Shoreline,ME,393.601332809583
2639,Shoreline,ME,7852.14156808895
2640,Shoreline,ME,205.124755715968
2641,Shoreline,ME,686.076275521556
2642,Shoreline,ME,798.295557080155
2643,Shoreline,ME,251.544756309023
2644,Shoreline,ME,138.619603537108
2645,Shoreline,ME,208.451477969985
2646,Shoreline,ME,179.869204867807
2647,Shoreline,ME,217.276397809185
2648,Shoreline,ME,102.76517375722
2649,Shoreline,ME,133.461284735489
2650,Shoreline,ME,20921.9523303596
2651,Shoreline,ME,8763.14926978923
2652,Shoreline,ME,509.829353404003
2653,Shoreline,ME,1456.24584860503
2654,Shoreline,ME,33274.7601978439
2655,Shoreline,ME,1533.69581673535
2656,Shoreline,ME,2072.44169495518
2657,Shoreline,ME,132.291574318397
2658,Shoreline,ME,306.040900156036
2659,Shoreline,ME,114.228230242348
2660,Shoreline,ME,114.974132202801
2661,Shoreline,ME,200.519379946722
2662,Shoreline,ME,873.261790530151
2663,Shoreline,ME,120.006359505272
2664,Shoreline,ME,449.809007021248
2665,Shoreline,ME,1790.66261692758
2666,Shoreline,ME,65775.9381918429
2667,Shoreline,ME,452.341540783804
2668,Shoreline,ME,511.906173247972
2669,Shoreline,ME,229.187918320124
2670,Shoreline,ME,20230.4489984679
2671,Shoreline,ME,139.875225504132
2672,Shoreline,ME,52316.5538965324
2673,Shoreline,ME,169.86502989311
2674,Shoreline,ME,404.211472138085
2675,Shoreline,ME,89.4603963411712
2676,Shoreline,ME,226.443690534328
2677,Shoreline,ME,2212.52258172784
2678,Shoreline,ME,34833.9186004879
2679,Shoreline,ME,270.173677389359
2680,Shoreline,ME,2798.11142378864
2681,Shoreline,ME,137.139140091451
2682,Shoreline,ME,379.965441815411
2683,Shoreline,ME,903.625438875746
2684,Shoreline,ME,34959.4813083604
2685,Shoreline,ME,1637.91366262102
2686,Shoreline,ME,2392.73899027243
2687,Shoreline,ME,128.710267081144
2688,Shoreline,ME,479.6835294026
2689,Shoreline,ME,448.750515010823
2690,Shoreline,ME,14459.5558345617
2691,Shoreline,ME,1402.92165987445
2692,Shoreline,ME,29018.02944714
2693,Shoreline,ME,5511.56389067233
2694,Shoreline,ME,847.463124635743
2695,Shoreline,ME,2767.16448996605
2696,Shoreline,ME,20722.5469230434
2697,Shoreline,ME,825.803727145413
2698,Shoreline,ME,224.01137082991
2699,Shoreline,ME,949.951118951797
2700,Shoreline,ME,264.812150643153
2701,Shoreline,ME,5315.4084424391
2702,Shoreline,ME,399.51776952583
2703,Shoreline,ME,2407.63660547605
2704,Shoreline,ME,110.623622481826
2705,Shoreline,ME,126.440351295968
2706,Shoreline,ME,98.0328355538055
2707,Shoreline,ME,316.714418735277
2708,Shoreline,ME,37654.6755533759
2709,Shoreline,ME,170.608296865529
2710,Shoreline,ME,11671.1194514998
2711,Shoreline,ME,360.171294297592
2712,Shoreline,ME,26386.836467865
2713,Shoreline,ME,353.456085574503
2714,Shoreline,ME,91.1204721438353
2715,Shoreline,ME,503.440215628435
2716,Shoreline,ME,373.615118395378
2717,Shoreline,ME,101.823851025816
2718,Shoreline,ME,3967.74406309774
2719,Shoreline,ME,31778.927504199
2720,Shoreline,ME,2335.98728056307
2721,Shoreline,ME,3207.24884497729
2722,Shoreline,ME,2919.62542964622
2723,Shoreline,ME,443.480355954196
2724,Shoreline,ME,360.201650575918
2725,Shoreline,ME,459.892783234866
2726,Shoreline,ME,119.882422199436
2727,Shoreline,ME,8749.65216708647
2728,Shoreline,ME,676.410022264187
2729,Shoreline,ME,179.88694789321
2730,Shoreline,ME,8204.27895683463
2731,Shoreline,ME,196.826360064452
2732,Shoreline,ME,294.573467145968
2733,Shoreline,ME,462.122310287163
2734,Shoreline,ME,402.398294633258
2735,Shoreline,ME,446.004754385895
2736,Shoreline,ME,399.469481039467
2737,Shoreline,ME,30321.8269225776
2738,Shoreline,ME,327.639204958588
2739,Shoreline,ME,116.875116573546
2740,Shoreline,ME,53626.956051318
2741,Shoreline,ME,27581.0158509119
2742,Shoreline,ME,199.236322463704
2743,Shoreline,ME,3048.21521436782
2744,Shoreline,ME,612.70555302605
2745,Shoreline,ME,446.809460592632
2746,Shoreline,ME,978.187022898544
2747,Shoreline,ME,199.382159364741
2748,Shoreline,ME,2211.71843156712
2749,Shoreline,ME,734.984947653713
2750,Shoreline,ME,44873.3533567441
2751,Shoreline,ME,1603.94047352807
2752,Shoreline,ME,36824.5394737044
2753,Shoreline,ME,1679.05960544137
2754,Shoreline,ME,4591.12645271622
2755,Shoreline,ME,40023.7484215322
2756,Shoreline,ME,209.827790181248
2757,Shoreline,ME,1306.70443816378
2758,Shoreline,ME,583.811265430695
2759,Shoreline,ME,5973.7853415077
2760,Shoreline,ME,191.340816075833
2761,Shoreline,ME,3488.15651486317
2762,Shoreline,ME,735.362463089792
2763,Shoreline,ME,395.306920557394
2764,Shoreline,ME,346.384636094052
2765,Shoreline,ME,656.212946921718
2766,Shoreline,ME,1908.99688444163
2767,Shoreline,ME,189.395814992497
2768,Shoreline,ME,887.598809858152
2769,Shoreline,ME,203.028944897773
2770,Shoreline,ME,1539.59529147786
2771,Shoreline,ME,550.220445738004
2772,Shoreline,ME,1518.91307110767
2773,Shoreline,ME,268.481002011388
2774,Shoreline,ME,15686.8568312974
2775,Shoreline,ME,101.553361255727
2776,Shoreline,ME,32014.1607531516
2777,Shoreline,ME,38155.3678601777
2778,Shoreline,ME,29989.54740036
2779,Shoreline,ME,492.455537328626
2780,Shoreline,ME,3415.23929281386
2781,Shoreline,ME,588.896550077764
2782,Shoreline,ME,1380.87262000921
2783,Shoreline,ME,439.72354842846
2784,Shoreline,ME,1108.84684026514
2785,Shoreline,ME,44344.0695015335
2786,Shoreline,ME,34331.8502952206
2787,Shoreline,ME,1330.62712639346
2788,Shoreline,ME,3961.67659380123
2789,Shoreline,ME,6477.16320537734
2790,Shoreline,ME,4081.9862008851
2791,Shoreline,ME,3545.16833618136
2792,Shoreline,ME,838.526523234449
2793,Shoreline,ME,59473.8838926577
2794,Shoreline,ME,475.246433101849
2795,Shoreline,ME,4074.77175893981
2796,Shoreline,ME,267.047917534327
2797,Shoreline,ME,45943.3191875258
2798,Shoreline,ME,30113.2674024976
2799,Shoreline,ME,694.36466781542
2800,Shoreline,ME,38067.2071374854
2801,Shoreline,ME,449.18196936361
2802,Shoreline,ME,628.160312484723
2803,Shoreline,ME,306.723559094895
2804,Shoreline,ME,2246.34551646375
2805,Shoreline,ME,1209.84458674422
2806,Shoreline,ME,1304.23069332397
2807,Shoreline,ME,27273.3896891733
2808,Shoreline,ME,24594.9582506212
2809,Shoreline,ME,33216.8804294143
2810,Shoreline,ME,4676.07236198334
2811,Shoreline,ME,458.25749439672
2812,Shoreline,ME,77566.6095977251
2813,Shoreline,ME,1580.49683423797
2814,Shoreline,ME,301.946927885596
2815,Shoreline,ME,358.677922440812
2816,Shoreline,ME,242.929371641747
2817,Shoreline,ME,2329.69315923888
2818,Shoreline,ME,31110.8172773832
2819,Shoreline,ME,2850.89963717571
2820,Shoreline,ME,12784.8163263839
2821,Shoreline,ME,131.975102885264
2822,Shoreline,ME,344.236802456256
2823,Shoreline,ME,3988.61686786224
2824,Shoreline,ME,954.572669814369
2825,Shoreline,ME,471.104443502507
2826,Shoreline,ME,364.379446139042
2827,Shoreline,ME,389.879138853126
2828,Shoreline,ME,969.763744412646
2829,Shoreline,ME,2478.33070448914
2830,Shoreline,ME,202.723561585503
2831,Shoreline,ME,194.933793282158
2832,Shoreline,ME,10007.566431566
2833,Shoreline,ME,5592.62054492909
2834,Shoreline,ME,262.383752921981
2835,Shoreline,ME,388.12898441193
2836,Shoreline,ME,17176.1061099184
2837,Shoreline,ME,9461.6097335862
2838,Shoreline,ME,424.809249870431
2839,Shoreline,ME,6820.90961675285
2840,Shoreline,ME,145.862296113125
2841,Shoreline,ME,149.7646094499
2842,Shoreline,ME,185.245614033976
2843,Shoreline,ME,205.612793898277
2844,Shoreline,ME,326.835559217847
2845,Shoreline,ME,601.401211263473
2846,Shoreline,ME,2007.47129335839
2847,Shoreline,ME,16765.5331355851
2848,Shoreline,ME,187.701281268166
2849,Shoreline,ME,442.650271069445
2850,Shoreline,ME,252.396772996576
2851,Shoreline,ME,295.9274784231
2852,Shoreline,ME,1873.65482573756
2853,Shoreline,ME,313.258191175672
2854,Shoreline,ME,348.054451340613
2855,Shoreline,ME,252.86585147175
2856,Shoreline,ME,196.640264488125
2857,Shoreline,ME,302.553336315939
2858,Shoreline,ME,247.440080444719
2859,Shoreline,ME,921.715973159583
2860,Shoreline,ME,185.485196303876
2861,Shoreline,ME,421.518296013741
2862,Shoreline,ME,1904.20201876245
2863,Shoreline,ME,236.974653338872
2864,Shoreline,ME,4501.142311488
2865,Shoreline,ME,254.326142455666
2866,Shoreline,ME,3876.55711967848
2867,Shoreline,ME,405.496928004587
2868,Shoreline,ME,16303.2621758619
2869,Shoreline,ME,203.354445378236
2870,Shoreline,ME,542.999413537395
2871,Shoreline,ME,644.552688142991
2872,Shoreline,ME,180.521179278316
2873,Shoreline,ME,368.932588332255
2874,Shoreline,ME,219.873908296412
2875,Shoreline,ME,362.797432043468
2876,Shoreline,ME,565.446760856275
2877,Shoreline,ME,266.775245602618
2878,Shoreline,ME,239.599439993458
2879,Shoreline,ME,332.95710115128
2880,Shoreline,ME,43033.1532059212
2881,Shoreline,ME,39061.1440547106
2882,Shoreline,ME,23357.6807725472
2883,Shoreline,ME,11752.7098047466
2884,Shoreline,ME,10894.3245963114
2885,Shoreline,ME,5131.65097816265
2886,Shoreline,ME,13713.3863994846
2887,Shoreline,ME,113.88595458352
2888,Shoreline,ME,413.471298313364
2889,Shoreline,ME,38562.7360497674
2890,Shoreline,ME,320.672850542849
2891,Shoreline,ME,478.067762499745
2892,Shoreline,ME,339.814159889565
2893,Shoreline,ME,11327.5769558253
2894,Shoreline,ME,756.429787355059
2895,Shoreline,ME,196.941762504867
2896,Shoreline,ME,339.121943568263
2897,State,NY,34589.9691104645
2898,Shoreline,ME,29284.938640054
2899,Shoreline,ME,430.243403955169
2900,Shoreline,ME,42516.338463229
2901,Shoreline,ME,505.620676519845
2902,Shoreline,ME,582.766685400481
2903,Shoreline,ME,648.96444504955
2904,Shoreline,ME,315.00947762426
2905,Shoreline,ME,174.234238955533
2906,Shoreline,ME,432.137256842948
2907,Shoreline,ME,53163.3176571441
2908,Shoreline,ME,148.975619426009
2909,Shoreline,ME,39693.0402513433
2910,Shoreline,ME,1307.16001621335
2911,Shoreline,ME,278.894521502258
2912,Shoreline,ME,556.026754247025
2913,Shoreline,ME,31837.1047082296
2914,Shoreline,ME,2730.87267476947
2915,Shoreline,ME,358.762151692492
2916,Shoreline,ME,4594.10320947208
2917,Shoreline,ME,470.961798039536
2918,Shoreline,ME,611.2451005974
2919,Shoreline,ME,301.181653080389
2920,Shoreline,ME,302.681720229842
2921,Shoreline,ME,1124.00603376864
2922,Shoreline,ME,189.420946866948
2923,Shoreline,ME,42778.5124261046
2924,Shoreline,ME,226.211382847534
2925,Shoreline,ME,208.030007331301
2926,Shoreline,ME,403.073295687481
2927,Shoreline,ME,43436.8587203299
2928,Shoreline,ME,311.486183325191
2929,Shoreline,ME,414.083317781381
2930,Shoreline,ME,29868.2776288373
2931,Shoreline,ME,127.227511530386
2932,Shoreline,ME,659.455847603262
2933,Shoreline,ME,47758.0148982859
2934,Shoreline,ME,2824.22971123002
2935,Shoreline,ME,924.351911081862
2936,Shoreline,ME,19066.7394393158
2937,State,NY,44121.1450474926
2938,Shoreline,ME,30854.3757092591
2939,Shoreline,ME,582.328604959403
2940,Shoreline,ME,276.883334935288
2941,Shoreline,ME,409.220941431332
2942,Shoreline,ME,39848.830881654
2943,Shoreline,ME,269.025125704396
2944,Shoreline,ME,581.893422115441
2945,Shoreline,ME,214.76206803906
2946,Shoreline,ME,204.782271102247
2947,Shoreline,ME,43039.0768593899
2948,Shoreline,ME,654.982839840963
2949,Shoreline,ME,840.049151033952
2950,State,NY,58738.7820679613
2951,Shoreline,ME,173.353997998058
2952,Shoreline,ME,447.37805583642
2953,Shoreline,ME,643.803370671366
2954,Shoreline,ME,4712.85866187188
2955,Shoreline,ME,246.863038322731
2956,State,NY,75052.3785456212
2957,Shoreline,ME,714.028127500342
2958,Shoreline,ME,489.852898436697
2959,Shoreline,ME,460.647966278016
2960,Shoreline,ME,52959.3381485381
2961,Shoreline,ME,927.482746877659
2962,Shoreline,ME,340.353898426897
2963,Shoreline,ME,337.542069741368
2964,Shoreline,ME,3055.91023658897
2965,Shoreline,ME,40528.1750327351
2966,Shoreline,ME,33122.6419791106
2967,Shoreline,ME,1174.97587602517
2968,Shoreline,ME,15082.0925145936
2969,State,NY,53031.0643238703
2970,Shoreline,ME,380.979599178727
2971,Shoreline,ME,285.841543390714
2972,Shoreline,ME,754.242841835711
2973,Shoreline,ME,280.238667338983
2974,Shoreline,ME,36134.8620143961
2975,Shoreline,ME,49506.6864155712
2976,Shoreline,ME,34231.5785446339
2977,Shoreline,ME,4864.40810080751
2978,Shoreline,ME,36281.3945170999
2979,Shoreline,ME,30075.5636747945
2980,Shoreline,ME,743.973910105638
2981,Shoreline,ME,3724.73291489631
2982,Shoreline,ME,2525.33623891299
2983,Shoreline,ME,853.48232196657
2984,Shoreline,ME,6664.8249353265
2985,Shoreline,ME,410.764595991294
2986,Shoreline,ME,37371.1870186705
2987,Shoreline,ME,360.26435885168
2988,Shoreline,ME,10969.4696529493
2989,Shoreline,ME,341.874630774488
2990,Shoreline,ME,180.462749309046
2991,Shoreline,ME,172.687720533942
2992,Shoreline,ME,38664.7436435077
2993,Shoreline,ME,182.574012529651
2994,Shoreline,ME,5987.84299897364
2995,Shoreline,ME,17072.7216342363
2996,Shoreline,ME,57677.4430288425
2997,Shoreline,ME,705.845326160829
2998,Shoreline,ME,8666.36340354701
2999,Shoreline,ME,5497.88491488771
3000,Shoreline,ME,166.821613990323
3001,Shoreline,ME,188.500287619259
3002,State,NY,52623.3431201352
3003,Shoreline,ME,204.113228267399
3004,Shoreline,ME,290.466986866321
3005,Shoreline,ME,3812.28288989589
3006,Shoreline,ME,1320.97400324078
3007,Shoreline,ME,431.525131594772
3008,Shoreline,ME,44233.3836207806
3009,Shoreline,ME,300.982200458802
3010,Shoreline,ME,469.776083014455
3011,Shoreline,ME,234.746185280177
3012,Shoreline,ME,338.165824595646
3013,Shoreline,ME,215.39069395843
3014,Shoreline,ME,612.893766055095
3015,Shoreline,ME,2762.21458836095
3016,Shoreline,ME,494.428394146319
3017,Shoreline,ME,9128.51656409411
3018,Shoreline,ME,502.530347431318
3019,Shoreline,ME,1848.89546133471
3020,Shoreline,ME,948.435115712386
3021,Shoreline,ME,396.791165147744
3022,Shoreline,ME,219.50937003831
3023,Shoreline,ME,354.953440637141
3024,Shoreline,ME,192.203701706675
3025,Shoreline,ME,405.383228399656
3026,Shoreline,ME,6073.38759375228
3027,Shoreline,ME,20900.8763082419
3028,Shoreline,ME,509.997113023875
3029,Shoreline,ME,36940.2828817707
3030,Shoreline,ME,158.958711362728
3031,Shoreline,ME,252.284384152051
3032,Shoreline,ME,1528.20993878373
3033,Shoreline,ME,168.535304143119
3034,Shoreline,ME,26627.7834895822
3035,Shoreline,ME,1987.94748557494
3036,Shoreline,ME,1244.62100503335
3037,Shoreline,ME,1557.23320876232
3038,Shoreline,ME,325.812811733093
3039,Shoreline,ME,369.829940244385
3040,Shoreline,ME,4403.47272581655
3041,Shoreline,ME,268.327998937565
3042,Shoreline,ME,47208.6400100676
3043,Shoreline,ME,784.109223838119
3044,Shoreline,ME,229.103662677576
3045,Shoreline,ME,623.596477747406
3046,Shoreline,ME,25458.7014589742
3047,Shoreline,ME,491.789626258087
3048,Shoreline,ME,44859.9988593157
3049,Shoreline,ME,1158.13578287434
3050,Shoreline,ME,3236.74642125824
3051,Shoreline,ME,33189.1531233041
3052,Shoreline,ME,378.986892124083
3053,Shoreline,ME,6104.76072000173
3054,Shoreline,ME,935.999033956978
3055,Shoreline,ME,1077.38151383398
3056,Shoreline,ME,281.85824544766
3057,Shoreline,ME,5497.76611960177
3058,Shoreline,ME,2410.71406466041
3059,State,NY,29821.7552450267
3060,Shoreline,ME,469.815228464047
3061,Shoreline,ME,9032.41874195818
3062,State,NY,19832.3143405182
3063,Shoreline,ME,1630.92813167467
3064,Shoreline,ME,3746.31011177655
3065,Shoreline,ME,300.926315452602
3066,Shoreline,ME,23098.7110129456
3067,Shoreline,ME,285.186251514632
3068,Shoreline,ME,239.167111371084
3069,Shoreline,ME,1157.20265887493
3070,Shoreline,ME,12549.1454260774
3071,Shoreline,ME,1382.49653787808
3072,Shoreline,ME,1210.71935165406
3073,Shoreline,ME,199.408794229451
3074,State,NY,49509.0765984132
3075,Shoreline,ME,11177.6809126445
3076,Shoreline,ME,47204.7372986138
3077,Shoreline,ME,903.91613520281
3078,Shoreline,ME,42202.1332010214
3079,Shoreline,ME,1947.38192522566
3080,Shoreline,ME,1734.81151159123
3081,Shoreline,ME,10761.0210987919
3082,Shoreline,ME,744.083916856497
3083,Shoreline,ME,31956.9906110287
3084,Shoreline,ME,174.234085740599
3085,Shoreline,ME,167.16144003073
3086,State,NY,21512.0202741642
3087,Shoreline,ME,552.349725993575
3088,Shoreline,ME,272.104800160035
3089,Shoreline,ME,8685.65601882305
3090,Shoreline,ME,158.76548545033
3091,Shoreline,ME,5310.19553227035
3092,Shoreline,ME,389.366740029447
3093,Shoreline,ME,4154.28396219578
3094,Shoreline,ME,251.87511798257
3095,State,NY,56030.3013900459
3096,Shoreline,ME,2299.03590666632
3097,Shoreline,ME,142.288426307533
3098,Shoreline,ME,320.536571998414
3099,Shoreline,ME,315.625835700601
3100,Shoreline,ME,127.391110321021
3101,Shoreline,ME,5050.55312050727
3102,Shoreline,ME,3338.15607455657
3103,Shoreline,ME,51166.1715933914
3104,Shoreline,ME,258.188579867691
3105,Shoreline,ME,1999.19690867282
3106,Shoreline,ME,426.759294225575
3107,Shoreline,ME,361.417488543951
3108,Shoreline,ME,1656.74457133162
3109,Shoreline,ME,3006.12816724602
3110,Shoreline,ME,3550.81844421812
3111,Shoreline,ME,365.286445627209
3112,Shoreline,ME,40918.930142721
3113,Shoreline,ME,2841.80728167439
3114,Shoreline,ME,3518.19976118769
3115,Shoreline,ME,635.69716560254
3116,Shoreline,ME,428.709362441582
3117,Shoreline,ME,278.124194346487
3118,Shoreline,ME,209.425856252256
3119,Shoreline,ME,1661.21275796289
3120,Shoreline,ME,4502.68222956757
3121,Shoreline,ME,221.975119946906
3122,Shoreline,ME,648.472802291606
3123,Shoreline,ME,583.895540718166
3124,Shoreline,ME,175.875349316472
3125,Shoreline,ME,327.79245889192
3126,Shoreline,ME,30730.7309381569
3127,Shoreline,ME,106.611753272212
3128,Shoreline,ME,32082.9404889203
3129,Shoreline,ME,38775.214471686
3130,Shoreline,ME,11599.8170253322
3131,Shoreline,ME,185.59047138878
3132,Shoreline,ME,166.527869612627
3133,Shoreline,ME,159.607765293215
3134,Shoreline,ME,1009.3794830008
3135,Shoreline,ME,134.765933124174
3136,Shoreline,ME,221.999690434007
3137,Shoreline,ME,438.845363350745
3138,Shoreline,ME,181.376652794624
3139,Shoreline,ME,1120.51481551467
3140,Shoreline,ME,149.924859938822
3141,Shoreline,ME,28415.697836485
3142,Shoreline,ME,213.320759796333
3143,Shoreline,ME,5037.92154287361
3144,Shoreline,ME,283.403315503626
3145,Shoreline,ME,40129.7791015201
3146,Shoreline,ME,181.450815518954
3147,Shoreline,ME,33516.1450412745
3148,Shoreline,ME,375.503004138109
3149,Shoreline,ME,46076.8650550815
3150,Shoreline,ME,210.407373889759
3151,Shoreline,ME,2992.25723466014
3152,Shoreline,ME,963.618232896409
3153,Shoreline,ME,11820.1767663484
3154,Shoreline,ME,38282.9115068543
3155,Shoreline,ME,418.960559085751
3156,Shoreline,ME,262.357502700717
3157,Shoreline,ME,166.141554873233
3158,Shoreline,ME,434.712788071236
3159,Shoreline,ME,2783.54950889274
3160,Shoreline,ME,215.658391019501
3161,Shoreline,ME,11278.5797257654
3162,Shoreline,ME,468.712414037568
3163,Shoreline,ME,753.712554602699
3164,Shoreline,ME,145.54029199699
3165,Shoreline,ME,137.612575465059
3166,Shoreline,ME,143.586580956788
3167,Shoreline,ME,132.768999926856
3168,Shoreline,ME,6982.67321989855
3169,State,NY,11735.4309322768
3170,Shoreline,ME,155.568972792336
3171,Shoreline,ME,1738.1998013207
3172,Shoreline,ME,134.963212368922
3173,Shoreline,ME,498.425229989351
3174,Shoreline,ME,480.11072823469
3175,State,NY,58643.3192050567
3176,Shoreline,ME,346.685730764932
3177,Shoreline,ME,819.561132819481
3178,Shoreline,ME,967.193134496125
3179,Shoreline,ME,13152.0922068573
3180,Shoreline,ME,713.644619790581
3181,State,NY,55440.1823535837
3182,Shoreline,ME,3835.0662987886
3183,Shoreline,ME,13150.0954333154
3184,Shoreline,ME,1572.70923635731
3185,Shoreline,ME,285.189061443225
3186,Shoreline,ME,20607.0801436572
3187,Shoreline,ME,422.616302936047
3188,Shoreline,ME,467.708796273419
3189,Shoreline,ME,2280.80302424213
3190,Shoreline,ME,324.389750354507
3191,Shoreline,ME,49288.5713772543
3192,Shoreline,ME,7958.97436419966
3193,Shoreline,ME,34168.6301439003
3194,Shoreline,ME,343.347445100379
3195,Shoreline,ME,436.560755769079
3196,Shoreline,ME,2614.64981787545
3197,Shoreline,ME,11076.4027772009
3198,Shoreline,ME,1825.28310599316
3199,Shoreline,ME,1380.80391430581
3200,Shoreline,ME,5603.40240109737
3201,Shoreline,ME,161.905501733154
3202,Shoreline,ME,293.105813085614
3203,Shoreline,ME,281.186651982837
3204,Shoreline,ME,2277.71955357782
3205,Shoreline,ME,2884.17451368426
3206,Shoreline,ME,1590.85625505699
3207,Shoreline,ME,17898.5561771387
3208,Shoreline,ME,962.522634693945
3209,Shoreline,ME,1190.36101463576
3210,Shoreline,ME,142.42545673469
3211,Shoreline,ME,77.8603685694506
3212,Shoreline,ME,175.156759569493
3213,Shoreline,ME,2093.97446533353
3214,Shoreline,ME,203.511957985689
3215,Shoreline,ME,4523.34684876496
3216,Shoreline,ME,714.882140737647
3217,Shoreline,ME,2113.42767464439
3218,Shoreline,ME,1321.45395020941
3219,Shoreline,ME,8473.30492523817
3220,Shoreline,ME,672.316318560563
3221,Shoreline,ME,32872.6710185241
3222,Shoreline,ME,36249.4283735951
3223,Shoreline,ME,552.004710741392
3224,Shoreline,ME,221.396536190271
3225,Shoreline,ME,778.433943326409
3226,Shoreline,ME,79.2671946652247
3227,Shoreline,ME,336.842073777052
3228,Shoreline,ME,933.872990185183
3229,Shoreline,ME,155.352104721187
3230,Shoreline,ME,326.176277338775
3231,Shoreline,ME,1207.83458162862
3232,Shoreline,ME,689.207325528494
3233,Shoreline,ME,9121.00564706575
3234,Shoreline,ME,127.843314435768
3235,Shoreline,ME,181.674571942618
3236,Shoreline,ME,355.980961339263
3237,Shoreline,ME,215.981706751961
3238,Shoreline,ME,535.233394828007
3239,Shoreline,ME,164.519125836771
3240,Shoreline,ME,697.822567248096
3241,Shoreline,ME,132.480771017837
3242,Shoreline,ME,708.292979983089
3243,Shoreline,ME,209.204746767145
3244,State,NY,56254.5246667054
3245,Shoreline,ME,212.597814501133
3246,Shoreline,ME,22130.578491051
3247,Shoreline,ME,453.31762491476
3248,Shoreline,ME,804.062891270342
3249,Shoreline,ME,20380.9169822573
3250,Shoreline,ME,235.783525402927
3251,Shoreline,ME,1442.38335069946
3252,Shoreline,ME,230.43109234482
3253,Shoreline,ME,158.634162667846
3254,Shoreline,ME,407.064262512012
3255,Shoreline,ME,830.268730442884
3256,Shoreline,ME,203.72282446239
3257,Shoreline,ME,442.132747189681
3258,Shoreline,ME,24203.4621896436
3259,Shoreline,ME,572.101316197615
3260,Shoreline,ME,2266.60614540999
3261,Shoreline,ME,2697.07813850653
3262,Shoreline,ME,218.422082664849
3263,Shoreline,ME,1592.57221074307
3264,Shoreline,ME,180.473536019434
3265,Shoreline,ME,2468.55827895686
3266,Shoreline,ME,670.963013486125
3267,Shoreline,ME,4469.64070528947
3268,Shoreline,ME,29949.6463190683
3269,Shoreline,ME,14441.831122976
3270,Shoreline,ME,13457.377686164
3271,Shoreline,ME,1418.44090142361
3272,Shoreline,ME,1530.18124290911
3273,Shoreline,ME,12796.3451325692
3274,Shoreline,ME,33837.1784897659
3275,Shoreline,ME,3833.7132879405
3276,Shoreline,ME,137.521686220056
3277,Shoreline,ME,526.083729217063
3278,Shoreline,ME,4907.06461572841
3279,Shoreline,ME,1620.02585532505
3280,Shoreline,ME,172.680942260767
3281,Shoreline,ME,636.610520826282
3282,Shoreline,ME,257.464056324345
3283,Shoreline,ME,186.751512275409
3284,Shoreline,ME,291.489897226897
3285,Shoreline,ME,10255.1352252924
3286,Shoreline,ME,645.609723171409
3287,Shoreline,ME,1996.84201325878
3288,Shoreline,ME,31258.480220224
3289,Shoreline,ME,152.609769810559
3290,Shoreline,ME,452.124112025238
3291,Shoreline,ME,423.069177896405
3292,Shoreline,ME,2669.14963774727
3293,Shoreline,ME,104.993741238875
3294,Shoreline,ME,113.767647347665
3295,Shoreline,ME,139.998391471558
3296,Shoreline,ME,158.803293165629
3297,Shoreline,ME,454.372446074594
3298,Shoreline,ME,212.588928264248
3299,Shoreline,ME,328.353306628432
3300,Shoreline,ME,198.498779242133
3301,Shoreline,ME,271.692948778302
3302,Shoreline,ME,2835.56258660181
3303,Shoreline,ME,162.122929049382
3304,Shoreline,ME,20766.841202198
3305,Shoreline,ME,1121.91958162946
